,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
1310,ENST00000667465.1,2.849287,87.304699,0.032636,5.279025,5.944423,7.177679,8.880103,32.580973
1311,ENST00000549957.1,12.751322,69.934967,0.182331,4.72371,5.261616,6.250544,7.727684,72.696431
1312,ENST00000663992.1,5.904148,38.879564,0.151857,2.999901,3.555606,4.17619,5.110201,18.386775
1313,ENST00000663541.1,14.237792,48.9941,0.290602,4.121619,4.502564,5.26537,6.369774,22.004711
1314,ENST00000663575.1,5.071302,34.301871,0.147843,2.455654,2.913556,3.294588,3.858795,27.773987
1315,ENST00000659498.1,16.960204,54.301698,0.312333,4.418573,4.946544,5.854696,7.104597,29.143795
1316,ENST00000662127.1,2.672436,31.336018,0.085283,2.526475,2.796937,3.194761,4.060255,11.160769
1317,ENST00000653894.1,13.781866,48.1913,0.285982,3.815557,4.349626,4.864022,6.468784,36.30578
1318,ENST00000426250.4,26.665201,107.646666,0.24771,7.220514,8.012032,9.374309,12.041024,137.240936
1319,ENST00000668395.1,12.922301,46.938907,0.2753,3.952142,4.449193,4.99352,6.025845,30.883778
1320,ENST00000667144.1,4.713837,26.136029,0.180358,1.851969,2.044944,2.396547,2.909691,16.694414
1321,ENST00000658779.1,3.005119,28.713986,0.104657,2.327481,2.586713,3.005119,3.898827,12.313694
1322,ENST00000661366.1,1.548943,18.817977,0.082312,1.356384,1.500607,1.806121,2.113513,6.417183
1323,ENST00000550334.2,6.707556,44.654986,0.150208,3.25879,3.700449,4.318501,5.273929,19.931014
1324,ENST00000656147.1,13.516147,52.20467,0.258907,4.004132,4.509123,5.355465,6.610573,45.177317
1325,ENST00000655489.1,2.774839,46.226923,0.060026,2.881856,3.29857,3.794666,4.714429,33.670473
1326,ENST00000665830.1,10.58353,55.433252,0.190924,4.329148,4.91991,5.799866,7.200703,65.977872
1327,ENST00000318426.6,5.099393,41.145547,0.123935,2.705548,3.040758,3.505676,4.300484,9.010771
1328,ENST00000539026.1,0.376008,8.567405,0.043888,0.56756,0.688196,0.783089,0.993783,1.757669
1329,ENST00000532841.5,0.516321,14.821285,0.034836,1.039933,1.203574,1.345647,1.774487,3.009208
1330,ENST00000531049.1,0.639107,9.894771,0.06459,0.731427,0.856353,1.030388,1.262626,1.924356
1331,ENST00000663212.1,2.486278,36.568045,0.06799,2.842171,3.075347,3.480919,4.482009,10.22457
1332,ENST00000654925.1,1.608328,22.999347,0.069929,1.691801,1.93648,2.20582,2.504013,8.104319
1333,ENST00000500370.2,1.928383,21.941806,0.087886,1.75695,2.031389,2.332846,2.876051,5.696336
1334,ENST00000555866.5,0.270003,3.204418,0.08426,0.240757,0.266062,0.305865,0.389809,0.5022
1335,ENST00000667310.1,2.474278,43.605486,0.056742,3.404016,3.758253,4.440695,5.273813,11.437842
1336,ENST00000660378.1,1.378895,6.356827,0.216916,0.559224,0.592301,0.639013,0.706924,1.378895
1337,ENST00000667668.1,1.245681,23.917777,0.052082,1.734864,1.934576,2.346081,2.873075,4.898885
1338,ENST00000560255.2,2.354141,60.991392,0.038598,5.062118,5.677685,6.592148,7.957785,33.291854
1339,ENST00000321800.11,1.169635,10.305326,0.113498,0.773496,0.840279,0.950555,1.325315,2.074197
1340,ENST00000544677.1,0.880966,6.813428,0.129299,0.50942,0.580987,0.621132,0.813488,1.113745
1341,ENST00000579749.1,0.727883,8.469205,0.085945,0.66167,0.763568,0.895162,1.095456,1.407442
1342,ENST00000665734.1,2.859763,18.57046,0.153995,1.404572,1.57071,1.942636,2.499988,8.411087
1343,ENST00000613377.1,0.306222,3.094879,0.098945,0.228199,0.26596,0.306222,0.361999,0.446486
1344,ENST00000332012.5,2.200701,27.932193,0.078787,2.679602,3.020374,3.572877,4.422844,12.893058
1345,ENST00000577000.1,0.346108,6.759209,0.051205,0.534422,0.563158,0.648492,1.062992,1.602672
1346,ENST00000317292.8,0.375284,10.594142,0.035424,0.86411,0.947294,1.046563,1.418539,6.236968
1347,ENST00000586721.6,0.328606,12.756141,0.025761,1.006396,1.221811,1.371932,1.791052,6.454434
1348,ENST00000592709.5,0.378151,10.377716,0.036439,0.867159,0.945928,1.059965,1.339207,6.760393
1349,ENST00000589639.1,0.481882,8.341363,0.05777,0.671135,0.788972,0.904733,1.094154,5.530507
1350,ENST00000591008.2,0.518332,14.663494,0.035348,1.178855,1.257981,1.420386,1.918803,4.416486
1351,ENST00000669248.1,0.294682,11.079906,0.026596,0.868187,0.996764,1.137729,1.408099,6.477615
1352,ENST00000662725.1,0.490289,13.495067,0.036331,1.055567,1.159507,1.364318,1.722498,2.588786
1353,ENST00000656469.1,0.247967,12.404777,0.01999,0.901666,0.960303,1.185865,1.530335,2.679978
1354,ENST00000653355.1,0.228346,12.673525,0.018018,0.954024,1.085819,1.242457,1.567842,2.586914
1355,ENST00000663804.1,0.693554,21.359375,0.032471,1.694932,1.899865,2.159068,2.749357,5.633873
1356,ENST00000658545.1,0.304077,10.966654,0.027727,0.835467,0.971427,1.080137,1.399752,2.973836
1357,ENST00000669889.1,0.284555,13.233315,0.021503,1.138081,1.251931,1.414052,1.633789,2.743437
1358,ENST00000665092.1,0.697441,13.233424,0.052703,1.005748,1.186638,1.41093,1.611156,6.726056
1359,ENST00000653316.1,0.327826,11.978274,0.027368,0.974821,1.154468,1.334713,1.472039,3.06886
1360,ENST00000666056.1,0.727567,13.785624,0.052777,0.987264,1.164569,1.452392,1.84966,3.55325
1361,ENST00000670131.1,0.317205,14.079861,0.022529,1.160411,1.340263,1.557685,1.769502,8.826779
1362,ENST00000660172.1,0.379543,12.050493,0.031496,0.878122,0.959039,1.099565,1.437497,2.833779
1363,ENST00000655163.1,0.365573,12.454023,0.029354,0.945499,1.056118,1.154208,1.398507,2.43238
1364,ENST00000658818.1,1.09417,14.26971,0.076678,1.070236,1.243083,1.37566,1.948328,3.137098
1365,ENST00000669700.1,0.49685,9.216713,0.053908,0.778875,0.875015,1.004192,1.216689,1.756234
1366,ENST00000592663.6,0.2203,9.810261,0.022456,0.719387,0.848352,0.992884,1.160057,2.713283
1367,ENST00000367207.7,2.213513,27.464646,0.080595,2.108897,2.420046,2.743103,3.432815,9.771796
1368,ENST00000418245.5,1.43051,16.115734,0.088765,1.291671,1.43051,1.606664,1.851965,3.633991
1369,ENST00000427799.1,0.376243,14.880887,0.025284,1.197653,1.325602,1.531156,1.760214,2.452696
1370,ENST00000656706.1,0.243979,5.929063,0.04115,0.396593,0.486448,0.610258,0.766515,0.888882
1371,ENST00000446880.5,1.613598,26.744947,0.060333,2.125438,2.449299,2.734111,3.236831,9.301129
1372,ENST00000543656.2,2.41809,25.712545,0.094043,1.867445,2.111195,2.397762,3.067446,8.069049
1373,ENST00000443642.1,1.892109,9.483999,0.199505,0.936581,1.001487,1.125337,1.44699,2.12554
1374,ENST00000450199.1,0.467598,23.582655,0.019828,1.972258,2.181343,2.617686,3.383233,10.803037
1375,ENST00000457853.1,0.209293,13.524647,0.015475,1.205377,1.344584,1.57174,1.811152,3.136887
1376,ENST00000653970.1,1.608069,28.159212,0.057106,2.194459,2.47165,2.743676,3.319563,11.133845
1377,ENST00000655925.1,2.933343,38.755552,0.075688,2.762073,3.209898,3.665719,4.686222,14.962471
1378,ENST00000663616.1,1.68293,43.44082,0.038741,3.170737,3.614922,4.298387,5.089114,16.520128
1379,ENST00000655316.1,1.21431,30.231193,0.040167,2.165589,2.41668,2.815847,3.396815,13.753441
1380,ENST00000664104.1,1.119056,19.453214,0.057525,1.650293,1.811341,2.166044,2.646837,4.476515
1381,ENST00000655675.1,1.894259,28.159766,0.067268,2.138149,2.388046,2.745391,3.348982,13.583806
1382,ENST00000653657.1,1.140554,44.539975,0.025607,3.444991,3.846621,4.504483,5.563674,27.404007
1383,ENST00000426753.6,0.398183,9.549615,0.041696,0.752057,0.840886,0.905644,1.072799,1.569004
1384,ENST00000428772.5,0.375234,6.986446,0.053709,0.484166,0.512422,0.621775,0.835527,1.729414
1385,ENST00000431181.5,0.940635,12.32098,0.076344,1.003846,1.132799,1.314365,1.511605,2.482648
1386,ENST00000427691.5,0.788736,7.606542,0.103692,0.627522,0.718145,0.816221,0.994365,1.672013
1387,ENST00000432910.5,2.516535,29.47127,0.085389,2.388754,2.624022,3.082817,3.830015,7.006988
1388,ENST00000437035.5,1.618526,7.147977,0.226431,0.658302,0.762017,0.87404,1.049706,1.618526
1389,ENST00000421257.1,1.791625,11.843906,0.15127,1.018476,1.116766,1.302607,1.639771,2.069512
1390,ENST00000427820.1,0.131366,11.539257,0.011384,0.976517,1.127577,1.324736,1.642627,3.060097
1391,ENST00000668954.1,0.42692,8.858871,0.048191,0.683297,0.76496,0.902363,1.156955,1.522405
1392,ENST00000657038.1,0.759305,11.020791,0.068897,0.814448,0.879868,1.076477,1.281271,2.064
1393,ENST00000655034.1,0.995039,24.882621,0.039989,1.861969,2.044752,2.409044,2.958296,7.028632
1394,ENST00000654422.1,1.499456,17.800853,0.084235,1.390896,1.575479,1.776746,2.195287,3.802485
1395,ENST00000664147.1,1.239079,9.796411,0.126483,0.918884,0.973173,1.075554,1.524463,2.259987
1396,ENST00000664304.1,0.889381,14.83299,0.05996,1.064679,1.186481,1.473204,1.862659,4.027314
1397,ENST00000667581.1,1.439695,27.866773,0.051663,1.969874,2.188551,2.605292,3.056815,10.470347
1398,ENST00000662972.1,1.77798,23.874557,0.074472,1.650477,1.818348,2.32858,2.614164,8.092981
1399,ENST00000655816.1,0.738037,9.989333,0.073883,0.721858,0.788366,0.99618,1.172633,1.818038
1400,ENST00000654943.1,1.097038,22.903332,0.047899,1.914204,2.122545,2.439466,3.091314,6.0274
1401,ENST00000664219.1,1.563761,24.311983,0.064321,1.809014,2.095263,2.395147,2.732542,4.72708
1402,ENST00000664403.1,2.477562,20.027721,0.123707,1.62307,1.909749,2.203442,2.902889,5.606397
1403,ENST00000664414.1,1.339786,19.295864,0.069434,1.42333,1.642231,1.833392,2.275542,4.22433
1404,ENST00000654960.1,1.182483,27.71238,0.04267,1.877163,2.309848,2.629576,3.526598,7.370705
1405,ENST00000660397.1,1.310975,14.080949,0.093103,0.985425,1.090108,1.338933,1.735491,4.098104
1406,ENST00000665017.1,1.608261,60.369477,0.02664,4.444371,5.101546,5.864698,7.573749,31.073632
1407,ENST00000653739.1,1.444447,24.542378,0.058855,1.895584,2.269944,2.654537,3.277399,7.42846
1408,ENST00000654397.1,1.046045,16.779317,0.062341,1.189959,1.343053,1.525589,2.032039,4.801615
1409,ENST00000655544.1,0.536795,10.199123,0.052631,0.681746,0.733042,0.879766,1.092492,2.999936
1410,ENST00000657582.1,1.958938,24.801721,0.078984,1.756563,1.942604,2.173196,2.729137,5.618996
1411,ENST00000664016.1,1.250348,21.826011,0.057287,1.87639,2.07025,2.400561,3.051118,6.128034
1412,ENST00000667664.1,0.706385,14.541171,0.048578,1.169728,1.290775,1.461698,1.871189,4.316633
1413,ENST00000659996.1,0.662129,8.855177,0.074773,0.672802,0.737996,0.848422,1.022606,2.426049
1414,ENST00000671388.1,0.601317,7.059709,0.085176,0.493555,0.535028,0.611221,0.697338,1.115674
1415,ENST00000654258.1,1.096445,14.671726,0.074732,1.182531,1.254766,1.45397,1.760849,5.836655
1416,ENST00000671305.1,0.979166,23.112271,0.042366,1.600432,1.804765,2.018329,2.719435,4.221851
1417,ENST00000662790.1,0.2627,9.06762,0.028971,0.682884,0.754884,0.871703,1.04507,1.969789
1418,ENST00000666811.1,0.901228,13.956093,0.064576,1.029477,1.115726,1.211467,1.511459,3.07645
1419,ENST00000660970.1,0.414733,15.412362,0.026909,1.09576,1.212755,1.438234,1.659761,3.270962
1420,ENST00000668275.1,0.403268,12.250705,0.032918,1.024908,1.174427,1.433138,1.658074,2.5394
1421,ENST00000665518.1,0.402618,10.462531,0.038482,0.787364,0.906214,1.022348,1.201655,2.665056
1422,ENST00000653814.1,0.918202,15.580456,0.058933,1.246113,1.39295,1.55996,2.04002,5.847819
1423,ENST00000659494.1,1.478014,15.793351,0.093585,1.16933,1.336289,1.432559,1.807317,3.933499
1424,ENST00000653415.1,1.47993,26.556707,0.055727,2.121014,2.303814,2.743672,3.185614,8.313113
1425,ENST00000655737.1,0.779421,10.916204,0.0714,0.841721,0.895202,1.017556,1.298144,2.504356
1426,ENST00000663620.1,1.05835,24.585307,0.043048,1.933739,2.221103,2.516013,2.999822,5.930837
1427,ENST00000667249.1,0.694339,14.339894,0.04842,1.1094,1.246633,1.502945,1.835557,2.787758
1428,ENST00000658620.1,0.299588,8.575845,0.034934,0.608867,0.681192,0.813832,0.996562,1.913269
1429,ENST00000668055.1,0.22735,18.127134,0.012542,1.573422,1.743663,1.971814,2.373447,4.83939
1430,ENST00000661019.1,1.221822,24.152599,0.050588,1.78451,2.020774,2.310441,2.876866,6.347072
1431,ENST00000660044.1,0.113172,12.499801,0.009054,1.080231,1.228027,1.383916,1.619005,2.344415
1432,ENST00000663582.1,0.284883,15.412154,0.018484,1.348936,1.500665,1.687577,2.279901,4.36502
1433,ENST00000652813.1,0.642136,9.392384,0.068368,0.847274,0.937629,1.015586,1.233868,1.938801
1434,ENST00000661179.1,0.923394,30.928103,0.029856,2.092018,2.310156,2.636346,3.277132,5.127641
1435,ENST00000659856.1,2.592166,52.42457,0.049446,3.87111,4.316714,4.975528,6.473576,12.568257
1436,ENST00000663127.1,1.413533,53.878949,0.026235,3.561801,4.085374,4.593964,5.755437,13.560374
1437,ENST00000446816.1,1.633598,21.600627,0.075627,1.940009,2.203204,2.610547,3.016431,6.491767
1438,ENST00000666290.1,0.798692,43.135971,0.018516,3.491624,3.829884,4.313574,5.243094,15.316755
1439,ENST00000665242.1,4.184613,52.524454,0.07967,4.189703,4.648017,5.354738,6.377787,21.628713
1440,ENST00000628232.2,0.640756,9.017012,0.071061,0.724878,0.842995,0.913335,1.320724,2.217189
1441,ENST00000629719.2,1.290382,8.591076,0.1502,0.739422,0.791014,0.987144,1.07784,1.736538
1442,ENST00000626582.2,0.703077,14.010318,0.050183,1.044262,1.220652,1.45462,1.751609,4.928339
1443,ENST00000628580.2,0.600351,8.935693,0.067186,0.942898,1.042463,1.161841,1.438333,2.582692
1444,ENST00000629439.2,1.646189,9.34253,0.176204,0.727354,0.793136,0.946154,1.267794,1.828445
1445,ENST00000627992.3,1.35108,25.895857,0.052174,2.044606,2.25022,2.807276,3.231509,5.156121
1446,ENST00000629547.2,0.849585,12.750671,0.066631,0.87431,0.991122,1.185647,1.415513,2.609216
1447,ENST00000626865.2,0.735772,6.12257,0.120174,0.524906,0.581387,0.735772,0.900331,1.323776
1448,ENST00000628165.2,0.254687,3.658053,0.069624,0.383273,0.411831,0.482762,0.497901,0.930875
1449,ENST00000627172.2,1.857634,13.50942,0.137507,1.286076,1.491508,1.809649,2.22196,4.662487
1450,ENST00000626718.2,1.283566,10.875984,0.118018,0.976324,1.178841,1.270416,1.495229,2.112515
1451,ENST00000427168.6,0.511077,6.833971,0.074785,0.573618,0.642013,0.685968,0.869784,1.681718
1452,ENST00000626456.2,1.051753,13.044879,0.080626,0.94948,1.036164,1.229471,1.600465,2.152027
1453,ENST00000593090.5,0.719106,8.907893,0.080727,0.650504,0.793975,0.836005,0.931579,2.002779
1454,ENST00000628238.2,1.201898,10.611331,0.113266,0.772542,0.85006,0.97811,1.232464,2.220884
1455,ENST00000625348.2,0.478412,8.364768,0.057194,0.677123,0.762334,0.841545,0.996962,1.632233
1456,ENST00000609565.5,0.760088,11.274594,0.067416,0.704411,0.868384,1.018784,1.239355,2.101936
1457,ENST00000610172.5,0.404302,10.591265,0.038173,0.770221,0.91247,1.05864,1.237994,1.606206
1458,ENST00000606100.5,1.325561,9.866017,0.134356,0.744059,0.821198,0.964941,1.078763,1.837246
1459,ENST00000606849.5,1.760558,9.955901,0.176836,0.689052,0.865065,1.011044,1.386982,2.117183
1460,ENST00000612373.4,0.934416,6.351668,0.147113,0.522386,0.607035,0.682623,0.834994,1.598157
1461,ENST00000653994.1,1.427136,37.796217,0.037759,2.788264,3.115677,3.588394,4.447391,19.208767
1462,ENST00000660098.1,1.826917,32.339414,0.056492,2.551764,2.802021,3.168363,4.160326,10.323843
1463,ENST00000660493.1,0.620545,13.404234,0.046295,1.037538,1.155987,1.460351,1.949812,5.481176
1464,ENST00000657397.1,0.623891,9.428941,0.066168,0.811314,0.950309,1.123284,1.28223,2.186799
1465,ENST00000457339.5,2.744254,37.432093,0.073313,2.420928,2.707879,3.03624,3.568998,8.819088
1466,ENST00000665546.1,0.768557,18.546507,0.041439,1.371974,1.561419,1.801791,2.280769,4.604028
1467,ENST00000662971.1,2.42574,31.805238,0.076269,1.992012,2.241877,2.522716,3.207742,6.959797
1468,ENST00000670646.1,0.535245,17.885681,0.029926,1.236084,1.518286,1.798143,2.427902,4.434716
1469,ENST00000664900.1,1.885562,17.407737,0.108317,1.3154,1.458063,1.706748,2.048182,3.210973
1470,ENST00000666914.1,0.967889,21.375303,0.045281,1.542284,1.699055,2.000015,2.375164,4.463057
1471,ENST00000654682.1,1.382928,15.885468,0.087056,1.24196,1.337143,1.502797,1.964915,3.434142
1472,ENST00000666729.1,1.506901,18.883392,0.0798,1.396533,1.557893,1.848094,2.254079,5.336724
1473,ENST00000655865.1,0.688395,14.920676,0.046137,1.035251,1.199241,1.5594,1.858156,3.043458
1474,ENST00000656014.1,0.956467,17.019746,0.056197,1.20711,1.359704,1.624825,1.984326,3.350718
1475,ENST00000670892.1,3.158675,32.946576,0.095873,2.137209,2.325293,2.862081,3.603363,6.866103
1476,ENST00000670829.1,1.300891,21.635244,0.060128,1.566267,1.699788,2.027811,2.388359,4.693897
1477,ENST00000659399.1,1.59369,30.666639,0.051968,1.882777,2.013755,2.247601,3.017851,5.542399
1478,ENST00000314481.3,5.589271,33.5238,0.166725,2.219237,2.486053,2.978181,3.721689,7.688129
1479,ENST00000658538.1,2.137498,25.216357,0.084766,1.745812,1.96468,2.280787,2.911458,5.740364
1480,ENST00000421767.1,4.554343,70.045344,0.06502,5.140551,5.983034,7.200645,9.233742,44.062244
1481,ENST00000416572.1,0.377228,8.04497,0.04689,0.556468,0.637218,0.708532,0.94411,1.646346
1482,ENST00000438894.1,0.789156,7.883186,0.100106,0.504407,0.649844,0.772515,0.851855,2.003569
1483,ENST00000638517.1,6.70075,67.800259,0.098831,5.059492,5.555421,6.401141,7.993525,17.311614
1484,ENST00000640964.1,3.531988,59.113068,0.05975,4.242557,4.775555,5.463125,6.802799,15.110735
1485,ENST00000416366.1,0.403003,7.034197,0.057292,0.695383,0.88939,0.964137,1.451922,3.534777
1486,ENST00000442578.5,1.87822,14.917832,0.125904,1.052582,1.200284,1.432383,1.785593,3.006646
1487,ENST00000638592.1,6.88244,33.229396,0.207119,2.383965,2.612536,2.994473,4.150861,9.758737
1488,ENST00000450353.3,1.064579,18.982282,0.056083,1.391582,1.513806,1.860262,2.32001,4.277006
1489,ENST00000412091.1,0.299777,9.652711,0.031056,0.897012,0.964914,1.146902,1.424936,2.845763
1490,ENST00000654214.1,0.411716,8.874686,0.046392,0.713869,0.828371,0.913,1.131256,1.471839
1491,ENST00000573259.5,0.737421,32.943617,0.022384,2.441828,2.710742,3.066275,3.643465,7.241987
1492,ENST00000576410.5,1.502584,32.983942,0.045555,2.422244,2.814803,3.262913,3.860895,8.437609
1493,ENST00000574846.5,0.268422,8.117245,0.033068,0.645462,0.732525,0.836016,1.01586,1.555995
1494,ENST00000576096.5,0.778296,8.321312,0.09353,0.647672,0.712829,0.76939,0.980604,1.708407
1495,ENST00000576702.5,0.688524,10.026802,0.068668,0.654142,0.704671,0.823002,1.005243,2.157928
1496,ENST00000575766.1,0.426947,7.993775,0.05341,0.563573,0.606777,0.694071,0.799377,1.218251
1497,ENST00000665340.1,0.833923,35.10293,0.023756,2.325527,2.627434,3.060034,3.7768,8.584094
1498,ENST00000660874.1,0.120742,4.967713,0.024305,0.321882,0.35164,0.439654,0.581454,0.914551
1499,ENST00000654845.1,1.104925,36.388332,0.030365,2.523706,2.844662,3.415246,4.257746,8.696215
1500,ENST00000486906.2,1.199804,9.947368,0.120615,0.750274,0.819603,0.91245,1.133896,2.009997
1501,ENST00000653232.1,1.401456,30.61982,0.04577,1.913745,2.099966,2.431655,3.1081,11.226083
1502,ENST00000332558.8,2.32022,28.75586,0.080687,2.237324,2.514566,3.077469,4.353648,8.183522
1503,ENST00000573229.1,0.609544,8.596025,0.07091,0.73495,0.805486,0.967295,1.118549,2.10481
1504,ENST00000611604.2,3.11097,27.084819,0.11486,2.642092,2.899205,3.389008,4.208154,8.164643
1505,ENST00000630208.1,2.562486,70.174335,0.036516,4.812479,5.405279,6.398483,7.620553,29.088233
1506,ENST00000542933.5,0.706244,17.607427,0.040111,1.44433,1.743647,2.0733,2.440835,7.131283
1507,ENST00000429892.5,2.977959,21.951047,0.135664,1.836425,2.08878,2.394828,2.983738,7.328601
1508,ENST00000537157.5,0.356636,6.686906,0.053333,0.656848,0.759981,0.87015,1.254343,2.024467
1509,ENST00000428029.6,1.445483,14.728327,0.098143,1.195167,1.33131,1.580144,1.856029,5.025918
1510,ENST00000541694.5,1.807714,12.521967,0.144363,1.055539,1.2586,1.482078,1.8114,5.477307
1511,ENST00000543167.5,1.152621,15.398254,0.074854,1.212382,1.38415,1.537348,1.881764,4.011735
1512,ENST00000535643.5,0.777005,14.715668,0.052801,1.170842,1.253863,1.415504,1.683084,3.736679
1513,ENST00000543334.5,0.524028,18.734301,0.027972,1.389545,1.541633,1.887103,2.312523,5.791304
1514,ENST00000535614.5,0.244837,6.66662,0.036726,0.644707,0.688788,0.746072,0.804532,2.434106
1515,ENST00000538335.1,1.057808,8.541501,0.123843,0.912044,1.082365,1.297869,1.680084,2.960012
1516,ENST00000654922.1,1.591482,18.143634,0.087716,1.363356,1.468426,1.652387,2.235492,4.61704
1517,ENST00000656108.1,2.203077,16.6051,0.132675,1.252442,1.365246,1.578973,1.922957,5.05944
1518,ENST00000666283.1,2.583401,45.163812,0.057201,3.454462,3.923982,4.348592,5.450641,9.772702
1519,ENST00000665200.1,1.172487,9.465603,0.123868,0.702184,0.786152,0.88408,1.123503,2.138079
1520,ENST00000674829.1,3.260227,15.560327,0.209522,1.264103,1.387225,1.52677,1.845156,3.269709
1521,ENST00000656645.1,0.979715,19.63328,0.049901,1.304733,1.472511,1.724189,2.199445,4.246558
1522,ENST00000675279.1,0.394021,23.7511,0.01659,1.726245,2.074658,2.395528,2.898393,6.574711
1523,ENST00000675949.1,2.549579,16.475343,0.154751,1.110705,1.238886,1.427202,1.83364,4.178114
1524,ENST00000340510.8,1.514259,45.317555,0.033414,3.370731,3.97132,4.586301,5.622351,18.022608
1525,ENST00000668152.1,1.709011,19.425158,0.087979,1.197743,1.438225,1.680294,1.990375,4.175905
1526,ENST00000658784.1,1.784514,16.300652,0.109475,1.105953,1.332202,1.575401,1.960624,3.49908
1527,ENST00000421331.1,11.900115,33.240872,0.357996,2.433949,2.877093,3.382271,4.831792,11.900115
1528,ENST00000397787.5,4.939985,47.747386,0.103461,4.473024,5.096327,5.816458,7.553115,15.365395
1529,ENST00000534336.1,12.85979,126.661161,0.101529,9.3772,10.514369,12.425994,15.062234,40.702422
1530,ENST00000617791.1,1.008095,5.626685,0.179163,0.409661,0.436921,0.556146,0.698237,1.152435
1531,ENST00000610481.1,0.236603,4.869637,0.048587,0.448638,0.482286,0.55501,0.748047,1.358602
1532,ENST00000508832.2,0.819638,22.373634,0.036634,1.52884,1.7024,2.022555,2.629124,5.240276
1533,ENST00000616527.4,0.670867,8.334463,0.080493,0.58917,0.681924,0.770571,0.930769,2.744573
1534,ENST00000620465.4,0.164048,4.911416,0.033401,0.362441,0.396061,0.421426,0.541804,0.723831
1535,ENST00000618132.1,0.946849,10.653452,0.088877,0.791851,0.868447,0.950334,1.158761,2.173717
1536,ENST00000613376.1,0.272622,1.868035,0.14594,0.139375,0.157587,0.206509,0.272622,0.322863
1537,ENST00000618227.1,0.516926,8.615861,0.059997,0.60823,0.710035,0.845077,1.049661,2.206812
1538,ENST00000617489.1,0.171243,4.756173,0.036004,0.301731,0.362974,0.477924,0.574721,0.87746
1539,ENST00000616691.1,0.642336,8.670868,0.07408,0.632836,0.719069,0.831073,0.99372,2.08276
1540,ENST00000647665.1,5.47401,71.758202,0.076284,5.12735,5.751327,6.679993,8.526413,19.336319
1541,ENST00000662214.1,2.052508,51.063815,0.040195,4.356593,4.917587,5.671054,6.939343,33.651831
1542,ENST00000424684.2,2.827853,75.83124,0.037291,5.99792,6.908755,7.921814,9.807431,38.979522
1543,ENST00000667152.1,0.960968,18.071517,0.053176,1.112616,1.233739,1.468311,1.89344,4.824343
1544,ENST00000619222.4,3.536723,52.232436,0.067711,3.148008,3.680965,4.175227,5.177661,10.2337
1545,ENST00000658644.1,1.602818,17.929017,0.089398,1.334681,1.420179,1.595865,1.79297,3.473516
1546,ENST00000656642.1,1.19807,15.390197,0.077846,1.070872,1.135155,1.355354,1.648498,3.565154
1547,ENST00000456342.6,0.531772,12.113433,0.043899,0.875475,0.975824,1.169562,1.418124,3.218252
1548,ENST00000419952.6,1.189456,19.605521,0.060669,1.174227,1.349633,1.643561,2.022371,3.364582
1549,ENST00000657710.1,0.492512,26.649615,0.018481,1.479208,1.608045,1.919239,2.533456,7.986276
1550,ENST00000445461.7,0.430763,11.298523,0.038126,0.887394,1.012971,1.182783,1.408015,2.562746
1551,ENST00000667703.1,0.490568,10.697708,0.045857,0.825404,0.858167,1.029,1.184498,2.289534
1552,ENST00000602892.5,0.69897,9.061454,0.077137,0.633052,0.69897,0.898765,0.98322,1.770268
1553,ENST00000665230.1,1.372217,18.715091,0.073321,1.18791,1.310095,1.503322,1.832807,3.605114
1554,ENST00000664445.1,2.541544,45.032676,0.056438,2.692522,3.096279,3.477621,4.15581,10.22464
1555,ENST00000656690.1,0.843991,16.703487,0.050528,1.116261,1.211117,1.488866,2.039357,5.582632
1556,ENST00000665504.1,0.574033,29.478216,0.019473,1.829602,2.09021,2.423602,3.130347,6.530674
1557,ENST00000670980.1,0.363055,24.346519,0.014912,1.463735,1.69328,1.931485,2.404709,7.153704
1558,ENST00000652938.1,2.460738,12.061682,0.204013,0.808534,0.878256,0.967316,1.223865,2.460738
1559,ENST00000658826.1,2.816639,21.194316,0.132896,1.488249,1.715696,1.998595,2.595018,5.48667
1560,ENST00000665282.1,0.826046,8.995927,0.091824,0.652198,0.718643,0.79299,0.984599,2.454095
1561,ENST00000664910.1,1.435527,13.472528,0.106552,0.839411,0.985819,1.175614,1.477878,2.310617
1562,ENST00000659105.1,1.837775,12.982256,0.141561,0.816639,0.931863,0.999007,1.23775,2.715015
1563,ENST00000667804.1,1.267288,35.979384,0.035223,2.139721,2.514685,2.972638,3.520748,10.418822
1564,ENST00000656619.1,0.350728,8.054508,0.043544,0.524405,0.567357,0.645822,0.812843,1.278753
1565,ENST00000665779.1,3.847124,56.69953,0.067851,3.022805,3.301623,3.847124,4.504141,9.880341
1566,ENST00000660532.1,0.194732,16.824173,0.011575,1.090166,1.180853,1.455884,1.705561,3.13054
1567,ENST00000655197.1,1.005953,11.04149,0.091107,0.749016,0.827018,0.978178,1.152733,2.405312
1568,ENST00000662647.1,0.298686,9.828632,0.030389,0.714448,0.811169,0.959088,1.28562,2.39312
