,mirna,lncrna,Label,pair_index,mirna_id,lncrna_id
4095,mtr-miR2111d-3p,lcl_Mtruncatula_Medtr1g095390.2,0,4095,993,-4
4096,gma-miR171o-5p,lcl_Gmax_Glyma.03G187600.1,1,4096,541,-2728
4097,gma-miR4346,lcl_Gmax_Glyma.02G106000.7,0,4097,586,-258
4098,ath-miR172c,CNT2087774,1,4098,643,-2180
4099,ath-miR5024-5p,NONATHT003294,0,4099,542,-2729
4100,mtr-miR169f,lcl_Mtruncatula_Medtr2g445220.1,1,4100,269,-2730
4101,mtr-miR2605,lcl_Mtruncatula_Medtr2g009910.1,0,4101,1184,-1238
4102,gma-miR171k-3p,lcl_Gmax_Glyma.09G134300.1,1,4102,730,-1865
4103,gma-miR9727,lcl_Gmax_Glyma.16G164700.3,0,4103,915,-359
4104,ath-miR778,CNT2086301,1,4104,899,-2731
4105,ath-miR845a,CNT2087491,0,4105,471,-2732
4106,mtr-miR5233,lcl_Mtruncatula_Medtr6g091635.1,1,4106,452,-2670
4107,mtr-miR2650,lcl_Mtruncatula_Medtr0105s0070.1,0,4107,1183,-530
4108,gma-miR408d,lcl_Gmax_Glyma.18G027700.1,1,4108,160,-2733
4109,gma-miR164a,lcl_Gmax_Glyma.18G165100.1,0,4109,143,-364
4110,ath-miR5999,lcl_Athaliana_AT4G06583.2,1,4110,1014,-2734
4111,ath-miR870-3p,CNT2088736,0,4111,355,-303
4112,mtr-miR5281b,lcl_Mtruncatula_Medtr8g080630.2,1,4112,1100,-2735
4113,mtr-miR167b-3p,lcl_Mtruncatula_Medtr2g031430.1,0,4113,1136,-581
4114,gma-miR156f,lcl_Gmax_Glyma.06G289500.5,1,4114,116,-2736
4115,gma-miR399m,lcl_Gmax_Glyma.07G098900.1,0,4115,127,-1315
4116,ath-miR5662,lcl_Athaliana_AT3G29644.1,1,4116,329,-2737
4117,ath-miR5661,CNT2088469,0,4117,771,-2738
4118,mtr-miR2118,lcl_Mtruncatula_Medtr1g061520.1,1,4118,750,-2739
4119,mtr-miR2613,lcl_Mtruncatula_Medtr6g066100.2,0,4119,190,-376
4120,gma-miR390a-3p,lcl_Gmax_Glyma.16G059600.1,1,4120,615,-2740
4121,gma-miR169t,lcl_Gmax_Glyma.01G071500.1,0,4121,963,-1298
4122,ath-miR8176,lcl_Athaliana_AT2G35945.1,1,4122,369,-2741
4123,ath-miR5650,lcl_Athaliana_AT5G40645.1,0,4123,77,-2742
4124,mtr-miR164a,lcl_Mtruncatula_Medtr4g077703.1,1,4124,633,-1903
4125,mtr-miR2643a,lcl_Mtruncatula_Medtr4g072130.1,0,4125,1119,-671
4126,gma-miR159a-3p,lcl_Gmax_Glyma.02G080100.1,1,4126,816,-2369
4127,gma-miR9747,lcl_Gmax_Glyma.17G191700.1,0,4127,648,-196
4128,ath-miR166a-5p,CNT2088616,1,4128,280,-2743
4129,ath-miR866-5p,lcl_Athaliana_AT1G71865.1,0,4129,42,-2744
4130,mtr-miR156h-3p,lcl_Mtruncatula_Medtr4g108640.1,1,4130,429,-2745
4131,mtr-miR2625,lcl_Mtruncatula_Medtr2g019360.1,0,4131,640,-1066
4132,gma-miR156b,lcl_Gmax_Glyma.20G011500.1,1,4132,526,-2746
4133,gma-miR171r,lcl_Gmax_Glyma.16G002000.1,0,4133,483,-2100
4134,ath-miR5021,CNT2085365,1,4134,928,-2747
4135,ath-miR8121,CNT2085351,0,4135,99,-2748
4136,mtr-miR169c,lcl_Mtruncatula_Medtr7g096460.1,1,4136,1023,-2749
4137,mtr-miR5210,lcl_Mtruncatula_Medtr3g117730.1,0,4137,390,-68
4138,gma-miR4993,lcl_Gmax_Glyma.20G130500.8,1,4138,437,-2750
4139,gma-miR4393b,lcl_Gmax_Glyma.01G133700.1,0,4139,423,-99
4140,ath-miR5016,CNT2085534,1,4140,150,-2751
4141,ath-miR406,CNT2085680,0,4141,353,-2752
4142,mtr-miR2586b,lcl_Mtruncatula_Medtr8g069220.1,1,4142,356,-2753
4143,mtr-miR5206a,lcl_Mtruncatula_Medtr1g086180.2,0,4143,257,-163
4144,gma-miR5037d,lcl_Gmax_Glyma.18G133600.1,1,4144,85,-2754
4145,gma-miR1520c,lcl_Gmax_Glyma.15G108500.1,0,4145,232,-993
4146,ath-miR408-3p,CNT2085381,1,4146,1185,-2755
4147,ath-miR5659,lcl_Athaliana_AT4G37483.1,0,4147,315,-2756
4148,mtr-miR5266,lcl_Mtruncatula_Medtr4g103290.1,1,4148,481,-2757
4149,mtr-miR164a,lcl_Mtruncatula_Medtr8g074520.1,0,4149,633,-230
4150,gma-miR2118a-5p,lcl_Gmax_Glyma.02G168600.1,1,4150,241,-1542
4151,gma-miR5039,lcl_Gmax_Glyma.03G005100.1,0,4151,1186,-468
4152,ath-miR393a-5p,CNT2087325,1,4152,1011,-2758
4153,ath-miR3932a,lcl_Athaliana_AT2G30945.1,0,4153,256,-54
4154,mtr-miR5211,lcl_Mtruncatula_Medtr7g105710.1,1,4154,806,-2759
4155,mtr-miR5286a,lcl_Mtruncatula_Medtr4g006610.1,0,4155,350,-262
4156,gma-miR4993,lcl_Gmax_Glyma.12G057500.1,1,4156,437,-2760
4157,gma-miR169n-3p,lcl_Gmax_Glyma.05G080300.4,0,4157,538,-546
4158,ath-miR395b,CNT2087620,1,4158,660,-2761
4159,ath-miR842,lcl_Athaliana_AT1G37036.1,0,4159,255,-1886
4160,mtr-miR5213-3p,lcl_Mtruncatula_Medtr3g005103.1,1,4160,1105,-2762
4161,mtr-miR2111g-3p,lcl_Mtruncatula_Medtr3g053460.2,0,4161,1061,-107
4162,gma-miR4371b,lcl_Gmax_Glyma.13G258000.1,1,4162,1024,-2763
4163,gma-miR9758,lcl_Gmax_Glyma.17G146200.1,0,4163,967,-171
4164,ath-miR401,CNT2087735,1,4164,111,-2764
4165,ath-miR401,NONATHT000570,0,4165,111,-2765
4166,mtr-miR399s-5p,lcl_Mtruncatula_Medtr1g059620.1,1,4166,513,-2766
4167,mtr-miR5741a,lcl_Mtruncatula_Medtr1g107440.2,0,4167,978,-141
4168,gma-miR171a,lcl_Gmax_Glyma.12G220100.1,1,4168,1121,-1571
4169,gma-miR1512a-3p,lcl_Gmax_Glyma.01G083400.3,0,4169,890,-143
4170,ath-miR859,NONATHT002141,1,4170,472,-2767
4171,ath-miR5014b,CNT2088163,0,4171,387,-1943
4172,mtr-miR5227,lcl_Mtruncatula_Medtr7g018090.1,1,4172,1059,-2768
4173,mtr-miR171a,lcl_Mtruncatula_Medtr8g095630.2,0,4173,291,-147
4174,gma-miR167c,lcl_Gmax_Glyma.12G143500.1,1,4174,591,-2769
4175,gma-miR394b-5p,lcl_Gmax_Glyma.10G242900.1,0,4175,236,-245
4176,ath-miR159b-5p,lcl_Athaliana_AT1G36650.1,1,4176,370,-2770
4177,ath-miR840-5p,CNT2088363,0,4177,1187,-1263
4178,mtr-miR169a,lcl_Mtruncatula_Medtr1g007385.1,1,4178,331,-2771
4179,mtr-miR482-3p,lcl_Mtruncatula_Medtr1g086180.2,0,4179,792,-163
4180,gma-miR2119,lcl_Gmax_Glyma.19G224900.1,1,4180,700,-2772
4181,gma-miR10429,lcl_Gmax_Glyma.18G300000.1,0,4181,1188,-1119
4182,ath-miR164a,NONATHT002368,1,4182,106,-2773
4183,ath-miR5631,CNT2089071,0,4183,157,-2774
4184,mtr-miR2652a,lcl_Mtruncatula_Medtr1g041690.1,1,4184,862,-2775
4185,mtr-miR7701-3p,lcl_Mtruncatula_Medtr2g105240.5,0,4185,969,-406
4186,gma-miR4349-5p,lcl_Gmax_Glyma.02G065900.1,1,4186,883,-2776
4187,gma-miR10414,lcl_Gmax_Glyma.01G083400.3,0,4187,982,-143
4188,ath-miR8176,CNT2087427,1,4188,369,-2777
4189,ath-miR827,NONATHT003352,0,4189,519,-2778
4190,mtr-miR2086-5p,lcl_Mtruncatula_Medtr7g033160.1,1,4190,54,-2779
4191,mtr-miR7698-3p,lcl_Mtruncatula_Medtr5g074570.1,0,4191,975,-277
4192,gma-miR171c-3p,lcl_Gmax_Glyma.09G041800.1,1,4192,843,-1966
4193,gma-miR10191,lcl_Gmax_Glyma.01G175700.2,0,4193,133,-858
4194,ath-miR8181,lcl_Athaliana_AT2G25011.1,1,4194,46,-2780
4195,ath-miR870-3p,NONATHT003395,0,4195,355,-2781
4196,mtr-miR5272a,lcl_Mtruncatula_Medtr3g453090.1,1,4196,838,-2782
4197,mtr-miR1509b,lcl_Mtruncatula_Medtr5g084410.2,0,4197,1098,-86
4198,gma-miR159d,lcl_Gmax_Glyma.08G340100.1,1,4198,511,-2783
4199,gma-miR171h,lcl_Gmax_Glyma.06G214300.1,0,4199,1189,-154
4200,ath-miR8181,lcl_Athaliana_AT5G16430.1,1,4200,46,-2784
4201,ath-miR156c-3p,NONATHT000435,0,4201,797,-439
4202,mtr-miR156b-3p,lcl_Mtruncatula_Medtr4g074270.1,1,4202,1190,-2785
4203,mtr-miR2119,lcl_Mtruncatula_Medtr1g107440.2,0,4203,988,-141
4204,gma-miR5774a,lcl_Gmax_Glyma.13G111300.1,1,4204,300,-2786
4205,gma-miR10443,lcl_Gmax_Glyma.11G013200.1,0,4205,352,-1515
4206,ath-miR829-3p.1,CNT2085781,1,4206,494,-2787
4207,ath-miR870-5p,CNT2085071,0,4207,140,-2788
4208,mtr-miR169j,lcl_Mtruncatula_Medtr4g088140.1,1,4208,48,-949
4209,mtr-miR5234,lcl_Mtruncatula_Medtr4g115740.7,0,4209,234,-1018
4210,gma-miR4375,lcl_Gmax_Glyma.05G032500.1,1,4210,487,-2789
4211,gma-miR4373,lcl_Gmax_Glyma.20G157000.2,0,4211,1191,-1918
4212,ath-miR168a-5p,CNT2085369,1,4212,177,-2790
4213,ath-miR864-3p,CNT2088139,0,4213,204,-2791
4214,mtr-miR169k,lcl_Mtruncatula_Medtr7g450740.1,1,4214,691,-2792
4215,mtr-miR5285a,lcl_Mtruncatula_Medtr6g007970.1,0,4215,710,-454
4216,gma-miR4374b,lcl_Gmax_Glyma.03G140200.1,1,4216,1192,-2793
4217,gma-miR2108b,lcl_Gmax_Glyma.10G289300.1,0,4217,1193,-871
4218,ath-miR8181,CNT2087760,1,4218,46,-2794
4219,ath-miR5637,CNT2085746,0,4219,575,-1615
4220,mtr-miR399r,lcl_Mtruncatula_Medtr3g007340.1,1,4220,728,-741
4221,mtr-miR5037a,lcl_Mtruncatula_Medtr6g066100.2,0,4221,307,-376
4222,gma-miR399m,lcl_Gmax_Glyma.04G216200.1,1,4222,127,-2795
4223,gma-miR5781,lcl_Gmax_Glyma.16G121100.1,0,4223,1194,-881
4224,ath-miR861-5p,lcl_Athaliana_AT2G18270.1,1,4224,613,-2796
4225,ath-miR403-5p,CNT2087535,0,4225,2,-2797
4226,mtr-miR5233,lcl_Mtruncatula_Medtr1g102620.1,1,4226,452,-2798
4227,mtr-miR2087-3p,lcl_Mtruncatula_Medtr2g105230.5,0,4227,922,-1252
4228,gma-miR5764b,lcl_Gmax_Glyma.03G084100.3,1,4228,722,-2799
4229,gma-miR1533,lcl_Gmax_Glyma.17G146200.1,0,4229,984,-171
4230,ath-miR8167a,NONATHT001929,1,4230,476,-2800
4231,ath-miR844-3p,CNT2085846,0,4231,850,-2801
4232,mtr-miR156h-3p,lcl_Mtruncatula_Medtr7g019160.1,1,4232,429,-2802
4233,mtr-miR5563-3p,lcl_Mtruncatula_Medtr7g090430.1,0,4233,440,-33
4234,gma-miR164b,lcl_Gmax_Glyma.11G060500.1,1,4234,11,-2803
4235,gma-miR5038a,lcl_Gmax_Glyma.08G036200.1,0,4235,347,-1152
4236,ath-miR395b,CNT2089114,1,4236,660,-2804
4237,ath-miR866-3p,CNT2088555,0,4237,537,-2689
4238,mtr-miR5236a,lcl_Mtruncatula_Medtr8g043690.1,1,4238,235,-2805
4239,mtr-miR5222,lcl_Mtruncatula_Medtr3g050170.1,0,4239,1195,-135
4240,gma-miR4348d,lcl_Gmax_Glyma.09G172800.1,1,4240,1001,-2806
4241,gma-miR9745,lcl_Gmax_Glyma.15G108500.1,0,4241,1196,-993
4242,ath-miR156f-3p,CNT2087498,1,4242,951,-2807
4243,ath-miR868-3p,lcl_Athaliana_AT5G26731.1,0,4243,628,-2808
4244,mtr-miR168a,lcl_Mtruncatula_Medtr3g094130.1,1,4244,73,-2809
4245,mtr-miR5557-3p,lcl_Mtruncatula_Medtr1g107440.5,0,4245,1117,-169
4246,gma-miR396g,lcl_Gmax_Glyma.02G054900.1,1,4246,547,-2810
4247,gma-miR396h,lcl_Gmax_Glyma.08G328700.1,0,4247,92,-1254
4248,ath-miR8171,CNT2089172,1,4248,406,-2811
4249,ath-miR403-5p,lcl_Athaliana_AT2G34835.1,0,4249,2,-2812
4250,mtr-miR5749,lcl_Mtruncatula_Medtr1g018600.1,1,4250,96,-2813
4251,mtr-miR2677,lcl_Mtruncatula_Medtr3g117730.1,0,4251,185,-68
4252,gma-miR5766,lcl_Gmax_Glyma.07G031800.1,1,4252,1143,-2814
4253,gma-miR10406a,lcl_Gmax_Glyma.03G179400.1,0,4253,854,-131
4254,ath-miR8181,lcl_Athaliana_AT3G23850.1,1,4254,46,-2815
4255,ath-miR5655,lcl_Athaliana_AT4G03923.1,0,4255,294,-2816
4256,mtr-miR169c,lcl_Mtruncatula_Medtr3g016215.1,1,4256,1023,-2817
4257,mtr-miR2620,lcl_Mtruncatula_Medtr8g051620.3,0,4257,942,-80
4258,gma-miR169k,lcl_Gmax_Glyma.20G088100.1,1,4258,815,-2818
4259,gma-miR159c,lcl_Gmax_Glyma.05G013600.1,0,4259,60,-587
4260,ath-miR8181,lcl_Athaliana_AT2G07795.1,1,4260,46,-2819
4261,ath-miR408-5p,lcl_Athaliana_AT1G28395.1,0,4261,808,-2820
4262,mtr-miR5251,lcl_Mtruncatula_Medtr6g023685.1,1,4262,43,-2821
4263,mtr-miR166c,lcl_Mtruncatula_Medtr5g081650.3,0,4263,900,-56
4264,gma-miR169i-5p,lcl_Gmax_Glyma.U039400.1,1,4264,343,-2822
4265,gma-miR10424a,lcl_Gmax_Glyma.06G214300.1,0,4265,610,-154
4266,ath-miR845a,CNT2085781,1,4266,471,-2787
4267,ath-miR846-5p,At4-2,0,4267,489,-2823
4268,mtr-miR5254,lcl_Mtruncatula_Medtr5g055035.1,1,4268,26,-2824
4269,mtr-miR5217,lcl_Mtruncatula_Medtr7g111640.2,0,4269,1197,-309
4270,gma-miR4416b,lcl_Gmax_Glyma.10G042200.1,1,4270,1047,-2825
4271,gma-miR4399,lcl_Gmax_Glyma.10G187600.1,0,4271,161,-774
4272,ath-miR390a-3p,lcl_Athaliana_AT1G47395.1,1,4272,795,-2826
4273,ath-miR5637,lcl_Athaliana_AT4G37608.1,0,4273,575,-2827
4274,mtr-miR5208a,lcl_Mtruncatula_Medtr2g047100.1,1,4274,468,-2828
4275,mtr-miR5229a,lcl_Mtruncatula_Medtr3g117730.1,0,4275,104,-68
4276,gma-miR156z,lcl_Gmax_Glyma.05G068300.1,1,4276,44,-2829
4277,gma-miR4402,lcl_Gmax_Glyma.05G010400.1,0,4277,1018,-115
4278,ath-miR859,CNT2086610,1,4278,472,-2830
4279,ath-miR775,CNT2087365,0,4279,1057,-2831
4280,mtr-miR160f,lcl_Mtruncatula_Medtr1g052610.1,1,4280,701,-2832
4281,mtr-miR5291a,lcl_Mtruncatula_Medtr7g108080.1,0,4281,433,-496
4282,gma-miR319g,lcl_Gmax_Glyma.15G058500.1,1,4282,645,-2833
4283,gma-miR156b,lcl_Gmax_Glyma.13G202700.1,0,4283,526,-217
4284,ath-miR842,CNT2089005,1,4284,255,-2834
4285,ath-miR845a,CNT2085868,0,4285,471,-2835
4286,mtr-miR5224b,lcl_Mtruncatula_Medtr4g070930.1,1,4286,1022,-2836
4287,mtr-miR2638a,lcl_Mtruncatula_Medtr5g081650.3,0,4287,621,-56
4288,gma-miR399a,lcl_Gmax_Glyma.10G077100.1,1,4288,754,-1302
4289,gma-miR5773,lcl_Gmax_Glyma.17G261400.1,0,4289,807,-12
4290,ath-miR854a,lcl_Athaliana_AT1G03240.1,1,4290,319,-2837
4291,ath-miR827,lcl_Athaliana_AT2G15555.1,0,4291,519,-2838
4292,mtr-miR2640,lcl_Mtruncatula_Medtr8g083460.1,1,4292,49,-2839
4293,mtr-miR2592bl-5p,lcl_Mtruncatula_Medtr4g115740.6,0,4293,16,-435
4294,gma-miR164a,lcl_Gmax_Glyma.05G161100.1,1,4294,143,-2840
4295,gma-miR166a-3p,lcl_Gmax_Glyma.04G237800.1,0,4295,638,-82
4296,ath-miR8173,lcl_Athaliana_AT1G53635.1,1,4296,781,-2841
4297,ath-miR866-3p,NONATHT001267,0,4297,537,-2842
4298,mtr-miR5214-3p,lcl_Mtruncatula_Medtr8g099465.1,1,4298,866,-2843
4299,mtr-miR2605,lcl_Mtruncatula_Medtr0105s0070.1,0,4299,1184,-530
4300,gma-miR1507c-5p,lcl_Gmax_Glyma.01G151000.1,1,4300,327,-2844
4301,gma-miR4405b,lcl_Gmax_Glyma.11G137200.1,0,4301,455,-822
4302,ath-miR156f-3p,CNT2087698,1,4302,951,-2845
4303,ath-miR5641,lcl_Athaliana_AT2G34585.1,0,4303,239,-2846
4304,mtr-miR5267l,lcl_Mtruncatula_Medtr3g032130.1,1,4304,1167,-2847
4305,mtr-miR2638a,lcl_Mtruncatula_Medtr2g105240.5,0,4305,621,-406
4306,gma-miR482e,lcl_Gmax_Glyma.11G177600.1,1,4306,313,-2848
4307,gma-miR4993,lcl_Gmax_Glyma.U034900.1,0,4307,437,-212
4308,ath-miR5024-3p,CNT2086515,1,4308,870,-2849
4309,ath-miR5650,CNT2088852,0,4309,77,-2850
4310,mtr-miR5281a,lcl_Mtruncatula_Medtr3g052630.1,1,4310,21,-2851
4311,mtr-miR156i-3p,lcl_Mtruncatula_Medtr0016s0040.1,0,4311,844,-10
4312,gma-miR4993,lcl_Gmax_Glyma.04G104700.1,1,4312,437,-2852
4313,gma-miR171i-3p,lcl_Gmax_Glyma.20G010700.1,0,4313,1198,-70
4314,ath-miR399a,NONATHT000372,1,4314,1158,-1387
4315,ath-miR5634,NONATHT001851,0,4315,1015,-2853
4316,mtr-miR5286a,lcl_Mtruncatula_Medtr7g018000.1,1,4316,350,-2854
4317,mtr-miR399l,lcl_Mtruncatula_Medtr2g105240.5,0,4317,817,-406
4318,gma-miR4993,lcl_Gmax_Glyma.18G068600.1,1,4318,437,-2855
4319,gma-miR5783,lcl_Gmax_Glyma.07G051900.1,0,4319,346,-937
4320,ath-miR832-5p,lcl_Athaliana_AT2G01554.1,1,4320,342,-2856
4321,ath-miR833a-3p,CNT2088216,0,4321,325,-2857
4322,mtr-miR2653a,lcl_Mtruncatula_Medtr4g065890.1,1,4322,766,-2858
4323,mtr-miR5760,lcl_Mtruncatula_Medtr7g108080.1,0,4323,994,-496
4324,gma-miR159c,lcl_Gmax_Glyma.06G146800.1,1,4324,60,-2859
4325,gma-miR5780a,lcl_Gmax_Glyma.05G196200.1,0,4325,937,-1174
4326,ath-miR3440b-3p,CNT2086061,1,4326,272,-2860
4327,ath-miR5637,NONATHT003277,0,4327,575,-2861
4328,mtr-miR169h,lcl_Mtruncatula_Medtr8g469250.1,1,4328,743,-79
4329,mtr-miR5279,lcl_Mtruncatula_Medtr5g081650.3,0,4329,926,-56
4330,gma-miR4395,lcl_Gmax_Glyma.12G225700.1,1,4330,702,-2862
4331,gma-miR408a-3p,lcl_Gmax_Glyma.18G297000.1,0,4331,410,-88
4332,ath-miR3440b-5p,lcl_Athaliana_AT4G03723.1,1,4332,560,-2863
4333,ath-miR830-3p,CNT2087629,0,4333,67,-2864
4334,mtr-miR2653a,lcl_Mtruncatula_Medtr2g025210.1,1,4334,766,-2865
4335,mtr-miR5292a,lcl_Mtruncatula_Medtr4g115740.6,0,4335,114,-435
4336,gma-miR396b-3p,lcl_Gmax_Glyma.02G262000.2,1,4336,941,-2866
4337,gma-miR9725,lcl_Gmax_Glyma.18G073900.1,0,4337,1199,-344
4338,ath-miR2934-5p,lcl_Athaliana_AT3G14362.1,1,4338,688,-2867
4339,ath-miR774b-3p,lcl_Athaliana_AT5G06190.1,0,4339,712,-2868
4340,mtr-miR5206a,lcl_Mtruncatula_Medtr1g007230.1,1,4340,257,-2869
4341,mtr-miR2675,lcl_Mtruncatula_Medtr5g015470.1,0,4341,59,-123
4342,gma-miR4997,lcl_Gmax_Glyma.13G173700.1,1,4342,674,-2870
4343,gma-miR5777,lcl_Gmax_Glyma.08G328700.1,0,4343,616,-1254
4344,ath-miR773b-5p,CNT2088538,1,4344,971,-2871
4345,ath-miR319c,CNT2086019,0,4345,93,-2872
4346,mtr-miR2673a,lcl_Mtruncatula_Medtr4g063285.1,1,4346,31,-2873
4347,mtr-miR2593a,lcl_Mtruncatula_Medtr2g105240.5,0,4347,1053,-406
4348,gma-miR482e,lcl_Gmax_Glyma.07G182500.1,1,4348,313,-2135
4349,gma-miR5784,lcl_Gmax_Glyma.10G256500.2,0,4349,1029,-442
4350,ath-miR8168,CNT2088519,1,4350,221,-2874
4351,ath-miR396b-3p,CNT2085143,0,4351,607,-2875
4352,mtr-miR2602a,lcl_Mtruncatula_Medtr3g032400.1,1,4352,321,-2876
4353,mtr-miR5236a,lcl_Mtruncatula_Medtr7g096640.2,0,4353,235,-544
4354,gma-miR2119,lcl_Gmax_Glyma.08G171200.1,1,4354,700,-515
4355,gma-miR9725,lcl_Gmax_Glyma.01G175700.6,0,4355,1199,-916
4356,ath-miR164a,CNT2087349,1,4356,106,-2877
4357,ath-miR5014b,lcl_Athaliana_AT3G24465.1,0,4357,387,-2878
4358,mtr-miR2670f,lcl_Mtruncatula_Medtr1g035240.1,1,4358,653,-371
4359,mtr-miR2622,lcl_Mtruncatula_Medtr4g049300.2,0,4359,1115,-129
4360,gma-miR4363,lcl_Gmax_Glyma.18G012100.1,1,4360,1200,-2451
4361,gma-miR4394,lcl_Gmax_Glyma.05G196200.1,0,4361,1201,-1174
4362,ath-miR8176,CNT2087523,1,4362,369,-2879
4363,ath-miR161.2,CNT2086378,0,4363,840,-2880
4364,mtr-miR168a,lcl_Mtruncatula_Medtr0002s0260.1,1,4364,73,-2881
4365,mtr-miR482-3p,lcl_Mtruncatula_Medtr1g086180.1,0,4365,792,-524
4366,gma-miR1520q,lcl_Gmax_Glyma.01G156900.1,1,4366,1202,-2882
4367,gma-miR10193a,lcl_Gmax_Glyma.U034900.1,0,4367,880,-212
4368,ath-miR847,lcl_Athaliana_AT4G35025.1,1,4368,1166,-2883
4369,ath-miR5641,lcl_Athaliana_AT4G06572.1,0,4369,239,-2884
4370,mtr-miR1510b-3p,lcl_Mtruncatula_Medtr6g049250.1,1,4370,1177,-2885
4371,mtr-miR2111a-3p,lcl_Mtruncatula_Medtr2g009910.1,0,4371,842,-1238
4372,gma-miR2118a-5p,lcl_Gmax_Glyma.12G238300.1,1,4372,241,-2063
4373,gma-miR5786,lcl_Gmax_Glyma.19G234700.1,0,4373,270,-894
4374,ath-miR399f,lcl_Athaliana_AT5G21535.1,1,4374,194,-2886
4375,ath-miR830-3p,NONATHT003306,0,4375,67,-2887
4376,mtr-miR156c-3p,lcl_Mtruncatula_Medtr8g047250.1,1,4376,871,-2888
4377,mtr-miR5216a,lcl_Mtruncatula_Medtr3g050170.1,0,4377,953,-135
4378,gma-miR319h,lcl_Gmax_Glyma.19G254400.1,1,4378,274,-2585
4379,gma-miR4372b,lcl_Gmax_Glyma.08G036200.1,0,4379,551,-1152
4380,ath-miR842,lcl_Athaliana_AT5G33150.1,1,4380,255,-2889
4381,ath-miR5655,lcl_Athaliana_AT1G44707.1,0,4381,294,-2890
4382,mtr-miR319d-3p,lcl_Mtruncatula_Medtr3g051710.1,1,4382,409,-2891
4383,mtr-miR2679a,lcl_Mtruncatula_Medtr7g096640.2,0,4383,525,-544
4384,gma-miR156b,lcl_Gmax_Glyma.08G170700.1,1,4384,526,-972
4385,gma-miR1531-5p,lcl_Gmax_Glyma.11G013200.3,0,4385,748,-284
4386,ath-miR5662,lcl_Athaliana_AT1G19830.1,1,4386,329,-2366
4387,ath-miR5650,CNT2086467,0,4387,77,-2892
4388,mtr-miR5213-5p,lcl_Mtruncatula_Medtr7g093860.1,1,4388,1203,-2893
4389,mtr-miR2087-5p,lcl_Mtruncatula_Medtr8g043400.3,0,4389,1204,-62
4390,gma-miR5764b,lcl_Gmax_Glyma.U005400.1,1,4390,722,-2894
4391,gma-miR2108a,lcl_Gmax_Glyma.17G124000.1,0,4391,555,-2422
4392,ath-miR8172,CNT2087146,1,4392,276,-2895
4393,ath-miR8174,lcl_Athaliana_AT5G34841.1,0,4393,211,-2896
4394,mtr-miR1510b-3p,lcl_Mtruncatula_Medtr1g076050.1,1,4394,1177,-2897
4395,mtr-miR2666,lcl_Mtruncatula_Medtr8g074520.1,0,4395,1205,-230
4396,gma-miR156g,lcl_Gmax_Glyma.03G143900.1,1,4396,656,-2898
4397,gma-miR4378b,lcl_Gmax_Glyma.13G029100.1,0,4397,1206,-713
4398,ath-miR164a,lcl_Athaliana_AT4G34881.1,1,4398,106,-2899
4399,ath-miR3434-3p,lcl_Athaliana_AT1G03200.1,0,4399,198,-2900
4400,mtr-miR7697-3p,lcl_Mtruncatula_Medtr5g089045.1,1,4400,839,-2901
4401,mtr-miR2657,lcl_Mtruncatula_Medtr1g086180.1,0,4401,867,-524
4402,gma-miR167a,lcl_Gmax_Glyma.12G007100.1,1,4402,362,-2417
4403,gma-miR5041-3p,lcl_Gmax_Glyma.01G129800.1,0,4403,822,-125
4404,ath-miR156c-3p,lcl_Athaliana_AT3G32905.1,1,4404,797,-2902
4405,ath-miR396b-5p,CNT2084972,0,4405,676,-2903
4406,mtr-miR169e-5p,lcl_Mtruncatula_Medtr6g012420.1,1,4406,895,-2904
4407,mtr-miR169d-3p,lcl_Mtruncatula_Medtr0105s0070.1,0,4407,68,-530
4408,gma-miR4416b,lcl_Gmax_Glyma.12G052900.1,1,4408,1047,-2905
4409,gma-miR396d,lcl_Gmax_Glyma.04G014200.1,0,4409,875,-761
4410,ath-miR773a,CNT2085933,1,4410,826,-2906
4411,ath-miR830-3p,NONATHT003733,0,4411,67,-2907
4412,mtr-miR169c,lcl_Mtruncatula_Medtr6g015385.1,1,4412,1023,-2908
4413,mtr-miR408-5p,lcl_Mtruncatula_Medtr4g106400.1,0,4413,445,-180
4414,gma-miR1511,lcl_Gmax_Glyma.13G117400.1,1,4414,363,-2909
4415,gma-miR5375,lcl_Gmax_Glyma.04G179600.1,0,4415,385,-756
4416,ath-miR162a-5p,lcl_Athaliana_AT2G21185.1,1,4416,87,-2910
4417,ath-miR3440b-3p,CNT2088349,0,4417,272,-14
4418,mtr-miR2592bo-5p,lcl_Mtruncatula_Medtr5g092070.1,1,4418,715,-2911
4419,mtr-miR1509a-5p,lcl_Mtruncatula_Medtr0101s0020.3,0,4419,288,-676
4420,gma-miR9748,lcl_Gmax_Glyma.11G168100.2,1,4420,517,-2912
4421,gma-miR10428,lcl_Gmax_Glyma.16G020900.3,0,4421,1060,-94
4422,ath-miR164a,CNT2089017,1,4422,106,-2913
4423,ath-miR4240,CNT2085652,0,4423,334,-2914
4424,mtr-miR164d,lcl_Mtruncatula_Medtr2g041440.1,1,4424,252,-1065
4425,mtr-miR5264,lcl_Mtruncatula_Medtr6g007970.1,0,4425,673,-454
4426,gma-miR4387e,lcl_Gmax_Glyma.19G225300.1,1,4426,802,-2915
4427,gma-miR9756,lcl_Gmax_Glyma.07G098900.1,0,4427,857,-1315
4428,ath-miR5642a,CNT2085926,1,4428,916,-2916
4429,ath-miR169g-3p,lcl_Athaliana_AT1G58150.1,0,4429,600,-2917
