,Seqname,0,1,2,3,4,5,6,7,8
697,ENST00000418985.1,-0.570373,-0.55877,1.020766,-0.440821,-0.421889,1.044876,-113.1,0.097959,-0.230346
698,ENST00000541578.6,-0.192202,-0.194502,0.988171,-0.161665,-0.154197,1.048433,-252.3,0.107143,-0.281271
699,ENST00000537068.5,-0.277902,-0.284095,0.978201,-0.238844,-0.228944,1.04324,-163.6,0.113057,-0.260095
700,ENST00000538654.6,-0.020952,-0.026616,0.787193,-0.03798,-0.03798,1.000006,-805.6,0.114884,-0.290935
701,ENST00000658540.1,-0.072136,-0.08184,0.881418,-0.083226,-0.0823,1.011253,-449.1,0.113095,-0.296827
702,ENST00000661616.1,-0.026664,-0.030252,0.881418,-0.042251,-0.042204,1.001108,-685,0.119486,-0.293236
703,ENST00000670469.1,-0.023804,-0.02612,0.911314,-0.041992,-0.041721,1.006501,-694.9,0.115026,-0.281336
704,ENST00000664307.1,-0.005692,-0.011244,0.506227,-0.021283,-0.021968,0.968831,-938.2,0.123024,-0.290644
705,ENST00000671236.1,-0.014364,-0.017825,0.805794,-0.027726,-0.027871,0.994806,-825.7,0.121745,-0.290433
706,ENST00000544550.6,-0.066769,-0.072475,0.921258,-0.075173,-0.074352,1.011044,-507.5,0.112559,-0.300474
707,ENST00000660730.1,-0.056242,-0.062059,0.906271,-0.064258,-0.065519,0.980767,-581.5,0.106536,-0.299126
708,ENST00000660960.1,-0.006123,-0.010805,0.566719,-0.019859,-0.020786,0.955404,-1011,0.121749,-0.288857
709,ENST00000662229.1,-0.048168,-0.052008,0.926171,-0.057774,-0.057689,1.001488,-684.4,0.108752,-0.296405
710,ENST00000663237.1,-0.013368,-0.016117,0.829433,-0.023986,-0.024148,0.993268,-904.6,0.122194,-0.290029
711,ENST00000535689.6,-0.048445,-0.052253,0.927116,-0.061916,-0.061464,1.007358,-648.6,0.108656,-0.298481
712,ENST00000656268.1,-0.00271,-0.008039,0.337069,-0.019477,-0.019994,0.974145,-1088.9,0.118568,-0.288756
713,ENST00000665512.1,-0.013454,-0.019704,0.682802,-0.028357,-0.028418,0.997846,-889.6,0.11423,-0.290245
714,ENST00000544983.2,-0.049606,-0.056524,0.877614,-0.067979,-0.068213,0.996578,-584.8,0.105236,-0.297154
715,ENST00000661936.1,-0.014026,-0.02221,0.631545,-0.038351,-0.038419,0.998219,-679.2,0.117747,-0.289638
716,ENST00000535076.6,-0.022105,-0.028004,0.789363,-0.032307,-0.033061,0.977203,-811.8,0.114194,-0.288691
717,ENST00000545920.2,-0.006327,-0.009921,0.637681,-0.020305,-0.021302,0.953207,-1010.4,0.121384,-0.286476
718,ENST00000670502.1,-0.049885,-0.055416,0.900192,-0.063646,-0.060925,1.044659,-495.8,0.11422,-0.282991
719,ENST00000662400.1,-0.020123,-0.02238,0.899144,-0.034636,-0.03375,1.02627,-725.1,0.116843,-0.283242
720,ENST00000652879.1,-0.010239,-0.014039,0.729312,-0.024069,-0.024984,0.963358,-867.7,0.122778,-0.290979
721,ENST00000656241.1,-0.044399,-0.050749,0.874889,-0.070244,-0.070719,0.993287,-549.1,0.112753,-0.300383
722,ENST00000663092.1,-0.102998,-0.113392,0.908339,-0.117359,-0.116052,1.011269,-386.4,0.097043,-0.292727
723,ENST00000545440.5,-0.223539,-0.226686,0.986118,-0.213857,-0.20624,1.036936,-218.5,0.111554,-0.289788
724,ENST00000541615.5,-0.248645,-0.251756,0.987642,-0.209522,-0.200251,1.046295,-222.1,0.113788,-0.296925
725,ENST00000545688.5,-0.270078,-0.268964,1.004142,-0.241546,-0.227578,1.06138,-175.7,0.116585,-0.288033
726,ENST00000540865.5,-0.255533,-0.252798,1.010816,-0.221514,-0.213526,1.037409,-229.9,0.102171,-0.29324
727,ENST00000565493.2,0.001195,-0.003614,-0.330589,-0.012413,-0.013694,0.906433,-1690.7,0.110556,-0.313035
728,ENST00000655847.1,-0.020874,-0.042408,0.492205,-0.067709,-0.071558,0.946202,-416.7,0.11711,-0.316641
729,ENST00000673634.1,-0.011963,-0.017108,0.699259,-0.03292,-0.033063,0.995687,-1562.4,0.099499,-0.37271
730,ENST00000673729.1,-0.004757,-0.013826,0.344067,-0.026128,-0.027957,0.934582,-867.5,0.113706,-0.293471
731,ENST00000673640.1,-0.012142,-0.021316,0.569625,-0.032314,-0.034691,0.931486,-717.1,0.117982,-0.291623
732,ENST00000673769.1,-0.035636,-0.039765,0.896151,-0.036208,-0.037359,0.969181,-671.4,0.113704,-0.284733
733,ENST00000674091.1,-0.240807,-0.242668,0.992332,-0.193956,-0.185425,1.046006,-194.4,0.101149,-0.223192
734,ENST00000668100.1,-0.013935,-0.036994,0.376669,-0.103005,-0.108501,0.949346,-336.9,0.120301,-0.316338
735,ENST00000657203.1,-0.033592,-0.052414,0.640902,-0.080915,-0.085363,0.947893,-388.1,0.112551,-0.313997
736,ENST00000659276.1,-0.016176,-0.032136,0.503362,-0.064926,-0.068516,0.947611,-439.4,0.113764,-0.308351
737,ENST00000659725.1,-0.059027,-0.087043,0.678138,-0.10212,-0.10806,0.945029,-346.2,0.109745,-0.327221
738,ENST00000624128.2,-0.025352,-0.046828,0.541384,-0.0872,-0.092526,0.942431,-423.2,0.116099,-0.327301
739,ENST00000623163.4,-0.040492,-0.063529,0.637389,-0.072726,-0.077952,0.932958,-439,0.106383,-0.321848
740,ENST00000650155.1,-0.20562,-0.215309,0.954999,-0.152204,-0.151354,1.005621,-218.3,0.111383,-0.26687
741,ENST00000589187.5,-0.295243,-0.312099,0.945989,-0.235015,-0.234392,1.002655,-168.1,0.121693,-0.295951
742,ENST00000661011.1,-0.012955,-0.024032,0.539094,-0.03316,-0.035909,0.923441,-599,0.116529,-0.29191
743,ENST00000658742.1,-0.025826,-0.03703,0.697453,-0.039176,-0.042319,0.925731,-573.4,0.115854,-0.291214
744,ENST00000658584.1,-0.024511,-0.036435,0.672718,-0.041189,-0.044533,0.924902,-567.3,0.115003,-0.296395
745,ENST00000666667.1,-0.019129,-0.031347,0.610232,-0.035325,-0.037247,0.948385,-602.6,0.113376,-0.299503
746,ENST00000665113.1,-0.026821,-0.042784,0.626888,-0.047056,-0.050846,0.925472,-539.3,0.10907,-0.309409
747,ENST00000587692.6,-0.039401,-0.067146,0.586799,-0.110754,-0.116961,0.946933,-338.2,0.123123,-0.3382
748,ENST00000656092.1,0.001779,-0.002658,-0.669184,-0.01333,-0.014426,0.924049,-1618.7,0.115738,-0.280829
749,ENST00000670094.1,0.006933,-0.002799,-2.477072,-0.024474,-0.026649,0.918406,-824.1,0.118757,-0.304771
750,ENST00000658919.1,0.005864,-0.005436,-1.078828,-0.038686,-0.040985,0.943913,-532.3,0.113115,-0.290715
751,ENST00000663073.1,-0.001481,-0.01199,0.123521,-0.043566,-0.045499,0.957519,-596.5,0.112743,-0.282434
752,ENST00000667693.1,-0.017961,-0.029363,0.611688,-0.053369,-0.056763,0.940213,-504.9,0.113793,-0.290006
753,ENST00000667421.1,-0.570718,-0.588029,0.97056,-0.524343,-0.519671,1.008991,-106.1,0.120879,-0.290685
754,ENST00000668505.1,0.003216,-0.012298,-0.261501,-0.040635,-0.043155,0.941593,-482,0.122636,-0.293902
755,ENST00000659811.1,-0.165463,-0.173864,0.951677,-0.169218,-0.169473,0.998493,-187.9,0.115385,-0.267283
756,ENST00000664449.1,-0.019027,-0.033921,0.560917,-0.053139,-0.056932,0.933368,-422.5,0.117443,-0.293403
757,ENST00000655834.1,0.010362,-0.01182,-0.876622,-0.065598,-0.071521,0.917186,-357.4,0.125957,-0.303912
758,ENST00000655881.1,-0.018544,-0.037349,0.496499,-0.064076,-0.068953,0.929269,-390.3,0.120595,-0.305399
759,ENST00000659484.1,-0.013601,-0.027739,0.490328,-0.050089,-0.053289,0.939959,-447.1,0.117608,-0.300269
760,ENST00000660580.1,-0.018905,-0.038585,0.48995,-0.057621,-0.063275,0.91065,-379.6,0.124209,-0.300079
761,ENST00000661360.1,-0.031936,-0.051815,0.616348,-0.057406,-0.063569,0.903045,-362.7,0.12226,-0.30556
762,ENST00000667545.1,-0.222193,-0.238426,0.931916,-0.238595,-0.241039,0.989861,-155.8,0.119565,-0.281736
763,ENST00000670410.1,-0.010354,-0.026666,0.388273,-0.066247,-0.069607,0.951727,-419.5,0.115327,-0.311896
764,ENST00000669824.1,-0.093195,-0.121034,0.769992,-0.120622,-0.130883,0.921599,-236.4,0.12483,-0.320325
765,ENST00000624295.3,-0.155533,-0.171513,0.906834,-0.207595,-0.214408,0.968225,-175.1,0.125198,-0.277057
766,ENST00000625175.3,-1.356764,-1.368367,0.99152,-0.953027,-0.951891,1.001193,-55.8,0.117188,-0.217121
767,ENST00000453754.5,-0.460171,-0.500084,0.920188,-0.408992,-0.425381,0.961472,-129.4,0.1325,-0.322693
768,ENST00000667622.1,-0.138914,-0.163752,0.848318,-0.161533,-0.167634,0.963605,-194.8,0.120879,-0.305329
769,ENST00000623267.3,-0.561426,-0.592232,0.947984,-0.559284,-0.571869,0.977992,-114.4,0.115282,-0.305882
770,ENST00000625453.1,-0.374757,-0.417673,0.897248,-0.289182,-0.314198,0.92038,-260.6,0.12478,-0.457193
771,ENST00000631278.1,-0.047537,-0.061189,0.776882,-0.057537,-0.060434,0.952055,-848.2,0.126325,-0.374481
772,ENST00000630780.1,-0.365709,-0.410096,0.891762,-0.303846,-0.328025,0.926289,-223.7,0.138996,-0.431021
773,ENST00000627125.1,-0.522237,-0.562136,0.929021,-0.422761,-0.449598,0.94031,-168.3,0.147059,-0.411491
774,ENST00000639185.1,-0.006335,-0.008643,0.732939,-0.012623,-0.013339,0.946355,-2681.2,0.106451,-0.277614
775,ENST00000660546.1,-0.092713,-0.105779,0.876479,-0.093991,-0.097717,0.961874,-369.5,0.112316,-0.285991
776,ENST00000640437.1,-0.066427,-0.073205,0.907415,-0.066696,-0.06701,0.995326,-404.75,0.103768,-0.24929
777,ENST00000656624.1,-0.088224,-0.091356,0.965722,-0.114451,-0.114274,1.001548,-257.7,0.108878,-0.214895
778,ENST00000659254.1,-0.068652,-0.074454,0.922083,-0.058581,-0.059416,0.985947,-527.8,0.108422,-0.254911
779,ENST00000657910.1,-0.077631,-0.086373,0.898782,-0.079983,-0.082032,0.975014,-420.7,0.103725,-0.240435
780,ENST00000662120.1,-0.113211,-0.114753,0.986566,-0.097513,-0.097582,0.999298,-335,0.111335,-0.223928
781,ENST00000670506.1,-0.073766,-0.077139,0.956272,-0.070964,-0.071497,0.992547,-493,0.103742,-0.233002
782,ENST00000667573.1,-0.124606,-0.139162,0.895404,-0.160452,-0.162675,0.986332,-262.8,0.108221,-0.272245
783,ENST00000654137.1,-0.114511,-0.124386,0.92061,-0.081402,-0.083001,0.980743,-400.9,0.109738,-0.290632
784,ENST00000658649.1,-0.109147,-0.112537,0.969873,-0.089805,-0.088943,1.009685,-359.9,0.108974,-0.230557
785,ENST00000653479.1,-0.034277,-0.038813,0.883128,-0.039956,-0.040334,0.990618,-795,0.105378,-0.288449
786,ENST00000602772.5,-0.074337,-0.088923,0.835973,-0.083766,-0.0867,0.966158,-637.1,0.103489,-0.376005
787,ENST00000667645.1,-0.053316,-0.059676,0.893429,-0.073622,-0.072858,1.010486,-337.1,0.109318,-0.247141
788,ENST00000655879.1,-0.077054,-0.082852,0.930012,-0.0648,-0.067277,0.963181,-461.9,0.118943,-0.25421
789,ENST00000602895.6,-0.135217,-0.150955,0.895742,-0.136408,-0.139079,0.980797,-238.3,0.117577,-0.282681
790,ENST00000654995.1,-0.119708,-0.13183,0.908049,-0.086625,-0.088034,0.983999,-345.3,0.114556,-0.29716
791,ENST00000663027.1,-0.061069,-0.070596,0.865042,-0.055981,-0.058535,0.956364,-499.4,0.113374,-0.274697
792,ENST00000670503.1,-0.169404,-0.171485,0.987868,-0.131335,-0.129686,1.012716,-255.8,0.102058,-0.210362
793,ENST00000657096.1,-0.446695,-0.45335,0.985319,-0.371981,-0.367208,1.012999,-111,0.119097,-0.227459
794,ENST00000602737.6,-0.097217,-0.103141,0.942565,-0.085406,-0.085648,0.99718,-313.8,0.101288,-0.269125
795,ENST00000662543.1,-0.200026,-0.205293,0.974343,-0.14536,-0.143279,1.014529,-230,0.108719,-0.247312
796,ENST00000661546.1,-0.101371,-0.108786,0.931837,-0.094206,-0.09681,0.973109,-323,0.11102,-0.265407
797,ENST00000671476.1,-0.087779,-0.094732,0.926611,-0.082418,-0.083031,0.992616,-415,0.107209,-0.255542
798,ENST00000660087.1,-0.164549,-0.182808,0.90012,-0.152396,-0.156304,0.975003,-224.1,0.116197,-0.26272
799,ENST00000657638.1,-0.468104,-0.482493,0.970177,-0.306965,-0.302401,1.015093,-141,0.110714,-0.251337
800,ENST00000655994.1,-0.089607,-0.097032,0.923474,-0.069118,-0.069114,1.000053,-360.3,0.126172,-0.259582
801,ENST00000659373.1,-0.088083,-0.098167,0.897274,-0.067131,-0.067765,0.990644,-404.3,0.116798,-0.265115
802,ENST00000670805.1,-0.083641,-0.093756,0.892108,-0.072577,-0.072777,0.997251,-375.6,0.113343,-0.269247
803,ENST00000654196.1,-0.190215,-0.191698,0.992262,-0.142149,-0.141717,1.003043,-217.8,0.113226,-0.218018
804,ENST00000671021.1,-0.117668,-0.132766,0.886278,-0.121047,-0.123838,0.977458,-317.6,0.111913,-0.286384
805,ENST00000667294.1,-0.21203,-0.224927,0.942663,-0.162535,-0.163445,0.994431,-230.1,0.113557,-0.266319
806,ENST00000602294.6,-0.215554,-0.217691,0.990185,-0.154406,-0.150531,1.025742,-189.3,0.122919,-0.242072
807,ENST00000656509.1,-0.143253,-0.154617,0.926499,-0.137212,-0.139998,0.980103,-295.6,0.102564,-0.261131
808,ENST00000659852.1,-0.116243,-0.11984,0.969984,-0.087938,-0.086043,1.022025,-280.9,0.113242,-0.256296
809,ENST00000654005.1,-0.01642,-0.020507,0.800719,-0.021898,-0.022957,0.953853,-1506.8,0.103255,-0.272428
810,ENST00000664295.1,-0.056695,-0.058724,0.965444,-0.083119,-0.082647,1.005708,-368.4,0.109673,-0.250783
811,ENST00000453317.1,-0.375753,-0.385031,0.975903,-0.303327,-0.307124,0.987636,-119.1,0.109959,-0.246584
812,ENST00000664328.1,-0.104239,-0.107707,0.9678,-0.126472,-0.126258,1.001698,-235.7,0.113131,-0.237841
813,ENST00000653929.1,-0.174838,-0.179881,0.971965,-0.222269,-0.21798,1.019677,-170.3,0.112466,-0.230447
814,ENST00000659622.1,-0.161153,-0.167121,0.964292,-0.120645,-0.119157,1.012488,-282.9,0.10919,-0.257182
815,ENST00000415215.1,-0.460936,-0.492319,0.936254,-0.337876,-0.345413,0.97818,-120.3,0.116034,-0.253263
816,ENST00000671518.1,-0.183509,-0.187572,0.97834,-0.168564,-0.162515,1.037223,-217.5,0.117299,-0.257396
817,ENST00000666059.1,-0.133166,-0.139794,0.952583,-0.108846,-0.107372,1.013731,-314.9,0.105565,-0.257482
818,ENST00000668488.1,-0.066431,-0.068393,0.971312,-0.069213,-0.06679,1.036271,-555.3,0.110997,-0.285208
819,ENST00000475947.7,-0.104292,-0.119097,0.875685,-0.115266,-0.114352,1.007989,-414.7,0.106086,-0.340756
820,ENST00000584177.5,-0.352792,-0.384856,0.916686,-0.351434,-0.355412,0.988806,-217.1,0.101222,-0.378223
821,ENST00000583400.7,-0.02113,-0.026055,0.810982,-0.035242,-0.037008,0.952274,-1143.9,0.119069,-0.345589
822,ENST00000654778.1,-0.116862,-0.124136,0.941408,-0.119729,-0.116663,1.026287,-329.9,0.112186,-0.318744
823,ENST00000669136.1,-0.043623,-0.053139,0.820921,-0.049366,-0.05145,0.959488,-972.9,0.122545,-0.381979
824,ENST00000659884.1,-0.028947,-0.040963,0.706662,-0.051353,-0.052463,0.978852,-683.4,0.11042,-0.354093
825,ENST00000654561.1,-0.033056,-0.045624,0.724537,-0.073301,-0.074008,0.990444,-475.5,0.110279,-0.323469
826,ENST00000653954.1,-0.049988,-0.052599,0.950361,-0.073216,-0.07102,1.030923,-405.8,0.125481,-0.312154
827,ENST00000480811.6,-0.073064,-0.081942,0.891655,-0.082774,-0.082395,1.004602,-382.6,0.124044,-0.324788
828,ENST00000484836.2,-0.089737,-0.098689,0.909286,-0.116849,-0.114561,1.019972,-358,0.111498,-0.311575
829,ENST00000655540.1,-0.062762,-0.078614,0.798356,-0.090632,-0.090148,1.005377,-427.9,0.12543,-0.367296
830,ENST00000581361.5,-0.178304,-0.202937,0.87862,-0.170494,-0.178026,0.957693,-326.3,0.12114,-0.38707
831,ENST00000580770.5,-0.408176,-0.43698,0.934083,-0.311251,-0.318198,0.978167,-185.4,0.115587,-0.324126
832,ENST00000475953.5,-0.08527,-0.101807,0.837564,-0.105761,-0.104697,1.010166,-439.1,0.110833,-0.365612
833,ENST00000578380.6,-0.85416,-0.91482,0.933691,-0.660401,-0.685048,0.964022,-141.9,0.12945,-0.457742
834,ENST00000470491.6,-0.109426,-0.126897,0.862325,-0.116002,-0.115423,1.005012,-389.6,0.111742,-0.36859
835,ENST00000581913.5,-0.088077,-0.107971,0.81575,-0.096854,-0.100055,0.968013,-406.2,0.112844,-0.372319
836,ENST00000660462.1,-0.230577,-0.260317,0.885753,-0.241839,-0.250537,0.965284,-295.2,0.111111,-0.409431
837,ENST00000478103.6,-0.23743,-0.251863,0.942694,-0.188528,-0.192749,0.978102,-249.4,0.120956,-0.350281
838,ENST00000472367.5,-0.215018,-0.232947,0.923036,-0.153047,-0.158039,0.96841,-287.1,0.118537,-0.361587
839,ENST00000483588.2,-0.234336,-0.258314,0.907173,-0.185729,-0.194358,0.955605,-264.3,0.13246,-0.384157
840,ENST00000650463.1,-0.084026,-0.092445,0.908929,-0.064014,-0.066249,0.966253,-714.4,0.113781,-0.350196
841,ENST00000441724.1,-0.098045,-0.113103,0.866866,-0.117921,-0.122136,0.965489,-466.6,0.118734,-0.410018
842,ENST00000672481.1,-0.149585,-0.180237,0.829934,-0.149475,-0.158374,0.943812,-484.4,0.098255,-0.444404
843,ENST00000672769.1,-0.08832,-0.107413,0.82225,-0.078654,-0.084492,0.930905,-780.2,0.112994,-0.440542
844,ENST00000672067.1,-0.038527,-0.053546,0.719503,-0.044474,-0.049994,0.889587,-1065,0.123136,-0.453578
845,ENST00000672029.1,-0.14152,-0.16897,0.837545,-0.137365,-0.143834,0.955023,-351.2,0.120445,-0.355106
846,ENST00000672299.1,-0.202732,-0.231964,0.873983,-0.136519,-0.149058,0.915879,-309.3,0.115116,-0.359233
847,ENST00000568997.5,-0.031427,-0.044033,0.713716,-0.034521,-0.039324,0.877868,-1259.9,0.122485,-0.444566
848,ENST00000561824.5,-0.063731,-0.078493,0.811924,-0.064839,-0.070308,0.922219,-740.5,0.112139,-0.402884
849,ENST00000569959.5,-0.061491,-0.073034,0.841958,-0.055832,-0.059338,0.940906,-1018.5,0.121337,-0.420091
850,ENST00000566712.2,-0.047995,-0.058625,0.818682,-0.042896,-0.045048,0.952215,-876,0.118958,-0.368067
851,ENST00000660873.1,-0.071156,-0.0711,1.000778,-0.08183,-0.07838,1.044014,-440.2,0.104559,-0.267436
852,ENST00000667674.1,-0.035468,-0.037688,0.94109,-0.046761,-0.046213,1.011865,-910.67,0.101076,-0.257761
853,ENST00000600652.1,-0.046708,-0.054661,0.854498,-0.060851,-0.063467,0.958774,-623.67,0.106846,-0.288336
854,ENST00000671586.1,-0.213407,-0.218548,0.976475,-0.185157,-0.185459,0.998369,-204.7,0.104878,-0.24933
855,ENST00000604157.1,-0.018532,-0.023998,0.772211,-0.022324,-0.023903,0.933938,-863.7,0.11904,-0.2879
856,ENST00000398804.7,-0.28484,-0.31102,0.915825,-0.215915,-0.228182,0.94624,-200.7,0.14044,-0.33902
857,ENST00000453015.1,-0.335788,-0.342323,0.980909,-0.251072,-0.247441,1.014675,-211.4,0.113003,-0.326739
858,ENST00000663424.1,-0.198429,-0.234158,0.847418,-0.132633,-0.14674,0.903863,-314.9,0.13367,-0.396599
859,ENST00000659644.1,-0.013002,-0.01941,0.669887,-0.025954,-0.027523,0.942994,-1099.3,0.11098,-0.324166
860,ENST00000455406.6,-0.021134,-0.022741,0.929336,-0.027553,-0.026759,1.029697,-1113.4,0.103538,-0.241623
861,ENST00000654734.1,-0.076048,-0.07598,1.000883,-0.076535,-0.073678,1.038765,-440.5,0.1,-0.22014
862,ENST00000671179.1,-0.095323,-0.091905,1.037187,-0.106441,-0.10105,1.05335,-256.7,0.126144,-0.260874
863,ENST00000634641.1,-0.740277,-0.745615,0.992841,-0.589539,-0.581087,1.014546,-85.2,0.106145,-0.237326
864,ENST00000627548.2,-0.153158,-0.155144,0.987195,-0.131378,-0.128536,1.022112,-244.7,0.119774,-0.276185
865,ENST00000599146.5,-0.196497,-0.192543,1.02054,-0.170065,-0.166856,1.019234,-199.6,0.111559,-0.267919
866,ENST00000626344.2,-0.668218,-0.678433,0.984943,-0.438293,-0.442622,0.99022,-107.9,0.135338,-0.26975
867,ENST00000630994.2,-0.182715,-0.188854,0.967493,-0.199103,-0.197706,1.007068,-205.5,0.113636,-0.274366
868,ENST00000627516.2,-0.177849,-0.188589,0.943049,-0.216139,-0.216535,0.998173,-163.7,0.126418,-0.264887
869,ENST00000630926.2,-0.161601,-0.155493,1.039287,-0.140159,-0.133721,1.04814,-190.9,0.129683,-0.274676
870,ENST00000596952.5,-0.282998,-0.280647,1.008378,-0.24117,-0.234485,1.02851,-165.7,0.117175,-0.265545
871,ENST00000625896.2,-0.382632,-0.386021,0.991221,-0.295277,-0.28571,1.033487,-122.5,0.122105,-0.257353
872,ENST00000663294.1,-0.085062,-0.086548,0.982824,-0.08374,-0.08018,1.04441,-394.8,0.105386,-0.231012
873,ENST00000413421.5,-0.212819,-0.213343,0.997545,-0.155136,-0.1511,1.026707,-212.3,0.107879,-0.257022
874,ENST00000628635.2,-0.095142,-0.098226,0.9686,-0.135523,-0.132084,1.026041,-255.7,0.124176,-0.280681
875,ENST00000626510.2,-0.335901,-0.338742,0.991613,-0.324605,-0.319989,1.014427,-116.8,0.10883,-0.239344
876,ENST00000628683.2,-0.39308,-0.390767,1.005918,-0.358392,-0.351882,1.018502,-110.8,0.107527,-0.237768
877,ENST00000628797.2,-0.171584,-0.179997,0.953258,-0.144751,-0.14173,1.021317,-211.3,0.116155,-0.281733
878,ENST00000628450.2,-0.091017,-0.089816,1.013363,-0.127401,-0.121792,1.046046,-266.3,0.114688,-0.267437
879,ENST00000594152.5,-0.267475,-0.26707,1.001518,-0.219581,-0.217807,1.008147,-159.1,0.130217,-0.265167
880,ENST00000583678.6,-0.081459,-0.083454,0.976097,-0.097308,-0.093613,1.039473,-329,0.109729,-0.240497
881,ENST00000670550.1,-0.037434,-0.038891,0.962532,-0.059548,-0.058043,1.025944,-505.1,0.101382,-0.232658
882,ENST00000630885.2,-0.332191,-0.325975,1.019067,-0.251198,-0.244849,1.02593,-151,0.123878,-0.270609
883,ENST00000628670.2,-0.327878,-0.327357,1.001592,-0.269185,-0.260666,1.03268,-135.7,0.096667,-0.22579
884,ENST00000630350.2,-0.190034,-0.19544,0.972343,-0.177359,-0.175176,1.012459,-197,0.109296,-0.247177
885,ENST00000600103.1,-0.248642,-0.250598,0.992194,-0.204109,-0.197459,1.033675,-181.6,0.122682,-0.258689
886,ENST00000411721.1,-0.394624,-0.374874,1.052685,-0.420209,-0.399635,1.051484,-93,0.108317,-0.179537
887,ENST00000430605.1,-1.606976,-1.605974,1.000624,-1.14113,-1.11862,1.020123,-42.8,0.113208,-0.200939
888,ENST00000586006.5,-0.174341,-0.170465,1.02274,-0.18881,-0.182027,1.037263,-208.4,0.10823,-0.234685
889,ENST00000587306.5,-0.191541,-0.188095,1.018325,-0.244977,-0.235835,1.038762,-161.5,0.116667,-0.244327
890,ENST00000587066.5,-0.331567,-0.333578,0.99397,-0.308141,-0.298271,1.033091,-143.8,0.111111,-0.234584
891,ENST00000585499.5,-0.228823,-0.225495,1.014755,-0.204651,-0.198272,1.032176,-196.1,0.097561,-0.238855
892,ENST00000585415.5,-0.214848,-0.211757,1.014598,-0.188105,-0.179532,1.047749,-201.4,0.114213,-0.25526
893,ENST00000623721.3,-0.07346,-0.068283,1.075815,-0.098922,-0.092969,1.064032,-280,0.118375,-0.247132
894,ENST00000590186.5,-0.192654,-0.18662,1.03233,-0.224185,-0.215647,1.039594,-169.5,0.121168,-0.247085
895,ENST00000625045.2,-0.120805,-0.118781,1.017042,-0.153913,-0.14826,1.038124,-225.4,0.115499,-0.222288
896,ENST00000591654.5,-0.242708,-0.236344,1.026928,-0.213943,-0.199848,1.070526,-182.1,0.116992,-0.253268
897,ENST00000624050.1,-0.35303,-0.34222,1.031586,-0.313281,-0.300016,1.044213,-163.2,0.103503,-0.259459
898,ENST00000445180.2,-0.086283,-0.09073,0.950979,-0.099704,-0.097582,1.021745,-514.8,0.11726,-0.338907
899,ENST00000408886.4,-0.215675,-0.226226,0.95336,-0.175238,-0.17782,0.985484,-337.35,0.113797,-0.337877
900,ENST00000613450.4,-0.067202,-0.080271,0.837195,-0.068169,-0.070414,0.968112,-649.2,0.124171,-0.391084
