,mirna,mirna_id,Seqname,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_x,8_x,9_x,10_x,11_x,12_x,13_x,14_x,15_x,16_x,17_x,18_x,19_x,20_x,21_x,22_x,23_x,24_x,25_x,26_x,27_x,28_x,29_x,30_x,0_x,1_x,2_x,3_x,4_x,5_y,6_y,0_y,1_y,2_y,3_y,4_y,5_x,6_x,7_y,8_y,9_y,10_y,11_y,12_y,13_y,14_y,15_y,16_y,17_y,18_y,19_y,20_y,21_y,22_y,23_y,24_y,25_y,26_y,27_y,28_y,29_y,30_y,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,0_x,1_x,2_x,3_x,4_x,0_y,1_y,2_y,3_y,4_y,5_y,6_y,7_x,0,1,2,3,4,5,6,7_y
837,mtr-miR5272a,838,mtr-miR5272a,0.349,0.0,0.0,1.0,0.09901,12.0,0.5,-1.0,0.0,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,0.2499999840513248,0.2499999840513248,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,0.2499999840513248,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,3.987168837798e-09,0.2499999840513248,0.377594,0.378112,0.998629,-577.954678,-577.283952,1.001162,0.0,0.291667,0.375,0.125,0.375,0.069312,0.053401,0.042737,-1.0,24.0,10.0,0.0,0.416667,0.0,0.0,0.0,0.0,0.136364,0.0,0.0,0.136364,0.181818,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.136364,0.136364,0.304348,0.434783,0.217391,0.043478,0.272727,0.136364,0.136364,0.181818,0.0,0.0,0.086957,0.130435,0.478261,0.826087,1.0,0.173913,0.217391,0.434783,0.652174,0.869565,0.043478,0.043478,0.26087,0.73913,0.782609,0.956522,0.0,0.0,0.956522,0.956522,-17.856745,-23.044512,23.411983,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,28.763901,20.254395,63.190166,-15.548026,27.13298,-7.377837,-14.087481,-6.822285,16.81488,-20.28166,60.818794,-14.463349,17.777376,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,25.645111,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,29.294483,33.711967,12.2644,21.384253,22.526949,-15.124404,28.214214,55.136154,61.465462,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,31.754879,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.228891,0.229883,0.995684,-209.345517,-208.323281,1.004907,-13.725,5.274795,0.75,516.6096,1.995369,0.029401,0.357748,0.082182,0.035597,0.035597,0.035597,0.035597,0.035597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,mtr-miR7697-3p,839,mtr-miR7697-3p,0.4032,0.0,0.0,1.0,0.107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.380952,0.571429,0.285714,0.285714,0.069637,0.114886,0.155285,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23095,0.0,0.0,0.0,0.0,0.23095,0.0,0.0,0.0,0.0,0.0,0.179367,0.179367,0.179367,0.0,0.0,0.0,0.0,0.35,0.25,0.2,0.2,0.315789,0.210526,0.052632,0.0,0.157895,0.105263,0.25,0.4,0.5,0.6,0.95,0.05,0.05,0.3,0.75,1.0,0.2,0.2,0.65,0.85,0.9,0.1,0.1,0.15,0.35,0.8,29.762304,-23.044512,29.364365,-12.070912,23.532259,-17.017853,-13.021697,-13.526288,82.335327,-21.412273,-20.143169,79.690071,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,120.342606,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,34.78693,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,-15.698732,30.690229,38.338455,-16.213028,37.121014,31.525219,-11.655176,-16.740694,-9.911789,41.720779,38.306465,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,42.81472,-9.33116,-5.322375,0.250096,0.250504,0.998371,-248.46914,-248.336322,1.000535,0.0,0.0,0.0,0.0,0.0,0.029602,0.313929,0.094296,0.029602,0.029602,0.029602,0.029602,0.029602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,ath-miR161.2,840,ath-miR161.2,0.9628,2.0,0.647031,4.0,0.418649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.285714,0.428571,0.285714,0.022953,0.01475,0.000679,-1.0,21.0,3.0,9.0,0.142857,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.35,0.3,0.2,0.15,0.157895,0.157895,0.157895,0.210526,0.105263,0.052632,0.15,0.2,0.6,0.65,0.9,0.05,0.25,0.45,0.5,1.0,0.3,0.3,0.55,0.75,0.85,0.1,0.1,0.35,0.35,0.95,29.762304,24.574537,29.364365,-12.070912,-24.08679,-17.017853,34.597351,-13.526288,-12.902768,26.206776,27.47588,-15.548026,-14.533689,-7.377837,33.531567,-6.822285,22.767262,-20.28166,-22.51454,33.155701,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,32.050667,-16.021557,-9.580265,34.578194,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,65.835831,-20.282415,-19.139719,32.494644,-13.452455,19.421867,-21.867874,-15.698732,30.690229,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249431,0.25001,0.997685,-249.670016,-249.264213,1.001628,291.4,6.491377,-0.65,286.3506,1.654297,0.013598,0.313795,0.043333,0.016913,0.016913,0.016913,0.016913,0.016913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,mtr-miR399c,841,mtr-miR399c,0.6183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52381,0.428571,0.571429,0.571429,0.035799,0.013163,0.01243,-1.0,21.0,0.0,0.0,0.0,0.0,0.159044,0.159044,0.0,0.0,0.159044,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.159044,0.204782,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.052632,0.210526,0.052632,0.157895,0.052632,0.105263,0.25,0.25,0.3,0.5,0.6,0.05,0.05,0.65,0.75,1.0,0.1,0.1,0.4,0.55,0.8,0.15,0.15,0.2,0.9,0.95,29.762304,24.574537,-18.254684,-12.070912,23.532259,30.601196,-13.021697,-13.526288,-12.902768,-21.412273,27.47588,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,27.337389,25.104509,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,85.651505,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,-19.139719,80.113693,-13.452455,19.421867,25.751175,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,33.169827,-17.65377,-11.634482,36.534115,-4.804327,38.287888,42.296673,0.249128,0.249189,0.999758,-249.892886,-249.797455,1.000382,0.0,0.0,0.0,0.0,0.0,0.016937,0.297249,0.056981,0.029048,0.029048,0.029048,0.029048,0.029048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,mtr-miR2111a-3p,842,mtr-miR2111a-3p,1.0121,0.0,0.0,0.0,0.0,12.0,0.571429,-1.0,0.0,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,0.3333333038984447,5.316224970247385e-09,5.316224970247385e-09,0.3333333028628656,5.316224970247385e-09,5.316224970247385e-09,0.3333333028628656,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,5.316224970247385e-09,0.37765,0.377818,0.999554,-577.927033,-577.575856,1.000608,0.0,0.428571,0.428571,0.285714,0.571429,0.083844,0.075032,0.13554,-1.0,21.0,9.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.204782,0.0,0.159044,0.159044,0.0,0.0,0.159044,0.0,0.159044,0.0,0.0,0.0,0.0,0.3,0.3,0.25,0.15,0.210526,0.210526,0.052632,0.105263,0.105263,0.105263,0.05,0.45,0.5,0.7,0.95,0.25,0.3,0.55,0.85,1.0,0.1,0.1,0.35,0.6,0.75,0.15,0.15,0.2,0.2,0.65,-17.856745,-23.044512,29.364365,-12.070912,23.532259,-17.017853,-13.021697,34.092762,-12.902768,26.206776,27.47588,32.071022,-14.533689,-7.377837,-14.087481,-6.822285,22.767262,-20.28166,25.104509,-14.463349,23.729757,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,34.578194,-4.047346,-13.442435,38.032455,-12.523766,-12.832119,35.246864,-7.954699,-29.402267,27.336634,-19.139719,32.494644,34.166595,19.421867,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,35.963875,-16.740694,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,29.965279,-11.634482,-11.084935,-4.804327,38.287888,-5.322375,0.249282,0.249802,0.997917,-249.788879,-249.40083,1.001556,-11.35,5.275022,1.85,503.6557,1.984434,0.020566,0.306495,0.067102,0.020566,0.020566,0.020566,0.020566,0.020566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,gma-miR171c-3p,843,gma-miR171c-3p,0.7215,0.0,0.0,1.0,0.107885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47619,0.285714,0.571429,0.571429,0.109698,0.073472,0.093618,-1.0,21.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.142857,0.0,0.142857,0.0,0.0,0.142857,0.142857,0.142857,0.0,0.0,0.0,0.25,0.25,0.2,0.3,0.157895,0.105263,0.210526,0.157895,0.052632,0.157895,0.2,0.2,0.65,0.8,0.95,0.05,0.05,0.1,0.75,0.85,0.15,0.15,0.25,0.4,0.5,0.3,0.35,0.55,0.6,1.0,-17.856745,-23.044512,29.364365,-12.070912,-24.08679,-17.017853,-13.021697,34.092762,34.716282,-21.412273,-20.143169,32.071022,33.085361,-7.377837,-14.087481,-6.822285,-24.851788,27.337389,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,32.050667,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,85.651505,-12.523766,-12.832119,35.246864,-7.954699,18.216782,-20.282415,-19.139719,32.494644,-13.452455,19.421867,-21.867874,-15.698732,30.690229,-9.280594,-16.213028,-10.498036,31.525219,-11.655176,-16.740694,37.70726,-5.898268,-9.312584,40.664036,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,36.534115,42.81472,-9.33116,-5.322375,0.249841,0.249901,0.999758,-249.249561,-249.229744,1.00008,0.0,0.0,0.0,0.0,0.0,0.024855,0.318089,0.078139,0.025419,0.025419,0.025419,0.025419,0.025419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,mtr-miR156i-3p,844,mtr-miR156i-3p,0.8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434783,0.391304,0.521739,0.391304,0.019406,0.010875,0.001042,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.217682,0.0,0.0,0.217682,0.0,0.0,0.0,0.0,0.284352,0.0,0.0,0.0,0.0,0.0,0.280284,0.0,0.0,0.0,0.0,0.090909,0.5,0.090909,0.318182,0.047619,0.0,0.142857,0.142857,0.52381,0.047619,0.272727,0.0,0.272727,0.954545,0.954545,0.045455,0.363636,0.590909,0.681818,1.0,0.090909,0.0,0.090909,0.818182,0.818182,0.136364,0.227273,0.454545,0.545455,0.909091,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,-12.902768,-21.412273,-20.143169,27.930233,-14.533689,-7.377837,29.390778,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,33.897995,-13.040855,-4.047346,30.035824,-9.586593,-12.523766,-12.832119,-12.372184,-7.954699,-29.402267,-20.282415,24.338541,28.353855,-13.452455,-28.197182,21.610386,71.25779,70.027702,-9.280594,114.221756,-10.498036,-16.09383,-11.655176,26.737566,33.566471,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,29.029037,69.30275,75.322037,-11.084935,-4.804327,-9.33116,-5.322375,0.234678,0.235519,0.996431,-221.635271,-221.147175,1.002207,0.0,0.0,0.0,0.0,0.0,0.010835,0.384437,0.028183,0.010866,0.010866,0.010866,0.010866,0.010866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,mtr-miR5271a,845,mtr-miR5271a,0.8554,0.0,0.0,1.0,0.100372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416667,0.5,0.375,0.375,0.010198,0.000872,0.012393,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.15,0.2,0.0,0.0,0.26087,0.304348,0.304348,0.130435,0.227273,0.045455,0.090909,0.227273,0.045455,0.090909,0.173913,0.26087,0.304348,0.695652,0.869565,0.217391,0.347826,0.478261,0.608696,0.782609,0.086957,0.130435,0.521739,0.565217,1.0,0.043478,0.043478,0.73913,0.73913,0.913043,-17.856745,-23.044512,23.411983,29.595757,-24.08679,-17.017853,-13.021697,-13.526288,28.763901,-21.412273,21.523499,-15.548026,-14.533689,34.28883,27.579185,-6.822285,-24.851788,-20.28166,19.152128,-14.463349,17.777376,-12.393785,70.59156,-8.972471,-9.552787,26.098286,25.645111,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,70.80957,-12.832119,-12.372184,33.711967,-29.402267,21.384253,22.526949,-15.124404,28.214214,13.469486,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,74.020752,-6.955015,-3.817989,33.649673,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.229417,0.229988,0.997519,-208.643822,-207.805162,1.004036,0.0,0.0,0.0,0.0,0.0,0.036066,0.337177,0.106966,0.036953,0.036953,0.036953,0.036953,0.036953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,gma-miR4387d,846,gma-miR4387d,1.0096,0.0,0.0,7.0,0.71339,24.0,1.0,-1.0,324.0,1.4953341890971951e-09,1.4953341890971951e-09,0.1818181783166832,1.4953341890971951e-09,1.4953341890971951e-09,1.4953341890971951e-09,0.1363636337073286,0.1363636337073286,1.4953341890971951e-09,0.1363636337073286,0.1363636337073286,1.4953341890971951e-09,1.4953341890971951e-09,1.4953341890971951e-09,0.1363636337073286,0.1363636337073286,1.4953341890971951e-09,1.4953341890971951e-09,1.4953341890971951e-09,1.4953341890971951e-09,0.228967,0.229524,0.997573,-209.280329,-208.618013,1.003175,0.0,0.375,0.5,0.25,0.375,0.043709,0.065511,0.046999,-1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.136364,0.136364,0.0,0.136364,0.136364,0.0,0.0,0.0,0.136364,0.136364,0.0,0.0,0.0,0.0,0.304348,0.304348,0.26087,0.130435,0.272727,0.181818,0.136364,0.227273,0.090909,0.045455,0.043478,0.26087,0.565217,0.73913,1.0,0.086957,0.173913,0.478261,0.521739,0.913043,0.130435,0.391304,0.608696,0.652174,0.956522,0.217391,0.217391,0.304348,0.304348,0.695652,-17.856745,-23.044512,-18.254684,-12.070912,-24.08679,24.648815,-13.021697,-13.526288,-12.902768,103.587723,21.523499,-15.548026,-14.533689,-7.377837,27.579185,-6.822285,-24.851788,-20.28166,102.485458,-14.463349,-23.889292,-12.393785,-12.741774,32.694199,-9.552787,-15.568382,-16.021557,32.086403,28.625813,-4.047346,-13.442435,-9.586593,-12.523766,28.834549,-12.372184,-7.954699,95.597733,-20.282415,22.526949,-15.124404,28.214214,-28.197182,-21.867874,-15.698732,24.737848,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,24.925974,31.754879,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,27.217445,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.228967,0.229524,0.997573,-209.280329,-208.618013,1.003175,87.75,5.373183,-0.6625,986.1036,2.266051,0.033223,0.346556,0.095866,0.033223,0.033223,0.033223,0.033223,0.033223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,ath-miR398b-5p,847,ath-miR398b-5p,0.7735,0.0,0.0,1.0,0.109671,12.0,0.571429,-1.0,0.0,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,0.2499999840513247,3.9871688377979995e-09,3.9871688377979995e-09,3.9871688377979995e-09,0.377362,0.377706,0.999087,-578.246441,-577.975389,1.000469,0.0,0.428571,0.428571,0.428571,0.428571,0.001528,0.001528,0.015596,-1.0,21.0,9.0,0.0,0.428571,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.204782,0.0,0.159044,0.159044,0.0,0.0,0.4,0.2,0.3,0.1,0.157895,0.263158,0.263158,0.157895,0.0,0.0,0.05,0.4,0.65,0.8,1.0,0.25,0.25,0.3,0.45,0.55,0.1,0.15,0.2,0.35,0.7,0.85,0.0,0.85,0.95,0.95,-17.856745,-23.044512,-18.254684,35.548138,23.532259,30.601196,-13.021697,-13.526288,34.716282,26.206776,-20.143169,-15.548026,80.704407,-7.377837,-14.087481,-6.822285,22.767262,27.337389,25.104509,-14.463349,-23.889292,35.225266,34.877274,-8.972471,-9.552787,-15.568382,31.597492,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,-12.523766,-12.832119,35.246864,-7.954699,65.835831,-20.282415,-19.139719,-15.124404,-13.452455,19.421867,-21.867874,-15.698732,-16.92882,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,-16.740694,85.326309,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249591,0.250093,0.997994,-249.491901,-249.036681,1.001828,-11.35,9.519998,-1.625,543.6402,1.764214,0.021191,0.291143,0.072784,0.031612,0.031612,0.031612,0.031612,0.031612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,gma-miR1530,848,gma-miR1530,0.5277,0.0,0.0,1.0,0.109671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095238,0.142857,0.142857,0.0,0.02148,0.022783,0.023747,-1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.159044,0.0,0.204782,0.159044,0.0,0.0,0.0,0.0,0.0,0.159044,0.0,0.0,0.0,0.159044,0.5,0.4,0.0,0.1,0.368421,0.0,0.157895,0.0,0.052632,0.0,0.3,0.4,0.6,0.85,1.0,0.05,0.1,0.2,0.65,0.95,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.35,0.35,125.000404,-23.044512,76.983414,-12.070912,-24.08679,-17.017853,-13.021697,-13.526288,82.335327,-21.412273,27.47588,-15.548026,33.085361,-7.377837,-14.087481,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,-16.021557,-9.580265,-13.040855,-4.047346,-13.442435,-9.586593,82.714333,-12.832119,35.246864,-7.954699,-29.402267,-20.282415,-19.139719,-15.124404,34.166595,-28.197182,73.370224,31.920317,30.690229,-9.280594,-16.213028,-10.498036,-16.09383,-11.655176,30.878355,37.70726,-5.898268,-9.312584,-6.955015,-3.817989,-8.016993,-14.449222,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.248719,0.250489,0.992934,-250.099654,-248.4914,1.006472,0.0,0.0,0.0,0.0,0.0,0.000402,0.355072,0.001131,0.000633,0.000649,0.000664,0.000679,0.000694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,ath-miR5630a,849,ath-miR5630a,1.066,0.0,0.0,4.0,0.445712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52381,0.571429,0.714286,0.285714,0.142889,0.129844,0.089792,-1.0,21.0,16.0,0.0,0.761905,0.0,0.179367,0.0,0.179367,0.0,0.0,0.23095,0.0,0.0,0.179367,0.0,0.0,0.0,0.0,0.0,0.0,0.23095,0.0,0.0,0.0,0.0,0.2,0.25,0.4,0.15,0.105263,0.263158,0.0,0.157895,0.157895,0.157895,0.2,0.2,0.25,0.35,0.85,0.15,0.15,0.6,0.75,0.9,0.05,0.3,0.5,0.8,1.0,0.1,0.1,0.45,0.45,0.7,-17.856745,24.574537,-18.254684,-12.070912,23.532259,-17.017853,-13.021697,34.092762,-12.902768,26.206776,-20.143169,-15.548026,-14.533689,-7.377837,-14.087481,-6.822285,-24.851788,27.337389,25.104509,-14.463349,23.729757,-12.393785,34.877274,-8.972471,-9.552787,-15.568382,31.597492,-9.580265,-13.040855,43.571701,34.176613,-9.586593,35.095284,-12.832119,-12.372184,-7.954699,18.216782,27.336634,-19.139719,-15.124404,-13.452455,-28.197182,-21.867874,31.920317,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,-16.740694,-9.911789,-5.898268,38.306465,-6.955015,-3.817989,39.602058,33.169827,-17.65377,-11.634482,-11.084935,-4.804327,-9.33116,-5.322375,0.249711,0.24985,0.999441,-249.254828,-249.26803,0.999947,0.0,5.275022,1.9,149.2113,1.466666,0.021709,0.27433,0.079134,0.028636,0.028636,0.028636,0.028636,0.028636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,ath-miR844-3p,850,ath-miR844-3p,1.0869,1.0,0.323515,1.0,0.106286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.428571,0.142857,0.285714,0.058904,0.082153,0.064327,-1.0,21.0,0.0,0.0,0.0,0.0,0.240352,0.0,0.0,0.0,0.0,0.0,0.0,0.240352,0.0,0.278943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240352,0.0,0.0,0.3,0.4,0.1,0.2,0.315789,0.105263,0.105263,0.052632,0.157895,0.052632,0.15,0.25,0.3,0.5,0.9,0.05,0.1,0.55,0.7,1.0,0.35,0.0,0.35,0.95,0.95,0.4,0.4,0.45,0.6,0.8,-17.856745,24.574537,-18.254684,-12.070912,-24.08679,-17.017853,34.597351,34.092762,34.716282,-21.412273,-20.143169,32.071022,-14.533689,-7.377837,33.531567,-6.822285,-24.851788,-20.28166,-22.51454,-14.463349,-23.889292,-12.393785,-12.741774,-8.972471,-9.552787,-15.568382,31.597492,-9.580265,-13.040855,-4.047346,-13.442435,38.032455,35.095284,34.78693,35.246864,39.664349,-29.402267,-20.282415,-19.139719,-15.124404,81.785645,-28.197182,-21.867874,-15.698732,-16.92882,-9.280594,31.406021,-10.498036,-16.09383,-11.655176,30.878355,-9.911789,-5.898268,-9.312584,-6.955015,-3.817989,39.602058,-14.449222,29.965279,-11.634482,36.534115,-4.804327,-9.33116,-5.322375,0.249777,0.250241,0.998144,-249.300024,-248.52438,1.003121,0.0,0.0,0.0,0.0,0.0,0.011588,0.340473,0.034035,0.011588,0.011588,0.011588,0.011588,0.011588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
