lncrna,mirna,Label,pair_id,mirna_id_original,mirna_id,lncrna_id_original,lncrna_id
ENST00000628580.2,ebv-miR-BART21-5p,0.0,11380,113,113,-1444,-1444
ENST00000627074.2,hcmv-miR-US22-3p,0.0,11381,67,67,-602,-602
ENST00000483444.5,hbv-miR-B8-3p,0.0,11382,150,150,-929,-929
ENST00000660363.1,ebv-miR-BART2-5p,0.0,11383,77,77,-1794,-1794
ENST00000643648.1,hcmv-miR-US5-1,0.0,11384,52,52,-42,-42
ENST00000670001.1,hsv1-miR-H8-5p,0.0,11385,11,11,-1003,-1003
ENST00000612967.2,ebv-miR-BART14-3p,0.0,11386,95,95,-136,-136
ENST00000609786.5,ebv-miR-BART4-5p,0.0,11387,81,81,-1702,-1702
ENST00000656624.1,ebv-miR-BART16,0.0,11388,97,97,-778,-778
ENST00000409139.6,kshv-miR-K12-7-5p,0.0,11389,138,138,-1163,-1163
ENST00000657911.1,hsv1-miR-H7-5p,0.0,11390,9,9,-1212,-1212
ENST00000663661.1,kshv-miR-K12-11-5p,0.0,11391,134,134,-1625,-1625
ENST00000644188.1,hsv1-miR-H14-5p,0.0,11392,16,16,-532,-532
ENST00000665180.1,hcmv-miR-UL59,0.0,11393,70,70,-193,-193
ENST00000401018.5,hsv1-miR-H13,0.0,11394,15,15,-53,-53
ENST00000656885.1,hcmv-miR-US4-5p,0.0,11395,58,58,-1740,-1740
ENST00000665708.1,kshv-miR-K12-10a-3p,0.0,11396,116,116,-590,-590
ENST00000610172.5,hiv1-miR-TAR-3p,0.0,11397,165,165,-1458,-1458
ENST00000625215.2,hcmv-miR-US25-2-5p,0.0,11398,55,55,-555,-555
ENST00000670778.1,ebv-miR-BART14-3p,0.0,11399,95,95,-443,-443
ENST00000642796.1,bkv-miR-B1-3p,0.0,11400,157,157,-1157,-1157
ENST00000670778.1,ebv-miR-BART21-3p,0.0,11401,114,114,-443,-443
ENST00000646386.1,ebv-miR-BART17-3p,0.0,11402,99,99,-1160,-1160
ENST00000439892.6,hsv2-miR-H6-3p,0.0,11403,47,47,-674,-674
ENST00000451424.1,hsv2-miR-H4-5p,0.0,11404,28,28,-391,-391
ENST00000630759.2,ebv-miR-BART19-5p,0.0,11405,110,110,-580,-580
ENST00000419766.5,hiv1-miR-TAR-5p,0.0,11406,164,164,-1776,-1776
ENST00000657038.1,hsv1-miR-H1-3p,0.0,11407,22,22,-1393,-1393
ENST00000630780.1,ebv-miR-BART8-5p,0.0,11408,86,86,-773,-773
ENST00000670780.1,hcmv-miR-US5-1,0.0,11409,52,52,-288,-288
ENST00000658189.1,kshv-miR-K12-6-3p,0.0,11410,126,126,-472,-472
ENST00000647812.1,hcmv-miR-US25-1-5p,0.0,11411,54,54,-144,-144
ENST00000428772.5,ebv-miR-BART10-5p,0.0,11412,107,107,-1385,-1385
ENST00000660363.1,hcmv-miR-US29-3p,0.0,11413,69,69,-1794,-1794
ENST00000661812.1,kshv-miR-K12-1-5p,0.0,11414,119,119,-1272,-1272
ENST00000609323.1,hcmv-miR-US25-2-5p,0.0,11415,55,55,-329,-329
ENST00000585273.5,hsv1-miR-H5-5p,0.0,11416,24,24,-1302,-1302
ENST00000612967.2,hbv-miR-B21RC-5p,0.0,11417,152,152,-136,-136
ENST00000415215.1,hsv1-miR-H6-3p,0.0,11418,8,8,-816,-816
ENST00000409898.2,kshv-miR-K12-4-5p,0.0,11419,128,128,-1167,-1167
ENST00000602737.6,jcv-miR-J1-3p,0.0,11420,159,159,-795,-795
ENST00000648587.1,ebv-miR-BART10-3p,0.0,11421,89,89,-83,-83
ENST00000658223.1,ebv-miR-BART6-3p,0.0,11422,84,84,-211,-211
ENST00000337752.6,hsv2-miR-H6-5p,0.0,11423,46,46,-138,-138
ENST00000629184.2,kshv-miR-K12-12-5p,0.0,11424,132,132,-574,-574
ENST00000661366.1,hiv1-miR-TAR-5p,0.0,11425,164,164,-1323,-1323
ENST00000576702.5,hsv1-miR-H13,0.0,11426,15,15,-1496,-1496
ENST00000371086.3,ebv-miR-BART5-5p,0.0,11427,82,82,-1063,-1063
ENST00000616691.1,hsv2-miR-H6-5p,0.0,11428,46,46,-1540,-1540
ENST00000669889.1,bkv-miR-B1-5p,0.0,11429,156,156,-1358,-1358
ENST00000413472.5,hsv2-miR-H9-3p,0.0,11430,32,32,-246,-246
ENST00000664804.1,ebv-miR-BART21-5p,0.0,11431,113,113,-1085,-1085
ENST00000663192.1,kshv-miR-K12-2-5p,0.0,11432,120,120,-1866,-1866
ENST00000660408.1,ebv-miR-BART21-5p,0.0,11433,113,113,-689,-689
ENST00000518860.1,hsv2-miR-H3,0.0,11434,27,27,-33,-33
ENST00000628450.2,hcmv-miR-UL112-5p,0.0,11435,63,63,-879,-879
ENST00000453118.5,hcmv-miR-US25-2-3p,0.0,11436,56,56,-247,-247
ENST00000445000.2,hsv2-miR-H4-3p,0.0,11437,29,29,-1715,-1715
ENST00000630522.2,hcmv-miR-UL112-3p,0.0,11438,50,50,-545,-545
ENST00000659209.1,ebv-miR-BART18-5p,0.0,11439,100,100,-1638,-1638
ENST00000476738.5,ebv-miR-BART2-3p,0.0,11440,104,104,-918,-918
ENST00000625348.2,hsv1-miR-H13,0.0,11441,15,15,-1456,-1456
ENST00000443596.1,kshv-miR-K12-10a-5p,0.0,11442,133,133,-1009,-1009
ENST00000602091.1,hiv1-miR-H1,0.0,11443,163,163,-662,-662
ENST00000661380.1,hiv1-miR-TAR-3p,0.0,11444,165,165,-1836,-1836
ENST00000644188.1,hsv2-miR-H23-5p,0.0,11445,39,39,-532,-532
ENST00000483087.5,ebv-miR-BART1-5p,0.0,11446,76,76,-992,-992
ENST00000603347.5,hcmv-miR-UL22A-5p,0.0,11447,48,48,-638,-638
ENST00000629719.2,hcmv-miR-US22-3p,0.0,11448,67,67,-1442,-1442
ENST00000606100.5,kshv-miR-K12-11-3p,0.0,11449,118,118,-1459,-1459
ENST00000596952.5,hcmv-miR-UL70-5p,0.0,11450,59,59,-871,-871
ENST00000670290.1,hcmv-miR-US33-5p,0.0,11451,57,57,-1621,-1621
ENST00000601395.1,hsv2-miR-H9-3p,0.0,11452,32,32,-667,-667
ENST00000599202.5,hsv1-miR-H26,0.0,11453,26,26,-376,-376
ENST00000629188.2,ebv-miR-BHRF1-3,0.0,11454,75,75,-615,-615
ENST00000442967.1,hcmv-miR-UL112-5p,0.0,11455,63,63,-1248,-1248
ENST00000654878.1,ebv-miR-BART7-5p,0.0,11456,105,105,-618,-618
ENST00000432963.1,ebv-miR-BART18-3p,0.0,11457,109,109,-417,-417
ENST00000654878.1,hbv-miR-B8-5p,0.0,11458,149,149,-618,-618
ENST00000653814.1,hbv-miR-B26-5p,0.0,11459,153,153,-1423,-1423
ENST00000664273.1,kshv-miR-K12-4-3p,0.0,11460,129,129,-1798,-1798
ENST00000661403.1,kshv-miR-K12-9-5p,0.0,11461,121,121,-1578,-1578
ENST00000656268.1,ebv-miR-BART11-5p,0.0,11462,90,90,-713,-713
ENST00000655996.1,hsv1-miR-H4-5p,0.0,11463,5,5,-954,-954
ENST00000664273.1,ebv-miR-BART20-3p,0.0,11464,103,103,-1798,-1798
ENST00000653814.1,ebv-miR-BART2-3p,0.0,11465,104,104,-1423,-1423
ENST00000551597.6,hcmv-miR-US22-5p,0.0,11466,66,66,-515,-515
ENST00000658538.1,hsv2-miR-H11-3p,0.0,11467,34,34,-1480,-1480
ENST00000647665.1,hsv2-miR-H4-5p,0.0,11468,28,28,-1541,-1541
ENST00000489452.1,hsv1-miR-H8-3p,0.0,11469,12,12,-1824,-1824
ENST00000627074.2,ebv-miR-BART17-3p,0.0,11470,99,99,-602,-602
ENST00000554808.1,kshv-miR-K12-3-3p,0.0,11471,131,131,-1877,-1877
ENST00000654137.1,hsv2-miR-H23-5p,0.0,11472,39,39,-784,-784
ENST00000484171.2,kshv-miR-K12-8-3p,0.0,11473,123,123,-401,-401
ENST00000429055.1,kshv-miR-K12-3-5p,0.0,11474,130,130,-348,-348
ENST00000664219.1,hsv1-miR-H16,0.0,11475,19,19,-1402,-1402
ENST00000646550.1,ebv-miR-BART8-3p,0.0,11476,87,87,-1858,-1858
ENST00000649288.1,ebv-miR-BART18-3p,0.0,11477,109,109,-82,-82
ENST00000643743.1,bkv-miR-B1-5p,0.0,11478,156,156,-1165,-1165
ENST00000653076.1,hsv2-miR-H22,0.0,11479,38,38,-280,-280
ENST00000566712.2,ebv-miR-BART22,0.0,11480,115,115,-851,-851
ENST00000632412.1,hcmv-miR-US5-2-3p,0.0,11481,53,53,-1141,-1141
ENST00000465532.5,kshv-miR-K12-7-5p,0.0,11482,138,138,-1108,-1108
ENST00000629776.1,hcmv-miR-UL22A-3p,0.0,11483,49,49,-1804,-1804
ENST00000423408.6,hsv2-miR-H11-3p,0.0,11484,34,34,-278,-278
ENST00000541578.6,kshv-miR-K12-2-3p,0.0,11485,136,136,-699,-699
ENST00000413825.7,kshv-miR-K12-9-5p,0.0,11486,121,121,-489,-489
ENST00000629603.2,hiv1-miR-TAR-3p,0.0,11487,165,165,-554,-554
ENST00000662209.1,ebv-miR-BART15,0.0,11488,96,96,-1131,-1131
ENST00000627327.2,ebv-miR-BART10-3p,0.0,11489,89,89,-563,-563
ENST00000445565.2,ebv-miR-BART19-5p,0.0,11490,110,110,-432,-432
ENST00000574093.1,ebv-miR-BART13-3p,0.0,11491,93,93,-87,-87
ENST00000588785.6,hcmv-miR-US25-2-5p,0.0,11492,55,55,-239,-239
ENST00000467438.1,ebv-miR-BART4-5p,0.0,11493,81,81,-269,-269
ENST00000423984.2,hsv1-miR-H7-3p,0.0,11494,10,10,-504,-504
ENST00000664255.1,ebv-miR-BART6-5p,0.0,11495,83,83,-1110,-1110
ENST00000655197.1,ebv-miR-BART5-3p,0.0,11496,112,112,-1568,-1568
ENST00000662224.1,bkv-miR-B1-3p,0.0,11497,157,157,-653,-653
ENST00000655675.1,hcmv-miR-UL22A-3p,0.0,11498,49,49,-1382,-1382
ENST00000625257.2,hsv2-miR-H6-5p,0.0,11499,46,46,-672,-672
ENST00000549354.6,hcmv-miR-US5-2-3p,0.0,11500,53,53,-1205,-1205
ENST00000374016.5,hsv2-miR-H7-5p,0.0,11501,31,31,-400,-400
ENST00000652879.1,kshv-miR-K12-10b,0.0,11502,117,117,-721,-721
ENST00000670001.1,hcmv-miR-US29-3p,0.0,11503,69,69,-1003,-1003
ENST00000656502.1,hsv2-miR-H4-5p,0.0,11504,28,28,-1230,-1230
ENST00000543334.5,kshv-miR-K12-10b,0.0,11505,117,117,-1514,-1514
ENST00000658851.1,bkv-miR-B1-5p,0.0,11506,156,156,-1881,-1881
ENST00000590413.5,hcmv-miR-US33-3p,0.0,11507,62,62,-350,-350
ENST00000657582.1,kshv-miR-K12-2-3p,0.0,11508,136,136,-1411,-1411
ENST00000457100.5,hsv1-miR-H14-3p,0.0,11509,17,17,-1278,-1278
ENST00000657038.1,hbv-miR-B2-3p,0.0,11510,145,145,-1393,-1393
ENST00000620678.1,kshv-miR-K12-3-5p,0.0,11511,130,130,-59,-59
ENST00000424748.1,kshv-miR-K12-5-3p,0.0,11512,127,127,-678,-678
ENST00000519709.6,hsv1-miR-H2-3p,0.0,11513,3,3,-1044,-1044
ENST00000445118.7,ebv-miR-BART14-3p,0.0,11514,95,95,-286,-286
ENST00000650897.1,ebv-miR-BART5-5p,0.0,11515,82,82,-1076,-1076
ENST00000476738.5,hsv1-miR-H3-3p,0.0,11516,4,4,-918,-918
ENST00000660903.1,bkv-miR-B1-5p,0.0,11517,156,156,-626,-626
ENST00000468186.5,hcmv-miR-UL59,0.0,11518,70,70,-1786,-1786
ENST00000669905.1,kshv-miR-K12-7-3p,0.0,11519,124,124,-1712,-1712
ENST00000397787.5,ebv-miR-BART17-5p,0.0,11520,98,98,-1529,-1529
ENST00000652683.1,ebv-miR-BART5-3p,0.0,11521,112,112,-1652,-1652
ENST00000357168.6,hsv1-miR-H1-3p,0.0,11522,22,22,-990,-990
ENST00000655714.1,hcmv-miR-UL112-3p,0.0,11523,50,50,-204,-204
ENST00000658919.1,kshv-miR-K12-9-3p,0.0,11524,122,122,-751,-751
ENST00000445565.2,hsv2-miR-H4-3p,0.0,11525,29,29,-432,-432
ENST00000602372.1,hcmv-miR-UL70-5p,0.0,11526,59,59,-1235,-1235
ENST00000399206.4,ebv-miR-BART17-3p,0.0,11527,99,99,-210,-210
ENST00000618227.1,ebv-miR-BART3-3p,0.0,11528,80,80,-1538,-1538
ENST00000668648.1,hsv1-miR-H7-5p,0.0,11529,9,9,-1255,-1255
ENST00000661380.1,hsv1-miR-H2-3p,0.0,11530,3,3,-1836,-1836
ENST00000675279.1,hcmv-miR-US25-2-5p,0.0,11531,55,55,-1523,-1523
ENST00000602620.2,bkv-miR-B1-3p,0.0,11532,157,157,-1597,-1597
ENST00000667249.1,hcmv-miR-UL70-3p,0.0,11533,60,60,-1428,-1428
ENST00000630283.2,ebv-miR-BART4-3p,0.0,11534,111,111,-607,-607
ENST00000560153.2,ebv-miR-BART14-3p,0.0,11535,95,95,-1233,-1233
ENST00000447748.5,hsv2-miR-H4-5p,0.0,11536,28,28,-468,-468
ENST00000420074.1,hsv1-miR-H1-5p,0.0,11537,1,1,-1201,-1201
ENST00000663541.1,hsv1-miR-H14-3p,0.0,11538,17,17,-1314,-1314
ENST00000657638.1,ebv-miR-BART21-3p,0.0,11539,114,114,-800,-800
ENST00000653458.1,hcmv-miR-US22-3p,0.0,11540,67,67,-203,-203
ENST00000564479.5,kshv-miR-K12-6-3p,0.0,11541,126,126,-462,-462
ENST00000587306.5,hbv-miR-B4,0.0,11542,142,142,-890,-890
ENST00000492750.5,ebv-miR-BART19-5p,0.0,11543,110,110,-15,-15
ENST00000524935.1,hsv1-miR-H12,0.0,11544,14,14,-344,-344
ENST00000458686.5,hbv-miR-B20-5p,0.0,11545,143,143,-634,-634
ENST00000661636.1,hsv2-miR-H9-5p,0.0,11546,44,44,-30,-30
ENST00000654050.1,hsv1-miR-H6-5p,0.0,11547,25,25,-1742,-1742
ENST00000666059.1,ebv-miR-BART14-3p,0.0,11548,95,95,-818,-818
ENST00000606849.5,hsv1-miR-H17,0.0,11549,20,20,-1460,-1460
ENST00000352367.10,kshv-miR-K12-10a-3p,0.0,11550,116,116,-995,-995
ENST00000613376.1,kshv-miR-K12-8-5p,0.0,11551,137,137,-1537,-1537
ENST00000557946.1,hsv2-miR-H10,0.0,11552,33,33,-47,-47
ENST00000442114.6,ebv-miR-BART1-3p,0.0,11553,78,78,-84,-84
ENST00000671018.1,kshv-miR-K12-12-3p,0.0,11554,140,140,-1849,-1849
ENST00000655197.1,mcpv-miR-P1-3p,0.0,11555,161,161,-1568,-1568
ENST00000650923.1,hsv2-miR-H7-5p,0.0,11556,31,31,-1072,-1072
ENST00000669207.1,hbv-miR-B7-5p,0.0,11557,148,148,-1228,-1228
ENST00000401018.5,hsv2-miR-H9-3p,0.0,11558,32,32,-53,-53
ENST00000665189.1,hsv1-miR-H5-5p,0.0,11559,24,24,-1574,-1574
ENST00000491341.5,mcpv-miR-P1-3p,0.0,11560,161,161,-922,-922
ENST00000398461.5,ebv-miR-BART1-3p,0.0,11561,78,78,-1056,-1056
ENST00000651886.1,ebv-miR-BART19-5p,0.0,11562,110,110,-1074,-1074
ENST00000296270.1,hsv1-miR-H5-3p,0.0,11563,7,7,-1812,-1812
ENST00000599146.5,kshv-miR-K12-5-3p,0.0,11564,127,127,-866,-866
ENST00000660125.1,kshv-miR-K12-2-3p,0.0,11565,136,136,-1704,-1704
ENST00000647762.1,ebv-miR-BART19-5p,0.0,11566,110,110,-175,-175
ENST00000654397.1,ebv-miR-BART3-5p,0.0,11567,79,79,-1409,-1409
ENST00000666755.1,hbv-miR-B21RC-5p,0.0,11568,152,152,-1649,-1649
ENST00000423846.5,ebv-miR-BART12,0.0,11569,92,92,-1175,-1175
ENST00000417565.5,ebv-miR-BART9-3p,0.0,11570,88,88,-456,-456
ENST00000627548.2,hbv-miR-B7-5p,0.0,11571,148,148,-865,-865
ENST00000573229.1,ebv-miR-BHRF1-2-5p,0.0,11572,73,73,-1504,-1504
ENST00000668055.1,hsv1-miR-H1-3p,0.0,11573,22,22,-1430,-1430
ENST00000375638.7,hsv2-miR-H6-3p,0.0,11574,47,47,-183,-183
ENST00000596259.3,ebv-miR-BART2-3p,0.0,11575,104,104,-541,-541
ENST00000609009.6,hsv1-miR-H6-3p,0.0,11576,8,8,-295,-295
ENST00000649288.1,mcpv-miR-P1-5p,0.0,11577,160,160,-82,-82
ENST00000655848.1,ebv-miR-BART4-5p,0.0,11578,81,81,-1609,-1609
ENST00000668275.1,hcmv-miR-US25-2-3p,0.0,11579,56,56,-1421,-1421
ENST00000661360.1,hsv2-miR-H23-5p,0.0,11580,39,39,-762,-762
ENST00000665189.1,hsv2-miR-H20,0.0,11581,37,37,-1574,-1574
ENST00000649174.1,hsv1-miR-H4-3p,0.0,11582,6,6,-1053,-1053
ENST00000643509.1,ebv-miR-BART17-3p,0.0,11583,99,99,-1183,-1183
ENST00000667874.1,mcpv-miR-P1-5p,0.0,11584,160,160,-540,-540
ENST00000587692.6,kshv-miR-K12-6-5p,0.0,11585,125,125,-748,-748
ENST00000635398.1,hsv1-miR-H5-5p,0.0,11586,24,24,-469,-469
ENST00000658540.1,ebv-miR-BART22,0.0,11587,115,115,-702,-702
ENST00000655675.1,hsv1-miR-H14-3p,0.0,11588,17,17,-1382,-1382
ENST00000670502.1,hcmv-miR-US5-2-5p,0.0,11589,64,64,-719,-719
ENST00000652348.1,hbv-miR-B21RC-5p,0.0,11590,152,152,-1079,-1079
ENST00000666667.1,ebv-miR-BART8-3p,0.0,11591,87,87,-746,-746
ENST00000513845.4,hiv1-miR-TAR-5p,0.0,11592,164,164,-93,-93
ENST00000648073.1,hbv-miR-B14RC-3p,0.0,11593,154,154,-404,-404
ENST00000664104.1,hsv2-miR-H9-5p,0.0,11594,44,44,-1381,-1381
ENST00000666762.1,ebv-miR-BART9-5p,0.0,11595,106,106,-38,-38
ENST00000646550.1,kshv-miR-K12-6-5p,0.0,11596,125,125,-1858,-1858
ENST00000416110.1,hsv2-miR-H3,0.0,11597,27,27,-1282,-1282
ENST00000489877.5,hsv2-miR-H22,0.0,11598,38,38,-18,-18
ENST00000655865.1,mcpv-miR-P1-3p,0.0,11599,161,161,-1474,-1474
ENST00000415060.6,hsv2-miR-H7-5p,0.0,11600,31,31,-669,-669
ENST00000656645.1,hcmv-miR-US5-2-5p,0.0,11601,64,64,-1522,-1522
ENST00000534336.1,hsv1-miR-H4-3p,0.0,11602,6,6,-1530,-1530
ENST00000655231.1,ebv-miR-BART17-5p,0.0,11603,98,98,-1026,-1026
ENST00000682294.1,kshv-miR-K12-1-5p,0.0,11604,119,119,-538,-538
ENST00000659961.1,kshv-miR-K12-9-3p,0.0,11605,122,122,-258,-258
ENST00000663073.1,hbv-miR-B3RC-5p,0.0,11606,146,146,-752,-752
ENST00000598129.5,hsv2-miR-H12,0.0,11607,35,35,-496,-496
ENST00000588785.6,hiv1-miR-TAR-3p,0.0,11608,165,165,-239,-239
ENST00000628757.2,kshv-miR-K12-12-5p,0.0,11609,132,132,-676,-676
ENST00000371086.3,kshv-miR-K12-5-3p,0.0,11610,127,127,-1063,-1063
ENST00000642796.1,hsv2-miR-H6-3p,0.0,11611,47,47,-1157,-1157
ENST00000630208.1,ebv-miR-BART17-3p,0.0,11612,99,99,-1506,-1506
ENST00000657408.1,hbv-miR-B26-5p,0.0,11613,153,153,-1604,-1604
ENST00000664492.1,ebv-miR-BART15,0.0,11614,96,96,-981,-981
ENST00000415386.2,ebv-miR-BART6-3p,0.0,11615,84,84,-274,-274
ENST00000633115.1,hsv2-miR-H23-3p,0.0,11616,40,40,-1142,-1142
ENST00000489542.6,kshv-miR-K12-12-5p,0.0,11617,132,132,-932,-932
ENST00000429328.2,hcmv-miR-UL70-3p,0.0,11618,60,60,-145,-145
ENST00000661984.1,hsv1-miR-H14-3p,0.0,11619,17,17,-1828,-1828
ENST00000653129.1,hsv1-miR-H16,0.0,11620,19,19,-1628,-1628
ENST00000480237.1,hiv1-miR-TAR-3p,0.0,11621,165,165,-1822,-1822
ENST00000669537.1,hsv1-miR-H13,0.0,11622,15,15,-1599,-1599
ENST00000655125.1,hcmv-miR-US4-5p,0.0,11623,58,58,-1264,-1264
ENST00000317114.2,hsv1-miR-H4-5p,0.0,11624,5,5,-1818,-1818
ENST00000663127.1,hsv2-miR-H24,0.0,11625,41,41,-1437,-1437
ENST00000659484.1,hsv2-miR-H4-5p,0.0,11626,28,28,-760,-760
ENST00000647288.1,hcmv-miR-US4-3p,0.0,11627,65,65,-529,-529
ENST00000443642.1,hsv2-miR-H23-5p,0.0,11628,39,39,-1374,-1374
ENST00000625227.2,hsv2-miR-H13,0.0,11629,36,36,-603,-603
ENST00000535643.5,kshv-miR-K12-11-5p,0.0,11630,134,134,-1513,-1513
ENST00000631412.1,hiv1-miR-H1,0.0,11631,163,163,-1664,-1664
ENST00000481220.6,hsv1-miR-H14-5p,0.0,11632,16,16,-122,-122
ENST00000413975.5,ebv-miR-BART15,0.0,11633,96,96,-457,-457
ENST00000456342.6,hsv2-miR-H10,0.0,11634,33,33,-1548,-1548
ENST00000541615.5,hsv2-miR-H9-5p,0.0,11635,44,44,-725,-725
ENST00000544677.1,ebv-miR-BART11-3p,0.0,11636,91,91,-1341,-1341
ENST00000609653.5,hiv1-miR-N367,0.0,11637,162,162,-368,-368
ENST00000455286.1,hcmv-miR-UL22A-5p,0.0,11638,48,48,-1048,-1048
ENST00000628308.2,hsv2-miR-H10,0.0,11639,33,33,-551,-551
ENST00000627488.2,ebv-miR-BHRF1-2-5p,0.0,11640,73,73,-324,-324
ENST00000655489.1,kshv-miR-K12-10a-3p,0.0,11641,116,116,-1326,-1326
ENST00000662075.1,hcmv-miR-US29-5p,0.0,11642,68,68,-499,-499
ENST00000413531.5,hsv1-miR-H4-5p,0.0,11643,5,5,-430,-430
ENST00000415842.5,ebv-miR-BART1-5p,0.0,11644,76,76,-479,-479
ENST00000666755.1,hsv1-miR-H7-3p,0.0,11645,10,10,-1649,-1649
ENST00000660044.1,kshv-miR-K12-8-5p,0.0,11646,137,137,-1432,-1432
ENST00000670883.1,ebv-miR-BART1-5p,0.0,11647,76,76,-1189,-1189
ENST00000669314.1,ebv-miR-BART17-5p,0.0,11648,98,98,-303,-303
ENST00000369071.4,hcmv-miR-UL59,0.0,11649,70,70,-1775,-1775
ENST00000664377.1,ebv-miR-BART15,0.0,11650,96,96,-1758,-1758
ENST00000610197.1,hsv2-miR-H7-3p,0.0,11651,43,43,-310,-310
ENST00000469095.6,hsv2-miR-H13,0.0,11652,36,36,-939,-939
ENST00000471156.5,kshv-miR-K12-4-5p,0.0,11653,128,128,-5,-5
ENST00000666495.2,hsv1-miR-H15,0.0,11654,18,18,-969,-969
ENST00000598129.5,kshv-miR-K12-10b,0.0,11655,117,117,-496,-496
ENST00000630206.2,kshv-miR-K12-2-5p,0.0,11656,120,120,-671,-671
ENST00000657582.1,hbv-miR-B3RC-3p,0.0,11657,147,147,-1411,-1411
ENST00000452431.5,kshv-miR-K12-1-5p,0.0,11658,119,119,-612,-612
ENST00000409178.5,hsv1-miR-H11,0.0,11659,13,13,-51,-51
ENST00000556047.1,kshv-miR-K12-2-5p,0.0,11660,120,120,-520,-520
ENST00000671666.1,hcmv-miR-US22-3p,0.0,11661,67,67,-1588,-1588
ENST00000666350.1,hcmv-miR-UL112-5p,0.0,11662,63,63,-1218,-1218
ENST00000634451.2,hcmv-miR-UL22A-5p,0.0,11663,48,48,-226,-226
ENST00000608833.1,hcmv-miR-US29-3p,0.0,11664,69,69,-314,-314
ENST00000666167.1,hcmv-miR-US29-5p,0.0,11665,68,68,-643,-643
ENST00000669905.1,hsv1-miR-H3-3p,0.0,11666,4,4,-1712,-1712
ENST00000662852.1,hsv1-miR-H2-3p,0.0,11667,3,3,-257,-257
ENST00000667777.1,hsv1-miR-H1-3p,0.0,11668,22,22,-1594,-1594
ENST00000476432.5,hbv-miR-B2-3p,0.0,11669,145,145,-268,-268
ENST00000414722.5,ebv-miR-BART15,0.0,11670,96,96,-1290,-1290
ENST00000664319.1,hsv1-miR-H1-5p,0.0,11671,1,1,-1614,-1614
ENST00000296270.1,ebv-miR-BART5-5p,0.0,11672,82,82,-1812,-1812
ENST00000666020.1,ebv-miR-BART10-5p,0.0,11673,107,107,-1220,-1220
ENST00000589455.5,hiv1-miR-TAR-5p,0.0,11674,164,164,-271,-271
ENST00000654943.1,hsv2-miR-H23-5p,0.0,11675,39,39,-1401,-1401
ENST00000665555.1,ebv-miR-BART1-3p,0.0,11676,78,78,-1606,-1606
ENST00000656147.1,kshv-miR-K12-11-5p,0.0,11677,134,134,-1325,-1325
ENST00000662543.1,ebv-miR-BART5-5p,0.0,11678,82,82,-796,-796
ENST00000455084.1,hsv2-miR-H5,0.0,11679,45,45,-1267,-1267
ENST00000576410.5,hcmv-miR-UL22A-3p,0.0,11680,49,49,-1493,-1493
ENST00000592898.5,hsv1-miR-H13,0.0,11681,15,15,-318,-318
ENST00000623808.3,hsv1-miR-H6-3p,0.0,11682,8,8,-285,-285
ENST00000655790.1,hsv1-miR-H3-3p,0.0,11683,4,4,-1612,-1612
ENST00000369071.4,kshv-miR-K12-7-5p,0.0,11684,138,138,-1775,-1775
ENST00000416689.1,hbv-miR-B20-5p,0.0,11685,143,143,-334,-334
ENST00000666656.1,hsv1-miR-H11,0.0,11686,13,13,-1680,-1680
ENST00000670353.1,ebv-miR-BART15,0.0,11687,96,96,-1115,-1115
ENST00000656516.1,hbv-miR-B20-3p,0.0,11688,144,144,-242,-242
ENST00000675671.1,hsv1-miR-H8-3p,0.0,11689,12,12,-983,-983
ENST00000609228.1,hcmv-miR-US4-5p,0.0,11690,58,58,-1012,-1012
ENST00000642483.1,hsv1-miR-H11,0.0,11691,13,13,-535,-535
ENST00000480811.6,hsv1-miR-H2-5p,0.0,11692,2,2,-828,-828
ENST00000634025.1,kshv-miR-K12-12-5p,0.0,11693,132,132,-1671,-1671
ENST00000629605.2,kshv-miR-K12-4-3p,0.0,11694,129,129,-562,-562
ENST00000642602.1,hbv-miR-B7-5p,0.0,11695,148,148,-528,-528
ENST00000628797.2,hsv2-miR-H7-3p,0.0,11696,43,43,-878,-878
ENST00000669922.1,ebv-miR-BART5-3p,0.0,11697,112,112,-287,-287
ENST00000667533.1,hbv-miR-B26-5p,0.0,11698,153,153,-1634,-1634
ENST00000430605.1,jcv-miR-J1-5p,0.0,11699,158,158,-888,-888
ENST00000643589.1,kshv-miR-K12-1-3p,0.0,11700,135,135,-1158,-1158
ENST00000658724.1,hcmv-miR-US25-2-5p,0.0,11701,55,55,-1617,-1617
ENST00000587692.6,hbv-miR-B19-5p,0.0,11702,151,151,-748,-748
ENST00000671586.1,ebv-miR-BART1-5p,0.0,11703,76,76,-855,-855
ENST00000576410.5,ebv-miR-BART20-3p,0.0,11704,103,103,-1493,-1493
ENST00000669476.1,ebv-miR-BART1-5p,0.0,11705,76,76,-1197,-1197
ENST00000442114.6,kshv-miR-K12-3-3p,0.0,11706,131,131,-84,-84
ENST00000665708.1,ebv-miR-BART2-3p,0.0,11707,104,104,-590,-590
ENST00000399206.4,kshv-miR-K12-12-5p,0.0,11708,132,132,-210,-210
ENST00000663661.1,ebv-miR-BART18-5p,0.0,11709,100,100,-1625,-1625
ENST00000434781.5,hsv1-miR-H2-3p,0.0,11710,3,3,-616,-616
ENST00000663073.1,hsv1-miR-H14-5p,0.0,11711,16,16,-752,-752
ENST00000568425.1,hsv1-miR-H15,0.0,11712,18,18,-463,-463
