,mirna,lncrna,Label,mirna_id,lncrna_id,pair_id
2910,mcpv-miR-P1-3p,ENST00000671203.1,1.0,161,-189,5888
2911,hbv-miR-B8-3p,ENST00000591882.1,0.0,150,-315,16257
2912,ebv-miR-BART1-5p,ENST00000663437.1,1.0,76,-113,4399
2913,kshv-miR-K12-11-5p,ENST00000565113.5,1.0,134,-164,5421
2914,ebv-miR-BART1-3p,ENST00000667664.1,0.0,78,-1413,12607
2915,hsv1-miR-H3-3p,ENST00000666283.1,0.0,4,-1519,9824
2916,hiv1-miR-H1,ENST00000521889.5,1.0,163,-31,461
2917,hcmv-miR-US25-1-5p,ENST00000397841.5,1.0,54,-1094,8859
2918,ebv-miR-BART21-5p,ENST00000660493.1,0.0,113,-1464,19006
2919,hsv2-miR-H5,ENST00000413472.5,1.0,45,-246,7088
2920,hiv1-miR-H1,ENST00000646232.1,1.0,163,-45,939
2921,ebv-miR-BART4-5p,ENST00000587691.1,0.0,81,-362,15393
2922,hcmv-miR-US4-5p,ENST00000442114.6,1.0,58,-84,2343
2923,kshv-miR-K12-10a-3p,ENST00000469095.6,0.0,116,-939,16837
2924,hsv1-miR-H1-3p,ENST00000577000.1,0.0,22,-1346,10035
2925,hsv1-miR-H18,ENST00000674913.1,0.0,21,-984,13133
2926,hsv1-miR-H26,ENST00000501173.6,0.0,26,-683,15772
2927,ebv-miR-BART10-5p,ENST00000661616.1,1.0,107,-703,8266
2928,ebv-miR-BART20-5p,ENST00000654997.1,0.0,102,-1603,16042
2929,hcmv-miR-US25-1-5p,ENST00000671388.1,1.0,54,-1415,9180
2930,hbv-miR-B20-5p,ENST00000609107.1,0.0,143,-1718,10823
2931,ebv-miR-BART2-3p,ENST00000663437.1,1.0,104,-113,4422
2932,ebv-miR-BART20-5p,ENST00000626456.2,0.0,102,-1453,10860
2933,kshv-miR-K12-10a-5p,ENST00000663398.1,1.0,133,-172,5585
2934,kshv-miR-K12-12-5p,ENST00000663398.1,1.0,132,-172,5584
2935,ebv-miR-BART22,ENST00000664295.1,1.0,115,-811,8452
2936,hsv1-miR-H4-3p,ENST00000632790.1,0.0,6,-1660,15903
2937,ebv-miR-BART17-3p,ENST00000465532.5,0.0,99,-1108,17444
2938,ebv-miR-BART19-3p,ENST00000461448.6,0.0,101,-123,9790
2939,hsv1-miR-H6-3p,ENST00000669889.1,0.0,8,-1358,14044
2940,kshv-miR-K12-5-3p,ENST00000508832.2,0.0,127,-1533,15232
2941,ebv-miR-BART1-5p,ENST00000662224.1,0.0,76,-653,18982
2942,hbv-miR-B2RC,ENST00000336600.6,1.0,141,-85,2456
2943,hcmv-miR-US25-1-5p,ENST00000652153.1,1.0,54,-1078,8843
2944,hcmv-miR-US25-1-5p,ENST00000659399.1,1.0,54,-1478,9243
2945,hcmv-miR-UL70-5p,ENST00000647812.1,1.0,59,-144,5116
2946,ebv-miR-BART7-3p,ENST00000666562.1,0.0,85,-473,17169
2947,kshv-miR-K12-5-5p,ENST00000660958.1,0.0,139,-1729,13539
2948,hsv1-miR-H1-5p,ENST00000464203.1,1.0,1,-21,260
2949,ebv-miR-BART21-5p,ENST00000556434.5,1.0,113,-206,6442
2950,hsv1-miR-H14-3p,ENST00000461203.5,1.0,17,-137,4925
2951,kshv-miR-K12-9-3p,ENST00000604157.1,1.0,122,-856,8618
2952,kshv-miR-K12-3-5p,ENST00000657905.1,1.0,130,-109,4073
2953,hsv2-miR-H6-3p,ENST00000663530.1,1.0,47,-112,4297
2954,kshv-miR-K12-11-5p,ENST00000663661.1,0.0,134,-1625,11391
2955,hsv2-miR-H24,ENST00000655925.1,0.0,41,-1378,12798
2956,hbv-miR-B8-3p,ENST00000649288.1,1.0,150,-82,2270
2957,ebv-miR-BART1-3p,ENST00000666811.1,0.0,78,-1419,15834
2958,hbv-miR-B20-5p,ENST00000643743.1,0.0,143,-1165,17570
2959,ebv-miR-BART10-5p,ENST00000409178.5,1.0,107,-51,1217
2960,hcmv-miR-US25-1-5p,ENST00000658919.1,1.0,54,-751,8336
2961,hsv1-miR-H4-5p,ENST00000659175.1,1.0,5,-111,4186
2962,hcmv-miR-UL112-3p,ENST00000555866.5,0.0,50,-1335,15023
2963,hsv2-miR-H20,ENST00000623970.1,1.0,37,-171,5552
2964,hsv1-miR-H4-3p,ENST00000665734.1,0.0,6,-1343,9868
2965,kshv-miR-K12-11-3p,ENST00000556130.1,1.0,118,-208,6487
2966,hbv-miR-B2RC,ENST00000514984.1,0.0,141,-1154,12444
2967,ebv-miR-BART21-5p,ENST00000454857.6,0.0,113,-1293,17183
2968,kshv-miR-K12-3-5p,ENST00000565113.5,0.0,130,-164,15131
2969,hbv-miR-B19-5p,ENST00000501652.5,0.0,151,-682,19067
2970,hsv1-miR-H16,ENST00000585457.6,1.0,19,-240,6987
2971,hiv1-miR-N367,ENST00000663398.1,1.0,162,-172,5592
2972,kshv-miR-K12-1-5p,ENST00000528300.5,1.0,119,-213,6598
2973,kshv-miR-K12-6-5p,ENST00000566432.1,1.0,125,-234,6854
2974,jcv-miR-J1-5p,ENST00000623052.1,1.0,158,-163,5377
2975,hcmv-miR-US25-1-5p,ENST00000648950.1,1.0,54,-1051,8816
2976,ebv-miR-BART9-3p,ENST00000649121.1,1.0,88,-399,7588
2977,kshv-miR-K12-6-5p,ENST00000533506.5,1.0,125,-212,6577
2978,ebv-miR-BART7-3p,ENST00000649111.1,0.0,85,-40,16386
2979,hsv1-miR-H4-5p,ENST00000649041.1,1.0,5,-95,2730
2980,ebv-miR-BART18-3p,ENST00000667668.1,0.0,109,-1338,14902
2981,kshv-miR-K12-11-3p,ENST00000653669.1,0.0,118,-1610,17573
2982,hsv1-miR-H4-5p,ENST00000659749.1,1.0,5,-114,4459
2983,hsv1-miR-H3-3p,ENST00000663661.1,0.0,4,-1625,13900
2984,ebv-miR-BART13-3p,ENST00000505296.1,1.0,93,-300,7246
2985,hbv-miR-B8-5p,ENST00000670883.1,0.0,149,-1189,13678
2986,hsv1-miR-H14-3p,ENST00000542084.1,0.0,17,-966,13958
2987,ebv-miR-BART7-3p,ENST00000644125.1,0.0,85,-1166,17686
2988,ebv-miR-BART13-5p,ENST00000583400.7,0.0,108,-822,9949
2989,ebv-miR-BART18-3p,ENST00000437157.3,0.0,109,-394,13960
2990,hsv2-miR-H6-3p,ENST00000407797.6,1.0,47,-140,5058
2991,hbv-miR-B20-3p,ENST00000481400.5,1.0,144,-150,5165
2992,kshv-miR-K12-10a-5p,ENST00000662790.1,0.0,133,-1418,13401
2993,ebv-miR-BART21-5p,ENST00000676093.1,1.0,113,-69,1679
2994,hsv1-miR-H14-5p,ENST00000543167.5,0.0,16,-1512,17136
2995,hiv1-miR-TAR-3p,ENST00000666506.1,1.0,165,-190,5933
2996,ebv-miR-BART10-5p,ENST00000426261.6,1.0,107,-100,3242
2997,ebv-miR-BART6-5p,ENST00000521404.5,0.0,83,-1045,10851
2998,hcmv-miR-US25-1-5p,ENST00000650513.1,1.0,54,-1034,8799
2999,ebv-miR-BART9-5p,ENST00000669207.1,0.0,106,-1228,12973
3000,ebv-miR-BART7-5p,ENST00000629257.1,0.0,105,-1180,15487
3001,hsv1-miR-H17,ENST00000668055.1,0.0,20,-1430,18605
3002,hbv-miR-B3RC-5p,ENST00000657905.1,1.0,146,-109,4082
3003,kshv-miR-K12-4-5p,ENST00000667310.1,0.0,128,-1336,12868
3004,kshv-miR-K12-10b,ENST00000663027.1,0.0,117,-792,16836
3005,hsv1-miR-H15,ENST00000392630.7,1.0,18,-233,6831
3006,hbv-miR-B22-3p,ENST00000571868.1,1.0,155,-88,2651
3007,ebv-miR-BART8-5p,ENST00000661703.1,0.0,86,-630,14566
3008,ebv-miR-BART20-3p,ENST00000630455.2,0.0,103,-379,17921
3009,ebv-miR-BART21-3p,ENST00000670094.1,1.0,114,-750,8335
3010,hcmv-miR-UL69,ENST00000656516.1,1.0,71,-242,7038
3011,hcmv-miR-US33-5p,ENST00000473075.3,0.0,57,-928,12330
3012,hsv1-miR-H1-5p,ENST00000645994.1,1.0,1,-49,1082
3013,ebv-miR-BART11-3p,ENST00000661785.1,1.0,91,-103,3501
3014,hsv2-miR-H9-5p,ENST00000662790.1,0.0,44,-1418,12446
3015,hcmv-miR-US33-5p,ENST00000315302.6,0.0,57,-1149,15797
3016,ebv-miR-BART12,ENST00000644461.1,1.0,92,-44,872
3017,hbv-miR-B20-5p,ENST00000455967.1,0.0,143,-260,9655
3018,ebv-miR-BHRF1-2-3p,ENST00000648094.1,1.0,74,-177,5688
3019,ebv-miR-BART13-5p,ENST00000357704.8,0.0,108,-1109,14670
3020,hsv1-miR-H16,ENST00000468381.2,1.0,19,-101,3281
3021,ebv-miR-BART10-3p,ENST00000659175.1,1.0,89,-111,4227
3022,kshv-miR-K12-7-3p,ENST00000554309.1,1.0,124,-517,8041
3023,hcmv-miR-US25-1-5p,ENST00000632412.1,1.0,54,-1141,8906
3024,ebv-miR-BART10-3p,ENST00000632203.1,0.0,89,-1677,12672
3025,hcmv-miR-UL70-3p,ENST00000663398.1,1.0,60,-172,5581
3026,jcv-miR-J1-5p,ENST00000612430.3,0.0,158,-605,10898
3027,hsv2-miR-H3,ENST00000469813.1,1.0,27,-22,277
3028,mcpv-miR-P1-5p,ENST00000358748.1,0.0,160,-1774,11803
3029,ebv-miR-BART18-3p,ENST00000535846.1,0.0,109,-102,15294
3030,ebv-miR-BART12,ENST00000628667.2,1.0,92,-581,8128
3031,hsv1-miR-H18,ENST00000648587.1,1.0,21,-83,2287
3032,ebv-miR-BART20-3p,ENST00000408887.3,1.0,103,-65,1457
3033,hsv1-miR-H4-3p,ENST00000658545.1,0.0,6,-1357,17185
3034,bkv-miR-B1-3p,ENST00000666762.1,0.0,157,-38,12708
3035,hcmv-miR-US4-3p,ENST00000602372.1,0.0,65,-1235,13946
3036,ebv-miR-BART10-5p,ENST00000428772.5,0.0,107,-1385,11412
3037,kshv-miR-K12-4-5p,ENST00000600103.1,0.0,128,-886,13282
3038,kshv-miR-K12-8-3p,ENST00000452584.5,0.0,123,-1090,18650
3039,hsv1-miR-H16,ENST00000428411.6,1.0,19,-252,7111
3040,kshv-miR-K12-6-5p,ENST00000658416.1,1.0,125,-198,6266
3041,kshv-miR-K12-11-3p,ENST00000655058.1,0.0,118,-631,13957
3042,hsv2-miR-H3,ENST00000513845.4,1.0,27,-93,2706
3043,hsv1-miR-H2-5p,ENST00000653894.1,0.0,2,-1318,18972
3044,ebv-miR-BART10-3p,ENST00000663437.1,1.0,89,-113,4409
3045,hsv1-miR-H14-5p,ENST00000408887.3,1.0,16,-65,1433
3046,hsv1-miR-H7-3p,ENST00000627181.2,0.0,10,-565,13304
3047,hsv1-miR-H8-3p,ENST00000626162.2,0.0,12,-617,14585
3048,hsv2-miR-H7-5p,ENST00000656209.1,0.0,31,-1015,13395
3049,bkv-miR-B1-5p,ENST00000667197.1,1.0,156,-195,6147
3050,ebv-miR-BART8-5p,ENST00000454875.2,0.0,86,-1086,15785
3051,hsv1-miR-H3-3p,ENST00000649041.1,1.0,4,-95,2729
3052,hcmv-miR-US22-3p,ENST00000453135.2,0.0,67,-389,9957
3053,hsv1-miR-H6-5p,ENST00000484933.6,1.0,25,-270,7150
3054,kshv-miR-K12-8-5p,ENST00000646550.1,0.0,137,-1858,11362
3055,kshv-miR-K12-10a-3p,ENST00000647456.1,1.0,116,-43,830
3056,hcmv-miR-US5-1,ENST00000583678.6,0.0,52,-881,16763
3057,ebv-miR-BART4-3p,ENST00000671646.1,1.0,111,-110,4155
3058,kshv-miR-K12-3-5p,ENST00000671646.1,1.0,130,-110,4164
3059,hcmv-miR-US22-3p,ENST00000674016.1,0.0,67,-971,12886
3060,ebv-miR-BART18-5p,ENST00000659749.1,1.0,100,-114,4510
3061,hsv2-miR-H13,ENST00000439004.1,0.0,36,-1695,12981
3062,hcmv-miR-US5-1,ENST00000659749.1,1.0,52,-114,4481
3063,hcmv-miR-US25-1-5p,ENST00000248980.9,1.0,54,-959,8724
3064,hsv1-miR-H8-5p,ENST00000426078.5,1.0,11,-152,5190
3065,hbv-miR-B26-5p,ENST00000456342.6,0.0,153,-1548,15538
3066,hsv2-miR-H11-3p,ENST00000666914.1,0.0,34,-1471,19008
3067,ebv-miR-BART17-5p,ENST00000668191.1,0.0,98,-651,16352
3068,hsv1-miR-H3-5p,ENST00000442114.6,1.0,23,-84,2329
3069,ebv-miR-BART4-3p,ENST00000644884.1,0.0,111,-1860,18867
3070,hcmv-miR-US25-1-5p,ENST00000662916.1,1.0,54,-1711,9476
3071,hbv-miR-B26-5p,ENST00000671646.1,1.0,153,-110,4176
3072,hsv1-miR-H14-5p,ENST00000483342.6,0.0,16,-1210,12013
3073,hcmv-miR-US25-1-5p,ENST00000581192.1,1.0,54,-1688,9453
3074,ebv-miR-BART2-5p,ENST00000647762.1,1.0,77,-175,5638
3075,ebv-miR-BART2-5p,ENST00000659749.1,1.0,77,-114,4491
3076,ebv-miR-BART21-5p,ENST00000556019.2,1.0,113,-221,6772
3077,mcpv-miR-P1-3p,ENST00000628883.2,0.0,161,-569,10442
3078,ebv-miR-BART21-3p,ENST00000554360.5,1.0,114,-505,7905
3079,hsv2-miR-H23-5p,ENST00000661769.1,1.0,39,-155,5252
3080,ebv-miR-BART3-3p,ENST00000514573.5,0.0,80,-684,13922
3081,kshv-miR-K12-10a-5p,ENST00000631772.1,0.0,133,-1672,13500
3082,hcmv-miR-UL69,ENST00000568310.1,1.0,71,-165,5451
3083,hsv1-miR-H1-3p,ENST00000574093.1,1.0,22,-87,2546
3084,ebv-miR-BART22,ENST00000657096.1,1.0,115,-794,8418
3085,hbv-miR-B26-5p,ENST00000574846.5,0.0,153,-1494,10884
3086,hiv1-miR-TAR-5p,ENST00000518529.6,1.0,164,-410,7682
3087,kshv-miR-K12-7-3p,ENST00000658783.1,1.0,124,-105,3707
3088,ebv-miR-BART6-3p,ENST00000457100.5,0.0,84,-1278,9727
3089,kshv-miR-K12-2-5p,ENST00000653479.1,1.0,120,-786,8403
3090,ebv-miR-BART7-3p,ENST00000625992.2,0.0,85,-382,10032
3091,hsv1-miR-H6-5p,ENST00000627074.2,0.0,25,-602,18701
3092,hsv2-miR-H5,ENST00000457339.5,0.0,45,-1466,13467
3093,kshv-miR-K12-4-3p,ENST00000651951.1,0.0,129,-1728,13210
3094,ebv-miR-BART10-5p,ENST00000658223.1,1.0,107,-211,6551
3095,hsv1-miR-H15,ENST00000490765.4,1.0,18,-232,6820
3096,hsv2-miR-H10,ENST00000635687.1,1.0,33,-392,7540
3097,ebv-miR-BART1-5p,ENST00000457535.5,1.0,76,-352,7390
3098,hcmv-miR-US25-1-5p,ENST00000522221.2,1.0,54,-1801,9566
3099,hsv2-miR-H12,ENST00000659175.1,1.0,35,-111,4200
3100,hsv2-miR-H6-3p,ENST00000461203.5,1.0,47,-137,4932
3101,hbv-miR-B8-5p,ENST00000513142.1,1.0,149,-94,2724
3102,ebv-miR-BART3-5p,ENST00000648094.1,1.0,79,-177,5690
3103,hbv-miR-B22-3p,ENST00000655820.1,0.0,155,-1827,17498
3104,kshv-miR-K12-3-3p,ENST00000663582.1,0.0,131,-1433,16292
3105,hcmv-miR-US25-1-5p,ENST00000603474.1,1.0,54,-217,6674
3106,ebv-miR-BART6-3p,ENST00000676338.1,1.0,84,-74,1957
3107,hsv1-miR-H1-5p,ENST00000629084.2,0.0,1,-553,16802
3108,hsv1-miR-H1-5p,ENST00000432735.5,0.0,1,-1199,14443
3109,hbv-miR-B14RC-3p,ENST00000649111.1,1.0,154,-40,702
3110,hcmv-miR-US25-1-5p,ENST00000659856.1,1.0,54,-1436,9201
3111,hsv1-miR-H1-5p,ENST00000492750.5,1.0,1,-15,182
3112,ebv-miR-BART18-3p,ENST00000671236.1,0.0,109,-706,14689
3113,kshv-miR-K12-12-3p,ENST00000438293.1,0.0,140,-283,13121
3114,hsv1-miR-H15,ENST00000489877.5,1.0,18,-18,223
3115,hcmv-miR-UL112-3p,ENST00000674913.1,0.0,50,-984,16869
3116,hcmv-miR-UL69,ENST00000454482.2,0.0,71,-1304,17006
3117,bkv-miR-B1-5p,ENST00000648587.1,1.0,156,-83,2317
3118,ebv-miR-BART14-3p,ENST00000667249.1,0.0,95,-1428,15001
3119,hsv1-miR-H6-5p,ENST00000658759.1,1.0,25,-343,7360
3120,kshv-miR-K12-6-3p,ENST00000627488.2,0.0,126,-324,12854
3121,hiv1-miR-H1,ENST00000653656.1,1.0,163,-1875,9640
3122,hsv1-miR-H4-5p,ENST00000657905.1,1.0,5,-109,4004
3123,hbv-miR-B20-5p,ENST00000545688.5,0.0,143,-726,18292
3124,hbv-miR-B19-5p,ENST00000629188.2,0.0,151,-615,10343
3125,ebv-miR-BART12,ENST00000650606.1,1.0,92,-86,2511
3126,hsv2-miR-H20,ENST00000660125.1,0.0,37,-1704,15838
3127,hcmv-miR-US4-5p,ENST00000543334.5,0.0,58,-1514,13410
3128,hsv2-miR-H3,ENST00000665180.1,1.0,27,-193,6024
3129,hcmv-miR-US25-1-5p,ENST00000645994.1,1.0,54,-49,1096
3130,hsv1-miR-H17,ENST00000449386.5,1.0,20,-276,7168
3131,hsv2-miR-H3,ENST00000623100.2,1.0,27,-115,4554
3132,hbv-miR-B3RC-3p,ENST00000665322.1,1.0,147,-199,6319
3133,hsv2-miR-H3,ENST00000513142.1,1.0,27,-94,2718
3134,ebv-miR-BART3-3p,ENST00000560203.1,1.0,80,-46,961
3135,hsv1-miR-H14-5p,ENST00000528300.5,1.0,16,-213,6582
3136,kshv-miR-K12-8-5p,ENST00000654903.1,0.0,137,-1126,13587
3137,hsv1-miR-H17,ENST00000415386.2,1.0,20,-274,7161
3138,hsv2-miR-H6-3p,ENST00000442114.6,1.0,47,-84,2337
3139,hcmv-miR-US25-1-5p,ENST00000424684.2,1.0,54,-1543,9308
3140,ebv-miR-BART11-5p,ENST00000373171.2,0.0,90,-1717,18374
3141,kshv-miR-K12-2-3p,ENST00000643648.1,1.0,136,-42,790
3142,ebv-miR-BART10-5p,ENST00000556130.1,1.0,107,-208,6485
3143,hsv1-miR-H14-3p,ENST00000419680.6,0.0,17,-1169,13632
3144,kshv-miR-K12-5-5p,ENST00000413510.4,0.0,139,-951,16075
3145,hsv2-miR-H9-3p,ENST00000650606.1,1.0,32,-86,2491
3146,ebv-miR-BART17-5p,ENST00000665180.1,1.0,98,-193,6039
3147,hcmv-miR-US25-1-5p,ENST00000663398.1,1.0,54,-172,5579
3148,kshv-miR-K12-8-5p,ENST00000647681.1,1.0,137,-61,1337
3149,hsv1-miR-H26,ENST00000431759.5,0.0,26,-331,14671
3150,ebv-miR-BART4-5p,ENST00000608152.1,0.0,81,-370,10998
3151,ebv-miR-BART7-3p,ENST00000667136.1,1.0,85,-108,3950
3152,kshv-miR-K12-2-5p,ENST00000663027.1,1.0,120,-792,8415
3153,hcmv-miR-UL70-3p,ENST00000418244.5,1.0,60,-275,7167
3154,hcmv-miR-US22-3p,ENST00000656509.1,0.0,67,-808,18360
3155,ebv-miR-BART5-3p,ENST00000658000.1,1.0,112,-76,2079
3156,ebv-miR-BART17-5p,ENST00000642483.1,0.0,98,-535,10521
3157,kshv-miR-K12-3-5p,ENST00000647968.1,0.0,130,-475,18769
3158,hsv1-miR-H8-5p,ENST00000593954.6,0.0,11,-487,18249
3159,kshv-miR-K12-12-3p,ENST00000428794.1,0.0,140,-262,10231
3160,ebv-miR-BART14-3p,ENST00000414532.6,0.0,95,-340,15665
3161,ebv-miR-BART21-3p,ENST00000671476.1,0.0,114,-798,11064
3162,ebv-miR-BART17-5p,ENST00000660130.1,0.0,98,-1114,17897
3163,ebv-miR-BART16,ENST00000648512.1,0.0,97,-1052,14269
3164,hcmv-miR-US29-5p,ENST00000662075.1,0.0,68,-499,11642
3165,hbv-miR-B26-5p,ENST00000629484.1,0.0,153,-387,18899
3166,hcmv-miR-US25-2-3p,ENST00000661769.1,1.0,56,-155,5256
3167,hsv1-miR-H3-5p,ENST00000356020.2,1.0,23,-81,2184
3168,hcmv-miR-UL69,ENST00000676093.1,1.0,71,-69,1667
3169,hsv2-miR-H9-5p,ENST00000655544.1,0.0,44,-1410,12403
3170,hsv1-miR-H14-5p,ENST00000669905.1,0.0,16,-1712,15857
3171,ebv-miR-BART1-5p,ENST00000608635.5,1.0,76,-373,7474
3172,hcmv-miR-UL22A-3p,ENST00000670446.1,0.0,49,-1582,15558
3173,ebv-miR-BART21-5p,ENST00000657015.1,1.0,113,-106,3793
3174,ebv-miR-BART15,ENST00000482932.5,0.0,96,-16,15011
3175,hcmv-miR-UL22A-5p,ENST00000657149.1,0.0,48,-1761,11024
3176,ebv-miR-BART18-5p,ENST00000538604.1,1.0,100,-98,3054
3177,hcmv-miR-US33-3p,ENST00000665180.1,0.0,62,-193,17988
3178,ebv-miR-BART15,ENST00000556225.1,1.0,96,-510,7959
3179,ebv-miR-BART7-3p,ENST00000648609.1,0.0,85,-1041,15103
3180,kshv-miR-K12-4-5p,ENST00000415842.5,0.0,128,-479,17145
3181,hcmv-miR-US33-3p,ENST00000646386.1,0.0,62,-1160,10841
3182,hsv1-miR-H13,ENST00000473075.3,0.0,15,-928,12317
3183,hbv-miR-B8-5p,ENST00000671203.1,1.0,149,-189,5881
3184,ebv-miR-BART8-5p,ENST00000659175.1,1.0,86,-111,4224
3185,mcpv-miR-P1-3p,ENST00000667136.1,1.0,161,-108,4000
3186,hcmv-miR-US5-2-5p,ENST00000481220.6,0.0,64,-122,10480
3187,ebv-miR-BART20-5p,ENST00000648127.1,0.0,102,-126,11896
3188,hbv-miR-B20-3p,ENST00000356020.2,1.0,144,-81,2212
3189,hsv2-miR-H2,ENST00000631988.1,0.0,30,-1665,14870
3190,hcmv-miR-US29-5p,ENST00000502644.1,0.0,68,-1714,12354
3191,hcmv-miR-US25-1-5p,ENST00000416200.1,1.0,54,-1251,9016
3192,kshv-miR-K12-11-5p,ENST00000659749.1,1.0,134,-114,4530
3193,hsv2-miR-H6-3p,ENST00000428461.1,0.0,47,-282,17834
3194,hcmv-miR-US25-2-3p,ENST00000655316.1,0.0,56,-1380,12257
3195,kshv-miR-K12-11-5p,ENST00000628201.2,0.0,134,-571,17277
3196,ebv-miR-BART21-3p,ENST00000667693.1,1.0,114,-753,8341
3197,hsv1-miR-H2-5p,ENST00000409178.5,1.0,2,-51,1177
3198,hsv1-miR-H17,ENST00000660874.1,0.0,20,-1499,15160
3199,hsv1-miR-H8-3p,ENST00000659531.1,0.0,12,-645,19107
3200,kshv-miR-K12-5-3p,ENST00000457881.5,0.0,127,-1245,10459
3201,kshv-miR-K12-7-5p,ENST00000442419.2,0.0,138,-1229,18711
3202,hcmv-miR-US25-1-5p,ENST00000633349.1,1.0,54,-1139,8904
3203,kshv-miR-K12-6-3p,ENST00000560203.1,1.0,126,-46,975
3204,kshv-miR-K12-5-3p,ENST00000674760.1,1.0,127,-68,1627
3205,kshv-miR-K12-1-5p,ENST00000458437.2,0.0,119,-1748,11093
3206,hsv2-miR-H3,ENST00000656817.1,0.0,27,-1611,13764
3207,ebv-miR-BART3-3p,ENST00000610172.5,0.0,80,-1458,18428
3208,hsv1-miR-H5-5p,ENST00000669746.1,0.0,24,-1028,18608
3209,ebv-miR-BART19-5p,ENST00000654005.1,0.0,110,-810,13342
3210,hcmv-miR-US25-1-5p,ENST00000574093.1,1.0,54,-87,2557
3211,kshv-miR-K12-1-5p,ENST00000463309.5,1.0,119,-20,257
3212,ebv-miR-BART16,ENST00000474630.6,0.0,97,-934,13779
3213,hsv2-miR-H25,ENST00000658000.1,1.0,42,-76,2061
3214,kshv-miR-K12-4-3p,ENST00000626344.2,0.0,129,-867,9773
3215,hsv1-miR-H18,ENST00000628165.2,0.0,21,-1449,10123
3216,hsv1-miR-H12,ENST00000634025.1,0.0,14,-1671,16239
3217,hcmv-miR-US4-5p,ENST00000412495.5,0.0,58,-1287,15320
3218,hcmv-miR-US22-5p,ENST00000455531.1,0.0,66,-1057,10944
3219,hsv2-miR-H22,ENST00000652879.1,0.0,38,-721,15970
3220,hsv1-miR-H17,ENST00000656624.1,0.0,20,-778,13688
3221,hcmv-miR-US25-1-5p,ENST00000659494.1,1.0,54,-1424,9189
3222,kshv-miR-K12-6-5p,ENST00000649041.1,1.0,125,-95,2798
3223,hsv1-miR-H18,ENST00000670780.1,1.0,21,-288,7193
3224,ebv-miR-BART6-3p,ENST00000472136.5,0.0,84,-942,13479
3225,hsv2-miR-H9-3p,ENST00000649111.1,1.0,32,-40,679
3226,hsv2-miR-H23-5p,ENST00000654228.1,1.0,39,-157,5292
3227,hsv1-miR-H14-3p,ENST00000612967.2,1.0,17,-136,4883
3228,hcmv-miR-UL69,ENST00000356020.2,1.0,71,-81,2197
3229,hcmv-miR-US4-3p,ENST00000662852.1,0.0,65,-257,16800
3230,hsv1-miR-H4-5p,ENST00000521380.1,0.0,5,-415,15835
3231,hsv2-miR-H20,ENST00000481400.5,0.0,37,-150,9943
3232,bkv-miR-B1-3p,ENST00000425657.1,0.0,157,-297,12107
3233,kshv-miR-K12-2-3p,ENST00000656502.1,0.0,136,-1230,15264
3234,kshv-miR-K12-11-3p,ENST00000455131.5,0.0,118,-1172,17004
3235,hbv-miR-B14RC-3p,ENST00000665180.1,1.0,154,-193,6058
3236,hsv1-miR-H5-3p,ENST00000314481.3,0.0,7,-1479,14661
3237,kshv-miR-K12-9-5p,ENST00000445461.7,0.0,121,-1551,11299
3238,hsv1-miR-H14-3p,ENST00000656014.1,0.0,17,-1475,17970
3239,ebv-miR-BHRF1-1,ENST00000450199.1,0.0,72,-1375,12911
3240,kshv-miR-K12-10a-5p,ENST00000663530.1,1.0,133,-112,4347
3241,hcmv-miR-US25-2-3p,ENST00000650606.1,1.0,56,-86,2498
3242,hiv1-miR-H1,ENST00000592898.5,1.0,163,-318,7298
3243,ebv-miR-BART1-3p,ENST00000659811.1,0.0,78,-756,10011
3244,jcv-miR-J1-3p,ENST00000628635.2,0.0,159,-875,19106
3245,kshv-miR-K12-4-3p,ENST00000400991.6,0.0,129,-2,11009
3246,ebv-miR-BART4-5p,ENST00000521113.1,1.0,81,-29,374
3247,kshv-miR-K12-8-3p,ENST00000663976.1,0.0,123,-696,18614
3248,ebv-miR-BART5-5p,ENST00000453342.5,0.0,82,-1747,12650
3249,hsv1-miR-H8-3p,ENST00000655316.1,0.0,12,-1380,19091
3250,ebv-miR-BART20-5p,ENST00000477984.1,0.0,102,-1716,11260
3251,ebv-miR-BART10-5p,ENST00000574093.1,1.0,107,-87,2577
3252,kshv-miR-K12-6-3p,ENST00000426078.5,1.0,126,-152,5203
3253,hcmv-miR-US5-2-3p,ENST00000612967.2,1.0,53,-136,4891
3254,ebv-miR-BART8-5p,ENST00000624458.1,0.0,86,-173,17252
3255,hsv2-miR-H3,ENST00000623565.3,1.0,27,-299,7228
3256,jcv-miR-J1-5p,ENST00000655096.1,0.0,158,-596,15778
3257,kshv-miR-K12-2-3p,ENST00000659531.1,0.0,136,-645,10452
3258,kshv-miR-K12-9-5p,ENST00000649041.1,1.0,121,-95,2796
3259,hsv1-miR-H11,ENST00000674683.1,1.0,13,-73,1878
3260,hsv2-miR-H20,ENST00000248980.9,0.0,37,-959,11369
3261,hbv-miR-B3RC-5p,ENST00000662543.1,0.0,146,-796,14857
3262,hsv1-miR-H4-5p,ENST00000574093.1,1.0,5,-87,2537
3263,ebv-miR-BART5-5p,ENST00000620864.1,0.0,82,-1683,17907
3264,hcmv-miR-US25-1-5p,ENST00000661380.1,1.0,54,-1836,9601
3265,ebv-miR-BART2-3p,ENST00000659749.1,1.0,104,-114,4513
3266,ebv-miR-BART13-3p,ENST00000657905.1,1.0,93,-109,4049
