,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
1310,ENST00000425586.5,1.698792,18.158796,0.093552,1.461921,1.650888,1.901057,2.341553,10.25882
1311,ENST00000443587.5,0.553372,10.694409,0.051744,0.592013,0.665276,0.762682,0.957457,1.920865
1312,ENST00000421758.5,0.413992,10.594054,0.039078,0.572699,0.605408,0.757679,0.908436,1.781875
1313,ENST00000400282.6,2.297269,13.623068,0.168631,1.016113,1.155787,1.353985,1.641606,3.00732
1314,ENST00000412224.6,4.429406,32.160875,0.137727,2.390894,2.641289,3.090164,3.912743,7.995607
1315,ENST00000555866.5,0.270003,3.204418,0.08426,0.240757,0.266062,0.305865,0.389809,0.5022
1316,ENST00000556407.5,0.632014,9.192667,0.068752,0.722724,0.787853,0.884291,1.163547,1.992503
1317,ENST00000429159.6,2.312835,23.014426,0.100495,1.90505,2.160591,2.453871,3.02159,6.243635
1318,ENST00000554639.5,2.504593,24.814567,0.100932,2.066179,2.274558,2.598684,3.316472,6.127781
1319,ENST00000452514.6,0.731644,6.606355,0.110748,0.546917,0.607164,0.725278,0.894722,1.1559
1320,ENST00000398474.7,1.503026,24.911705,0.060334,2.08227,2.265481,2.70082,3.363534,6.866288
1321,ENST00000398461.5,6.42042,50.072087,0.128224,4.145298,4.678331,5.596217,6.876134,18.360054
1322,ENST00000524131.5,2.000264,10.526372,0.190024,0.922296,1.015968,1.16013,1.285627,2.846901
1323,ENST00000553584.5,0.881868,7.075357,0.124639,0.680971,0.793435,0.85071,1.058893,2.135155
1324,ENST00000554852.5,0.573035,7.93803,0.072189,0.641728,0.768796,0.927007,1.219377,2.086989
1325,ENST00000553465.5,0.543522,17.067076,0.031846,1.265747,1.446181,1.703607,2.295646,3.686457
1326,ENST00000533146.5,0.663134,10.502694,0.063139,0.809655,0.887437,1.028096,1.194246,1.90604
1327,ENST00000616341.1,0.457366,7.178226,0.063716,0.550406,0.595766,0.669938,0.748673,1.420194
1328,ENST00000612281.1,0.649575,9.23088,0.07037,0.689819,0.787252,0.960543,1.313357,2.461935
1329,ENST00000621428.1,2.035614,19.56735,0.104031,1.963242,2.237187,2.590474,3.187102,15.128001
1330,ENST00000440093.6,0.494143,6.842675,0.072215,0.539549,0.608768,0.773368,0.874717,1.410052
1331,ENST00000533996.5,0.849723,14.641505,0.058035,1.085522,1.179994,1.360231,1.709315,3.974508
1332,ENST00000533232.5,1.545464,26.493328,0.058334,1.569008,1.736974,2.048725,2.516499,4.771087
1333,ENST00000588925.5,1.120007,29.542332,0.037912,1.999333,2.207124,2.483383,3.082151,6.155496
1334,ENST00000593284.5,5.23931,24.837928,0.21094,2.095022,2.291887,2.689165,3.516597,10.593407
1335,ENST00000457870.5,0.597293,7.251472,0.082368,0.559012,0.628861,0.692708,0.82062,1.646343
1336,ENST00000331944.10,0.506472,7.756523,0.065296,0.616581,0.651636,0.711265,0.991143,1.57691
1337,ENST00000455131.5,0.835809,11.014326,0.075884,0.80306,0.853947,0.955468,1.243213,2.455905
1338,ENST00000412393.5,0.480385,9.603339,0.050023,0.659283,0.76197,0.839889,0.997614,2.492535
1339,ENST00000456685.5,3.000585,17.496378,0.171498,1.457228,1.604464,1.871482,2.35173,4.165993
1340,ENST00000333145.9,3.653667,33.808235,0.10807,2.530307,2.872315,3.381287,4.361022,10.707679
1341,ENST00000445791.5,4.336758,71.106431,0.06099,4.006378,4.493546,5.226258,6.510508,16.915924
1342,ENST00000451027.5,0.100683,8.173384,0.012318,0.565706,0.652845,0.697524,0.935063,1.539351
1343,ENST00000431734.5,0.728229,7.739397,0.094094,0.551797,0.60761,0.728229,0.933692,2.019513
1344,ENST00000414256.5,0.382732,8.857571,0.04321,0.6784,0.713505,0.815317,0.92772,1.347535
1345,ENST00000436126.5,0.876341,14.092156,0.062186,0.939314,1.071061,1.236704,1.749066,3.428325
1346,ENST00000549329.5,0.380328,9.190495,0.041383,0.563158,0.632741,0.697452,1.09537,2.245152
1347,ENST00000425005.5,0.317751,9.125353,0.034821,0.729857,0.764214,0.994929,1.197362,1.64144
1348,ENST00000454488.5,0.849108,8.239449,0.103054,0.657006,0.698704,0.784518,0.92594,1.583216
1349,ENST00000419746.5,3.563807,67.510291,0.052789,4.892433,5.565731,6.460028,7.865157,15.223727
1350,ENST00000427348.5,0.700252,18.260409,0.038348,1.170725,1.323467,1.53154,1.905838,4.831331
1351,ENST00000449469.5,4.11072,30.539886,0.134602,2.516577,2.81732,3.403699,4.041026,12.267613
1352,ENST00000414142.5,3.887985,30.319998,0.128232,2.532597,2.870999,3.382659,4.073,12.183419
1353,ENST00000400436.6,1.387096,38.321615,0.036196,3.102555,3.488434,4.102715,5.066614,11.365722
1354,ENST00000421599.5,2.180603,14.830688,0.147033,1.393327,1.576009,1.742198,2.180975,3.374831
1355,ENST00000449351.5,0.862814,13.75421,0.062731,1.1536,1.24723,1.532865,1.879651,4.228988
1356,ENST00000437028.5,2.326167,16.671763,0.139527,1.422233,1.549159,1.748237,2.326167,3.782148
1357,ENST00000437730.5,1.351236,22.769771,0.059343,1.835077,2.035598,2.353006,3.070367,5.253874
1358,ENST00000417721.5,1.295543,11.719211,0.110549,1.056218,1.175082,1.295543,1.742719,5.8786
1359,ENST00000450535.5,2.469826,14.787219,0.167024,1.34166,1.501426,1.772889,2.364378,6.784502
1360,ENST00000441722.5,3.104323,12.958843,0.239552,1.175658,1.364718,1.513517,2.000092,6.530129
1361,ENST00000445003.5,0.932188,7.835642,0.118968,0.595684,0.663583,0.788947,0.94378,2.291183
1362,ENST00000445984.5,0.669367,7.932087,0.084387,0.644011,0.800997,0.924429,1.244979,2.149862
1363,ENST00000420279.5,0.420243,7.79289,0.053927,0.742857,0.777144,0.921186,1.149189,2.16657
1364,ENST00000448374.5,0.374382,7.659157,0.04888,0.683588,0.874007,0.999147,1.23883,2.124102
1365,ENST00000439558.5,0.805846,9.283641,0.086803,0.777737,0.856876,0.943491,1.249172,2.068687
1366,ENST00000428772.5,0.375234,6.986446,0.053709,0.484166,0.512422,0.621775,0.835527,1.729414
1367,ENST00000431181.5,0.940635,12.32098,0.076344,1.003846,1.132799,1.314365,1.511605,2.482648
1368,ENST00000427691.5,0.788736,7.606542,0.103692,0.627522,0.718145,0.816221,0.994365,1.672013
1369,ENST00000458422.5,0.736779,5.352342,0.137655,0.443483,0.473046,0.522242,0.736779,1.17961
1370,ENST00000432910.5,2.516535,29.47127,0.085389,2.388754,2.624022,3.082817,3.830015,7.006988
1371,ENST00000437035.5,1.618526,7.147977,0.226431,0.658302,0.762017,0.87404,1.049706,1.618526
1372,ENST00000427447.5,16.261813,135.547063,0.119972,9.597667,10.740995,12.560794,15.473079,89.709028
1373,ENST00000426942.5,0.541841,3.571215,0.151724,0.429213,0.518024,0.559575,0.621198,0.83442
1374,ENST00000413721.5,0.753416,7.245079,0.10399,0.703983,0.826041,1.019958,1.216898,2.438822
1375,ENST00000451543.5,0.406967,5.898018,0.069001,0.535731,0.61165,0.728657,0.833304,1.421153
1376,ENST00000414659.5,1.738566,37.52574,0.04633,2.493097,2.774803,3.231347,4.056155,11.42552
1377,ENST00000432735.5,1.314485,34.670508,0.037914,2.193562,2.465095,2.775399,3.529147,8.278611
1378,ENST00000418918.5,0.289114,8.355824,0.0346,0.723819,0.820378,0.946417,1.193973,2.453334
1379,ENST00000440347.5,0.83361,7.859432,0.106065,0.643578,0.700193,0.751553,0.858393,1.214306
1380,ENST00000450203.5,1.059292,8.401269,0.126087,0.661085,0.70547,0.772681,1.059292,2.509947
1381,ENST00000430483.5,0.937853,8.54757,0.109722,0.686007,0.752102,0.940333,1.209045,2.092133
1382,ENST00000422403.5,2.169173,8.233505,0.263457,0.748419,0.90383,1.114508,1.458102,2.169173
1383,ENST00000452429.5,1.973534,12.619606,0.156386,1.129708,1.225607,1.440716,1.799233,3.406349
1384,ENST00000458302.5,1.010729,8.500209,0.118906,0.678779,0.764883,0.886541,1.010729,1.776958
1385,ENST00000444388.5,0.492953,12.968875,0.03801,1.170487,1.367401,1.493906,1.835468,3.724112
1386,ENST00000437071.5,1.575162,14.487673,0.108724,1.08235,1.215394,1.472364,1.875237,3.972972
1387,ENST00000435162.5,0.390665,10.918316,0.035781,0.929135,1.045554,1.14029,1.410403,2.663013
1388,ENST00000440816.5,0.338276,8.545234,0.039587,0.68336,0.789003,0.867877,1.204254,2.325645
1389,ENST00000430853.5,0.53662,8.080566,0.066409,0.672157,0.729757,0.925417,1.132987,1.64977
1390,ENST00000428818.5,1.562964,10.575484,0.147791,0.690479,0.772575,0.901514,1.146722,1.852498
1391,ENST00000452612.5,1.126842,10.616073,0.106145,0.932197,1.074786,1.273619,1.888912,3.616593
1392,ENST00000428584.5,5.358718,84.066991,0.063743,6.863496,7.679386,8.754762,10.909835,30.20286
1393,ENST00000474795.5,4.358616,40.021403,0.108907,2.552228,2.929378,3.350056,4.059838,6.990385
1394,ENST00000475371.5,0.807209,10.676158,0.075609,0.802008,0.900759,1.046636,1.189801,1.719948
1395,ENST00000495542.5,0.138712,7.40735,0.018726,0.562454,0.59723,0.744916,0.837367,1.390553
1396,ENST00000466893.5,1.105857,12.608017,0.087711,0.704677,0.788778,0.904316,1.105857,2.657877
1397,ENST00000490916.5,0.354811,8.198142,0.043279,0.526893,0.587565,0.689086,0.805069,1.388109
1398,ENST00000498655.5,0.768101,8.200407,0.093666,0.535926,0.5828,0.657714,0.87571,1.775266
1399,ENST00000466089.5,1.29641,9.438362,0.137355,0.645486,0.76054,0.955911,1.17839,1.490961
1400,ENST00000484698.5,3.247421,40.211914,0.080758,2.863411,3.233868,3.888003,5.02621,9.463429
1401,ENST00000463143.5,0.57838,11.683141,0.049506,0.856988,1.012165,1.161843,1.4011,1.98402
1402,ENST00000414529.5,0.975938,7.022149,0.13898,0.612762,0.745943,0.864621,0.972879,1.345764
1403,ENST00000505731.5,2.389648,28.557821,0.083678,2.407673,2.583233,3.066203,3.727788,9.902749
1404,ENST00000513489.5,1.178825,10.78825,0.109269,0.852511,0.966075,1.096664,1.341931,2.901292
1405,ENST00000500358.6,5.921332,71.781149,0.082491,4.639072,5.116739,5.901076,7.21149,25.16454
1406,ENST00000509295.5,1.023918,13.340147,0.076755,1.023918,1.175958,1.422802,1.663183,2.775902
1407,ENST00000509012.5,0.72291,8.123792,0.088987,0.687753,0.725867,0.83028,1.043768,1.871348
1408,ENST00000513752.5,1.886556,11.313513,0.166752,0.991108,1.094213,1.304227,1.705248,4.893226
1409,ENST00000506276.5,0.27475,9.738074,0.028214,0.898269,0.977782,1.13611,1.489218,2.07355
1410,ENST00000508156.5,0.194731,7.519498,0.025897,0.561953,0.630574,0.722346,1.048342,2.358699
1411,ENST00000505877.5,0.241266,20.365843,0.011847,1.109927,1.218332,1.373747,1.663198,6.204092
1412,ENST00000512067.5,0.420669,23.650626,0.017787,1.620857,1.811884,2.057936,2.389723,4.771207
1413,ENST00000500733.6,2.853388,55.776134,0.051158,3.876429,4.477047,5.159214,6.20296,42.030775
1414,ENST00000451894.6,0.951058,17.996167,0.052848,1.25155,1.402178,1.684888,2.050233,3.338778
1415,ENST00000508913.5,3.392602,33.137365,0.10238,2.795256,3.127889,3.574161,4.35522,9.505838
1416,ENST00000504769.5,1.008215,7.810977,0.129077,0.606109,0.723891,0.896822,0.986931,1.621732
1417,ENST00000501715.6,1.500048,15.95344,0.094027,1.199126,1.340832,1.522213,1.822871,3.237964
1418,ENST00000496733.6,0.511446,5.999335,0.08525,0.48722,0.540232,0.603865,0.636384,0.851573
1419,ENST00000506584.5,0.902359,10.315314,0.087478,0.828721,0.916072,1.037576,1.189793,2.538631
1420,ENST00000512724.5,0.538979,8.174293,0.065936,0.64217,0.717402,0.776184,1.060213,1.749017
1421,ENST00000506978.5,0.410281,7.813788,0.052507,0.703307,0.774577,0.826256,1.106994,2.52889
1422,ENST00000506014.5,0.781085,8.559863,0.09125,0.578361,0.634856,0.717254,0.824301,2.037068
1423,ENST00000502301.5,0.652773,8.200179,0.079605,0.58419,0.653178,0.751715,0.874774,1.462616
1424,ENST00000500197.6,0.801156,50.20145,0.015959,3.40631,3.884484,4.527803,5.373719,14.505342
1425,ENST00000504246.5,1.866419,33.282959,0.056077,2.651207,2.972391,3.415746,4.337548,7.664636
1426,ENST00000513893.5,0.430585,8.149104,0.052838,0.613215,0.698926,0.835815,0.965002,1.694932
1427,ENST00000504474.5,2.40739,43.17543,0.055758,2.636359,3.003662,3.410657,4.422365,13.351962
1428,ENST00000507963.5,1.108224,13.042691,0.084969,1.126749,1.276628,1.377182,1.633792,3.380631
1429,ENST00000501173.6,1.747483,13.465986,0.12977,1.187614,1.338729,1.596933,1.903795,3.369872
1430,ENST00000514573.5,0.941193,8.726163,0.107859,0.720371,0.801139,0.940229,1.123483,1.700957
1431,ENST00000508353.5,0.423915,7.252001,0.058455,0.52804,0.582064,0.675539,0.854533,1.51645
1432,ENST00000508878.5,1.413179,14.389552,0.098209,1.026962,1.153407,1.280322,1.55373,2.469453
1433,ENST00000523452.5,0.915487,8.109356,0.112893,0.666635,0.716516,0.858521,0.977732,1.190727
1434,ENST00000520067.5,0.818976,14.264432,0.057414,1.082949,1.199548,1.436693,1.634197,3.354887
1435,ENST00000455957.5,0.229856,5.384832,0.042686,0.315721,0.346421,0.374094,0.448732,0.925772
1436,ENST00000444126.5,1.898036,68.559988,0.027684,4.804319,5.431644,6.405439,7.999082,19.17195
1437,ENST00000422059.5,2.102147,32.878688,0.063936,2.318889,2.711206,3.056868,3.723461,8.827548
1438,ENST00000453754.5,0.147369,5.601002,0.026311,0.533906,0.661022,0.753525,0.910254,1.820852
1439,ENST00000442928.6,2.415078,7.808947,0.309271,0.720122,0.810701,0.895093,1.00424,2.415078
1440,ENST00000449449.6,1.93689,11.178058,0.173276,0.927377,1.07162,1.2725,1.599822,2.589115
1441,ENST00000421310.5,0.38557,8.824361,0.043694,0.771734,0.861434,1.006758,1.231458,2.057613
1442,ENST00000437621.6,10.782581,80.883688,0.13331,7.173464,8.217606,9.450383,12.237482,27.192149
1443,ENST00000532358.5,0.412256,8.020206,0.051402,0.738417,0.821039,0.939587,1.213736,2.170224
1444,ENST00000518088.5,0.527635,7.146648,0.07383,0.576421,0.62469,0.815087,1.07083,1.886204
1445,ENST00000521159.5,0.3153,11.707176,0.026932,0.865009,0.961109,1.17751,1.464708,2.201544
1446,ENST00000518848.5,0.515152,8.042961,0.06405,0.661368,0.77864,0.955677,1.168988,2.166293
1447,ENST00000440438.6,0.301417,5.317305,0.056686,0.308433,0.345221,0.414114,0.458705,0.863289
1448,ENST00000439852.5,0.762909,10.671541,0.07149,0.656492,0.708889,0.762909,0.912546,2.539614
1449,ENST00000358772.8,0.40348,8.243132,0.048947,0.519368,0.623391,0.706258,0.773803,1.563942
1450,ENST00000431669.5,0.693449,5.313643,0.130503,0.413805,0.447295,0.478044,0.60182,0.966354
1451,ENST00000428922.5,0.384936,7.598658,0.050658,0.465962,0.503808,0.606834,0.91316,1.444705
1452,ENST00000415536.5,0.427708,9.53632,0.04485,0.620016,0.676327,0.769725,0.974004,1.41966
1453,ENST00000435981.5,0.803567,18.250561,0.04403,0.98895,1.114762,1.311272,1.708461,2.919395
1454,ENST00000419905.5,1.020048,11.457611,0.089028,0.711073,0.772506,0.844545,1.024191,1.67328
1455,ENST00000447307.5,1.846247,10.820117,0.170631,0.698765,0.757294,0.910875,1.079018,1.846247
1456,ENST00000433079.5,1.298971,18.613729,0.069786,1.297981,1.458585,1.764528,2.133013,9.475542
1457,ENST00000451786.5,7.404697,51.079912,0.144963,3.734373,4.201068,4.763774,6.156651,32.865059
1458,ENST00000443623.5,0.438545,6.651868,0.065928,0.44224,0.45713,0.560442,0.676353,0.893504
1459,ENST00000435523.5,0.469646,7.972248,0.05891,0.648862,0.699403,0.816327,0.990603,1.330062
1460,ENST00000429289.5,9.061346,72.484915,0.12501,5.450825,6.003833,7.094622,8.72252,39.804014
1461,ENST00000463561.5,1.471608,12.599324,0.116801,0.989916,1.14448,1.355481,1.628787,2.691183
1462,ENST00000487102.5,0.338424,11.653338,0.029041,0.636262,0.715353,0.898177,1.164284,1.451339
1463,ENST00000496968.5,0.52848,7.66013,0.068991,0.613015,0.697575,0.802915,1.27617,1.455125
1464,ENST00000467944.5,0.225197,6.255782,0.035998,0.384122,0.406371,0.503731,0.838894,1.618455
1465,ENST00000486094.5,0.758671,11.845009,0.06405,0.900035,0.997504,1.17796,1.506221,2.496239
1466,ENST00000488041.5,0.207092,8.207774,0.025231,0.560244,0.628234,0.695287,0.869801,1.384858
1467,ENST00000478925.5,1.561329,7.730822,0.201962,0.772751,0.806712,0.906388,1.166287,2.352844
1468,ENST00000462305.5,0.386315,11.043775,0.03498,0.918368,1.108215,1.330602,1.446046,2.721133
1469,ENST00000470435.5,0.402141,8.510527,0.047252,0.676779,0.781108,0.924765,1.198745,3.564476
1470,ENST00000447563.5,2.898577,56.07611,0.05169,4.163909,4.657915,5.303072,6.919227,15.465044
1471,ENST00000520348.5,0.635108,9.442841,0.067258,0.685055,0.788704,0.90168,0.991267,2.959657
1472,ENST00000520944.5,0.655824,9.209351,0.071213,0.700537,0.80387,0.957308,1.330544,3.445755
1473,ENST00000621883.1,1.917221,56.709267,0.033808,3.591207,4.031877,4.816075,5.708054,12.181816
1474,ENST00000504145.5,1.794286,22.745804,0.078884,1.764149,2.023266,2.359832,2.731498,8.566558
1475,ENST00000501396.5,1.650511,13.785442,0.119729,1.000502,1.09351,1.321673,1.650511,2.517071
1476,ENST00000502082.5,1.660128,21.044299,0.078887,1.458311,1.646606,1.849147,2.126501,5.089335
1477,ENST00000513868.6,2.075381,24.934018,0.083235,1.873628,2.206067,2.480925,3.10427,5.484491
1478,ENST00000521600.5,0.65074,5.897117,0.110349,0.508419,0.582855,0.655108,0.713111,0.840883
1479,ENST00000522875.5,0.959997,13.401459,0.071634,1.058379,1.2071,1.329219,1.684243,2.202934
1480,ENST00000517345.5,0.349706,6.588746,0.053076,0.427869,0.463747,0.513698,0.699093,1.929422
1481,ENST00000521090.5,0.909227,11.639603,0.078115,0.706424,0.816905,0.913519,1.252739,2.088973
1482,ENST00000520068.5,0.619361,10.862207,0.05702,0.612126,0.641108,0.795657,0.9934,2.29607
1483,ENST00000521097.5,0.887279,7.172735,0.123702,0.540495,0.694365,0.779457,1.007311,1.478003
1484,ENST00000454968.5,3.015599,19.853813,0.15189,1.719103,1.952454,2.23458,2.855984,4.973418
1485,ENST00000417942.5,0.626266,10.799542,0.05799,0.6707,0.743259,0.880586,1.173953,1.731249
1486,ENST00000431616.5,0.760099,7.999656,0.095016,0.682676,0.771098,0.899257,0.996253,1.616502
1487,ENST00000420471.5,1.116047,12.174294,0.091672,0.932708,1.138858,1.325329,1.590805,3.032814
1488,ENST00000426528.5,2.544468,16.525833,0.153969,1.210231,1.390262,1.554696,1.865159,4.238216
1489,ENST00000449111.5,3.076397,48.923095,0.062882,4.156501,4.683665,5.386318,6.479956,30.913624
1490,ENST00000444489.5,1.820736,42.556694,0.042784,3.288946,3.721126,4.159514,5.157086,16.287531
1491,ENST00000481898.5,0.891999,14.483297,0.061588,1.147621,1.262593,1.456232,1.659174,3.531387
1492,ENST00000460249.5,0.732106,11.219862,0.065251,0.789068,0.875986,1.001913,1.388971,2.240683
1493,ENST00000472367.5,1.097962,11.101293,0.098904,0.995119,1.099991,1.281988,1.476704,2.419927
1494,ENST00000413665.5,2.196645,14.959961,0.146835,1.275873,1.395619,1.74822,2.112349,3.586436
1495,ENST00000528524.5,0.10698,8.185009,0.01307,0.580294,0.68758,0.783508,0.962281,2.339091
1496,ENST00000529031.5,0.125591,6.397617,0.019631,0.42056,0.469247,0.659826,0.779171,1.966995
1497,ENST00000530825.5,0.102805,5.44625,0.018876,0.378525,0.420894,0.487605,0.541757,0.791074
1498,ENST00000529811.5,0.11862,6.223471,0.01906,0.429757,0.492381,0.623053,0.682034,1.644029
